subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	4	17	1	4401007	693	454	810	118	355	20
1	4	17	2	4401055	573	438	810	118	398	20
1	4	17	3	4401095	602	658	810	118	578	20
1	4	17	4	4401137	701	376	810	118	280	20
1	4	17	5	4401178	656	343	810	118	272	20
1	4	17	6	4401217	614	457	810	118	391	20
1	4	17	7	4401259	662	495	810	118	405	20
1	4	17	8	4401299	704	376	810	118	278	20
1	4	17	9	4401343	761	345	810	118	232	20
1	4	17	10	4401386	765	302	810	118	189	20
1	4	17	11	4401426	835	343	810	118	226	20
1	4	17	12	4401466	810	354	810	118	236	20
1	4	17	13	4401509	790	234	810	118	117	20
1	4	17	14	4401549	702	360	810	118	265	20
1	4	17	15	4401591	664	337	810	118	263	20
1	4	17	16	4401633	707	343	810	118	247	20
1	4	17	17	4401675	710	290	810	118	198	20
1	4	17	18	4401719	760	305	810	118	193	20
1	4	17	19	4401767	723	306	810	118	207	20
1	4	17	20	4401820	798	215	810	118	97	19
1	4	17	21	4401862	764	248	810	118	137	19
1	4	17	22	4401902	717	277	810	118	184	19
1	4	17	23	4401945	777	242	810	118	128	19
1	4	17	24	4402002	730	269	810	118	170	18
1	4	17	25	4402045	703	254	810	118	173	18
1	4	17	26	4402087	699	308	810	118	220	18
1	4	17	27	4402126	670	264	810	118	202	18
1	4	17	28	4402201	749	200	810	118	102	17
1	4	17	29	4402242	844	181	810	118	71	17
1	4	17	30	4402283	755	215	810	118	111	17
1	4	17	31	4402470	1824	-1426	810	118	1847	16
1	4	17	32	4402523	1622	-2193	810	118	2449	16
1	4	17	33	4402583	1787	-1774	810	118	2129	15
1	4	17	34	4402629	1179	-214	810	118	496	15
1	4	17	35	4402670	-310	-1087	810	118	1645	15
1	4	17	36	4402711	1457	-402	810	118	830	15
1	4	17	37	4402768	129	-3815	810	118	3991	14
1	4	17	38	4402809	135	-3851	810	118	4025	14
1	4	17	39	4402851	346	52	810	118	468	14
1	4	17	40	4402892	1215	-1468	810	118	1636	14
1	4	17	41	4402946	281	-2337	810	118	2511	13
1	4	17	42	4402988	2338	9208	810	118	9217	13
1	4	17	43	4403028	1393	8508	810	118	8410	13
1	4	17	44	4403070	1026	332	810	118	304	13
1	4	17	45	4403126	2444	-799	810	118	1873	12
1	4	17	46	4403169	1045	-4753	810	118	4876	12
1	4	17	47	4403210	-675	-250	810	118	1529	12
1	4	17	48	4403250	-611	-752	810	118	1666	12
1	4	17	49	4403304	796	145	810	118	30	11
1	4	17	50	4403345	-739	-254	810	118	1593	11
1	4	17	51	4403388	881	379	810	118	270	11
1	4	17	52	4403428	1795	-425	810	118	1124	11
1	4	17	53	4403486	793	102	810	118	23	10
1	4	17	54	4403526	805	69	810	118	49	10
1	4	17	55	4403568	807	109	810	118	9	10
1	4	17	56	4403611	1047	17	810	118	257	10
1	4	17	57	4403666	1767	2007	810	118	2117	9
1	4	17	58	4403710	-467	-626	810	118	1477	9
1	4	17	59	4403750	2732	1007	810	118	2117	9
1	4	17	60	4403792	338	-1705	810	118	1883	9
1	4	17	61	4403874	820	105	810	118	16	8
1	4	17	62	4403918	1419	73	810	118	610	8
1	4	17	63	4404103	460	-41	810	118	384	7
1	4	17	64	4404146	1231	243	810	118	439	7
1	4	17	65	4404190	866	150	810	118	64	7
1	4	17	66	4404231	1069	133	810	118	259	7
1	4	17	67	4404286	751	271	810	118	163	6
1	4	17	68	4404326	459	553	810	118	558	6
1	4	17	69	4404367	646	160	810	118	169	6
1	4	17	70	4404410	91	-20	810	118	732	6
1	4	17	71	4404463	713	235	810	118	151	5
1	4	17	72	4404508	285	81	810	118	526	5
1	4	17	73	4404548	1307	259	810	118	516	5
1	4	17	74	4404590	991	211	810	118	203	5
1	4	17	75	4404644	1033	68	810	118	228	4
1	4	17	76	4404687	959	123	810	118	149	4
1	4	17	77	4404728	917	195	810	118	131	4
1	4	17	78	4404773	800	249	810	118	131	4
1	4	17	79	4404852	742	121	810	118	68	3
1	4	17	80	4404896	796	401	810	118	283	3
1	4	17	81	4404940	789	155	810	118	42	3
1	4	17	82	4404996	866	95	810	118	60	2
1	4	17	83	4405039	848	-46	810	118	168	2
1	4	17	84	4405080	914	626	810	118	518	2
1	4	17	85	4405120	945	697	810	118	594	2
1	4	17	86	4405173	793	271	810	118	153	1
1	4	17	87	4405219	845	297	810	118	182	1
1	4	17	88	4405261	777	137	810	118	38	1
1	4	17	89	4405302	995	635	810	118	549	1
