subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	4	14	1	4387113	624	519	340	227	407	20
1	4	14	2	4387166	632	473	340	227	381	20
1	4	14	3	4387226	707	441	340	227	424	20
1	4	14	4	4387279	697	475	340	227	434	20
1	4	14	5	4387325	673	397	340	227	373	20
1	4	14	6	4387365	571	505	340	227	361	20
1	4	14	7	4387430	370	473	340	227	247	20
1	4	14	8	4387474	276	403	340	227	187	20
1	4	14	9	4387516	551	467	340	227	319	20
1	4	14	10	4387557	696	451	340	227	420	20
1	4	14	11	4387599	561	246	340	227	221	20
1	4	14	12	4387643	473	212	340	227	133	20
1	4	14	13	4387702	162	604	340	227	416	20
1	4	14	14	4387765	243	334	340	227	144	20
1	4	14	15	4387816	298	369	340	227	148	20
1	4	14	16	4387861	266	306	340	227	108	20
1	4	14	17	4387919	341	407	340	227	180	19
1	4	14	18	4387962	370	331	340	227	108	19
1	4	14	19	4388010	367	194	340	227	42	19
1	4	14	20	4388094	418	187	340	227	87	19
1	4	14	21	4388205	330	223	340	227	10	18
1	4	14	22	4388298	412	228	340	227	72	18
1	4	14	23	4388384	359	262	340	227	39	18
1	4	14	24	4388493	364	159	340	227	72	17
1	4	14	25	4388588	471	87	340	227	191	17
1	4	14	26	4388709	363	159	340	227	71	17
1	4	14	27	4388831	393	184	340	227	68	16
1	4	14	28	4388923	416	166	340	227	97	16
1	4	14	29	4389009	473	217	340	227	133	16
1	4	14	30	4389119	362	227	340	227	22	15
1	4	14	31	4389205	391	197	340	227	59	15
1	4	14	32	4389293	415	224	340	227	75	15
1	4	14	33	4389405	392	275	340	227	70	14
1	4	14	34	4389496	380	308	340	227	90	14
1	4	14	35	4389585	388	288	340	227	77	14
1	4	14	36	4389648	352	210	340	227	20	13
1	4	14	37	4389691	435	281	340	227	109	13
1	4	14	38	4389731	287	245	340	227	55	13
1	4	14	39	4389775	460	319	340	227	151	13
1	4	14	40	4389830	332	224	340	227	8	12
1	4	14	41	4389871	395	333	340	227	119	12
1	4	14	42	4389915	485	286	340	227	156	12
1	4	14	43	4389958	383	260	340	227	54	12
1	4	14	44	4390013	373	246	340	227	38	11
1	4	14	45	4390053	419	279	340	227	94	11
1	4	14	46	4390093	368	278	340	227	58	11
1	4	14	47	4390137	356	223	340	227	16	11
1	4	14	48	4390190	336	292	340	227	65	10
1	4	14	49	4390233	310	243	340	227	34	10
1	4	14	50	4390291	425	216	340	227	85	10
1	4	14	51	4390333	407	227	340	227	67	10
1	4	14	52	4390386	378	122	340	227	111	9
1	4	14	53	4390427	280	194	340	227	68	9
1	4	14	54	4390473	348	195	340	227	32	9
1	4	14	55	4390513	388	220	340	227	48	9
1	4	14	56	4390567	410	270	340	227	82	8
1	4	14	57	4390609	431	168	340	227	108	8
1	4	14	58	4390651	281	234	340	227	59	8
1	4	14	59	4390693	388	230	340	227	48	8
1	4	14	60	4390746	387	137	340	227	101	7
1	4	14	61	4390790	380	176	340	227	64	7
1	4	14	62	4390832	410	164	340	227	94	7
1	4	14	63	4390872	398	344	340	227	130	7
1	4	14	64	4390927	373	293	340	227	73	6
1	4	14	65	4390969	336	228	340	227	4	6
1	4	14	66	4391011	356	222	340	227	16	6
1	4	14	67	4391051	341	224	340	227	3	6
1	4	14	68	4391110	387	313	340	227	98	5
1	4	14	69	4391151	361	279	340	227	56	5
1	4	14	70	4391192	412	242	340	227	73	5
1	4	14	71	4391234	317	247	340	227	30	5
1	4	14	72	4391287	320	300	340	227	75	4
1	4	14	73	4391329	379	197	340	227	49	4
1	4	14	74	4391369	380	177	340	227	64	4
1	4	14	75	4391410	296	237	340	227	45	4
1	4	14	76	4391466	362	205	340	227	31	3
1	4	14	77	4391509	343	230	340	227	4	3
1	4	14	78	4391555	406	197	340	227	72	3
1	4	14	79	4391596	341	289	340	227	62	3
1	4	14	80	4391650	310	337	340	227	114	2
1	4	14	81	4391691	318	302	340	227	78	2
1	4	14	82	4391734	412	218	340	227	72	2
1	4	14	83	4391777	385	250	340	227	50	2
1	4	14	84	4391830	323	278	340	227	53	1
1	4	14	85	4391874	320	213	340	227	24	1
1	4	14	86	4391915	426	289	340	227	106	1
1	4	14	87	4391957	337	197	340	227	30	1
