subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	6	22	1	5249240	741	283	497	118	294	20
1	6	22	2	5249286	719	166	497	118	227	20
1	6	22	3	5249327	795	152	497	118	299	20
1	6	22	4	5249369	823	185	497	118	332	20
1	6	22	5	5249410	809	205	497	118	323	20
1	6	22	6	5249452	788	142	497	118	291	20
1	6	22	7	5249493	623	175	497	118	138	20
1	6	22	8	5249537	669	173	497	118	180	20
1	6	22	9	5249579	608	227	497	118	155	20
1	6	22	10	5249622	511	182	497	118	65	20
1	6	22	11	5249670	427	283	497	118	179	20
1	6	22	12	5249751	476	195	497	118	79	20
1	6	22	13	5249834	533	387	497	118	271	20
1	6	22	14	5249920	486	175	497	118	58	20
1	6	22	15	5250001	498	183	497	118	65	20
1	6	22	16	5250103	480	49	497	118	71	20
1	6	22	17	5250234	534	221	497	118	109	19
1	6	22	18	5250317	519	209	497	118	93	19
1	6	22	19	5250417	594	193	497	118	122	19
1	6	22	20	5250551	563	232	497	118	131	18
1	6	22	21	5250634	496	172	497	118	54	18
1	6	22	22	5250745	608	215	497	118	147	17
1	6	22	23	5250792	535	120	497	118	38	17
1	6	22	24	5250851	522	171	497	118	58	17
1	6	22	25	5250965	566	121	497	118	69	16
1	6	22	26	5251020	574	221	497	118	128	16
1	6	22	27	5251063	470	122	497	118	27	16
1	6	22	28	5251117	475	227	497	118	111	15
1	6	22	29	5251160	495	228	497	118	110	15
1	6	22	30	5251201	547	215	497	118	109	15
1	6	22	31	5251244	528	170	497	118	60	15
1	6	22	32	5251308	523	154	497	118	44	14
1	6	22	33	5251352	568	203	497	118	110	14
1	6	22	34	5251394	568	237	497	118	138	14
1	6	22	35	5251435	524	176	497	118	63	14
1	6	22	36	5251488	542	196	497	118	90	13
1	6	22	37	5251536	570	77	497	118	83	13
1	6	22	38	5251577	538	47	497	118	81	13
1	6	22	39	5251619	512	139	497	118	25	13
1	6	22	40	5251674	498	120	497	118	2	12
1	6	22	41	5251716	465	372	497	118	256	12
1	6	22	42	5251756	677	244	497	118	219	12
1	6	22	43	5251797	518	371	497	118	253	12
1	6	22	44	5251850	544	15	497	118	113	11
1	6	22	45	5251893	544	15	497	118	113	11
1	6	22	46	5251934	516	193	497	118	77	11
1	6	22	47	5251975	420	187	497	118	103	11
1	6	22	48	5252028	496	115	497	118	3	10
1	6	22	49	5252070	444	39	497	118	95	10
1	6	22	50	5252110	546	122	497	118	49	10
1	6	22	51	5252152	523	143	497	118	36	10
1	6	22	52	5252204	384	139	497	118	114	9
1	6	22	53	5252246	421	88	497	118	81	9
1	6	22	54	5252287	518	-63	497	118	182	9
1	6	22	55	5252327	731	-122	497	118	335	9
1	6	22	56	5252381	503	79	497	118	39	8
1	6	22	57	5252423	565	-1	497	118	137	8
1	6	22	58	5252468	451	295	497	118	182	8
1	6	22	59	5252512	532	172	497	118	64	8
1	6	22	60	5252569	477	126	497	118	21	7
1	6	22	61	5252610	520	14	497	118	106	7
1	6	22	62	5252652	471	38	497	118	84	7
1	6	22	63	5252694	470	6	497	118	115	7
1	6	22	64	5252746	471	85	497	118	42	6
1	6	22	65	5252788	410	387	497	118	282	6
1	6	22	66	5252828	466	482	497	118	365	6
1	6	22	67	5252870	736	481	497	118	434	6
1	6	22	68	5252923	657	113	497	118	160	5
1	6	22	69	5252965	695	189	497	118	210	5
1	6	22	70	5253006	427	256	497	118	154	5
1	6	22	71	5253047	413	242	497	118	149	5
1	6	22	72	5253101	472	105	497	118	28	4
1	6	22	73	5253142	596	140	497	118	101	4
1	6	22	74	5253184	567	192	497	118	101	4
1	6	22	75	5253226	564	191	497	118	99	4
1	6	22	76	5253277	613	228	497	118	159	3
1	6	22	77	5253322	553	150	497	118	64	3
1	6	22	78	5253362	460	206	497	118	95	3
1	6	22	79	5253403	462	156	497	118	51	3
1	6	22	80	5253456	566	126	497	118	69	2
1	6	22	81	5253498	529	145	497	118	41	2
1	6	22	82	5253545	463	147	497	118	44	2
1	6	22	83	5253587	543	207	497	118	100	2
1	6	22	84	5253641	517	143	497	118	32	1
1	6	22	85	5253682	482	10	497	118	109	1
1	6	22	86	5253722	565	128	497	118	68	1
1	6	22	87	5253765	487	47	497	118	71	1
