subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	2	16	1	385205	495	151	654	227	176	20
1	2	16	2	385248	537	189	654	227	123	20
1	2	16	3	385290	547	119	654	227	152	20
1	2	16	4	385333	524	63	654	227	209	20
1	2	16	5	385374	568	85	654	227	166	20
1	2	16	6	385415	573	96	654	227	154	20
1	2	16	7	385456	531	138	654	227	151	20
1	2	16	8	385519	634	182	654	227	49	20
1	2	16	9	385562	643	231	654	227	11	20
1	2	16	10	385605	656	226	654	227	2	20
1	2	16	11	385646	648	280	654	227	53	20
1	2	16	12	385690	687	218	654	227	34	20
1	2	16	13	385732	647	290	654	227	63	20
1	2	16	14	385917	454	329	654	227	224	20
1	2	16	15	385964	432	300	654	227	233	20
1	2	16	16	386015	664	295	654	227	68	19
1	2	16	17	386058	634	311	654	227	86	19
1	2	16	18	386099	641	288	654	227	62	19
1	2	16	19	386140	642	319	654	227	92	19
1	2	16	20	386194	676	286	654	227	62	18
1	2	16	21	386235	559	257	654	227	99	18
1	2	16	22	386280	534	371	654	227	187	18
1	2	16	23	386321	638	251	654	227	28	18
1	2	16	24	386375	679	305	654	227	81	17
1	2	16	25	386416	599	338	654	227	123	17
1	2	16	26	386457	577	156	654	227	104	17
1	2	16	27	386499	601	208	654	227	56	17
1	2	16	28	386553	687	245	654	227	37	16
1	2	16	29	386596	575	364	654	227	158	16
1	2	16	30	386636	754	293	654	227	119	16
1	2	16	31	386677	704	352	654	227	134	16
1	2	16	32	386735	763	230	654	227	109	15
1	2	16	33	386776	680	243	654	227	30	15
1	2	16	34	386817	695	257	654	227	50	15
1	2	16	35	386857	674	129	654	227	100	15
1	2	16	36	386910	671	212	654	227	22	14
1	2	16	37	386952	681	310	654	227	87	14
1	2	16	38	386991	666	331	654	227	104	14
1	2	16	39	387034	716	210	654	227	64	14
1	2	16	40	387086	671	245	654	227	24	13
1	2	16	41	387128	711	286	654	227	82	13
1	2	16	42	387169	639	117	654	227	111	13
1	2	16	43	387209	683	152	654	227	80	13
1	2	16	44	387263	631	216	654	227	25	12
1	2	16	45	387302	630	233	654	227	24	12
1	2	16	46	387477	709	303	654	227	93	12
1	2	16	47	387520	561	212	654	227	94	12
1	2	16	48	387574	720	391	654	227	176	11
1	2	16	49	387617	689	329	654	227	107	11
1	2	16	50	387664	641	297	654	227	71	11
1	2	16	51	387707	688	387	654	227	163	11
1	2	16	52	387760	603	307	654	227	94	10
1	2	16	53	387803	643	249	654	227	24	10
1	2	16	54	387844	653	277	654	227	50	10
1	2	16	55	387886	626	250	654	227	36	10
1	2	16	56	387939	551	191	654	227	109	9
1	2	16	57	387981	567	208	654	227	89	9
1	2	16	58	388022	461	252	654	227	194	9
1	2	16	59	388062	581	248	654	227	75	9
1	2	16	60	388116	393	116	654	227	283	8
1	2	16	61	388157	536	378	654	227	191	8
1	2	16	62	388199	708	254	654	227	60	8
1	2	16	63	388239	618	436	654	227	212	8
1	2	16	64	388292	777	395	654	227	208	7
1	2	16	65	388334	682	296	654	227	74	7
1	2	16	66	388374	510	463	654	227	276	7
1	2	16	67	388417	433	519	654	227	366	7
1	2	16	68	388470	592	401	654	227	184	6
1	2	16	69	388512	745	270	654	227	100	6
1	2	16	70	388555	338	529	654	227	437	6
1	2	16	71	388595	491	570	654	227	379	6
1	2	16	72	388649	606	152	654	227	89	5
1	2	16	73	388693	697	263	654	227	56	5
1	2	16	74	388735	532	458	654	227	261	5
1	2	16	75	388775	699	466	654	227	243	5
1	2	16	76	388829	629	318	654	227	94	4
1	2	16	77	388870	648	361	654	227	134	4
1	2	16	78	389045	760	261	654	227	111	4
1	2	16	79	389091	709	253	654	227	60	4
1	2	16	80	389146	758	220	654	227	104	3
1	2	16	81	389189	618	171	654	227	66	3
1	2	16	82	389231	623	278	654	227	59	3
1	2	16	83	389273	572	142	654	227	118	3
1	2	16	84	389328	637	203	654	227	29	2
1	2	16	85	389371	693	120	654	227	113	2
1	2	16	86	389412	607	303	654	227	89	2
1	2	16	87	389454	682	239	654	227	30	2
1	2	16	88	389506	550	436	654	227	233	1
1	2	16	89	389548	681	317	654	227	93	1
1	2	16	90	389591	675	432	654	227	206	1
1	2	16	91	389632	583	162	654	227	96	1
