subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	6	simple	9	1	5326002	dot_20%_50%	541	397	0	0	fixation_onset
1	6	simple	9	2	5326045	dot_20%_50%	558	268	0	0	fixation_onset
1	6	simple	9	3	5326086	dot_20%_50%	457	188	0	0	fixation_onset
1	6	simple	9	4	5326126	dot_20%_50%	454	214	0	0	fixation_onset
1	6	simple	9	5	5326167	dot_20%_50%	433	304	0	0	fixation_onset
1	6	simple	9	6	5326209	dot_20%_50%	412	222	0	0	fixation_onset
1	6	simple	9	7	5326249	dot_20%_50%	404	241	0	0	fixation_onset
1	6	simple	9	8	5326292	dot_20%_50%	430	370	0	0	fixation_onset
1	6	simple	9	9	5326334	dot_20%_50%	394	355	0	0	fixation_onset
1	6	simple	9	10	5326378	dot_20%_50%	499	399	0	0	fixation_onset
1	6	simple	9	11	5326419	dot_20%_50%	453	434	0	0	fixation_onset
1	6	simple	9	12	5326461	dot_20%_50%	491	352	0	0	fixation_onset
1	6	simple	9	13	5326505	dot_20%_50%	436	352	0	0	fixation_onset
1	6	simple	9	14	5326546	dot_20%_50%	458	320	0	0	fixation_onset
1	6	simple	9	15	5326588	dot_20%_50%	517	380	0	0	fixation_onset
1	6	simple	9	16	5326629	dot_20%_50%	425	365	0	0	fixation_onset
1	6	simple	9	17	5326670	dot_20%_50%	467	302	0	0	fixation_onset
1	6	simple	9	18	5326712	dot_20%_50%	457	318	0	0	fixation_onset
1	6	simple	9	19	5326753	dot_20%_50%	404	402	0	0	fixation_onset
1	6	simple	9	20	5326795	dot_20%_50%	406	391	0	0	fixation_onset
1	6	simple	9	21	5326836	dot_20%_50%	488	333	0	0	fixation_onset
1	6	simple	9	22	5326877	dot_20%_50%	468	283	0	0	fixation_onset
1	6	simple	9	23	5326920	dot_20%_50%	562	322	0	0	fixation_onset
1	6	simple	9	24	5326968	dot_20%_50%	523	337	0	0	fixation_onset
1	6	simple	9	25	5327014	dot_20%_50%	455	248	0	0	fixation_onset
1	6	simple	9	26	5327056	dot_20%_50%	488	319	0	0	fixation_onset
1	6	simple	9	27	5327097	dot_20%_50%	501	326	0	0	fixation_onset
1	6	simple	9	28	5327138	dot_20%_50%	503	302	0	0	fixation_onset
1	6	simple	9	29	5327179	dot_20%_50%	470	281	0	0	fixation_onset
1	6	simple	9	30	5327220	dot_20%_50%	490	372	0	0	fixation_onset
1	6	simple	9	31	5327261	dot_20%_50%	469	288	0	0	fixation_onset
1	6	simple	9	32	5327301	dot_20%_50%	507	257	0	0	fixation_onset
1	6	simple	9	33	5327342	dot_20%_50%	535	315	0	0	fixation_onset
1	6	simple	9	34	5327384	dot_20%_50%	503	314	0	0	fixation_onset
1	6	simple	9	35	5327424	dot_20%_50%	485	306	0	0	fixation_onset
1	6	simple	9	36	5327469	dot_20%_50%	508	299	0	0	fixation_onset
1	6	simple	9	37	5327511	dot_20%_50%	462	253	0	0	fixation_onset
1	6	simple	9	38	5327555	dot_20%_50%	420	327	0	0	fixation_offset
1	6	simple	9	39	5327599	dot_20%_50%	556	238	0	0	fixation_offset
1	6	simple	9	40	5327643	dot_20%_50%	493	314	0	0	fixation_offset
1	6	simple	9	41	5327698	dot_20%_50%	387	256	0	0	fixation_offset
1	6	simple	9	42	5327757	dot_20%_50%	364	334	0	0	fixation_offset
1	6	simple	9	43	5327800	dot_20%_50%	370	306	0	0	fixation_offset
1	6	simple	9	44	5327842	dot_20%_50%	511	287	0	0	fixation_offset
1	6	simple	9	45	5327891	dot_20%_50%	504	336	0	0	fixation_offset
1	6	simple	9	46	5327941	dot_20%_50%	503	304	0	0	fixation_offset
1	6	simple	9	47	5327990	dot_20%_50%	417	267	0	0	fixation_offset
1	6	simple	9	48	5328039	dot_20%_50%	407	309	0	0	fixation_offset
1	6	simple	9	49	5328089	dot_20%_50%	466	268	184	336	stimulus_onset
1	6	simple	9	50	5328139	dot_20%_50%	393	243	184	336	stimulus_onset
1	6	simple	9	51	5328211	dot_20%_50%	376	317	184	336	stimulus_onset
1	6	simple	9	52	5328260	dot_20%_50%	519	144	184	336	stimulus_onset
1	6	simple	9	53	5328310	dot_20%_50%	483	197	184	336	stimulus_onset
1	6	simple	9	54	5328359	dot_20%_50%	148	361	184	336	stimulus_onset
1	6	simple	9	55	5328402	dot_20%_50%	133	398	184	336	stimulus_onset
1	6	simple	9	56	5328443	dot_20%_50%	90	467	184	336	stimulus_onset
1	6	simple	9	57	5328484	dot_20%_50%	158	395	184	336	stimulus_onset
1	6	simple	9	58	5328527	dot_20%_50%	79	457	184	336	stimulus_onset
1	6	simple	9	59	5328570	dot_20%_50%	176	306	184	336	stimulus_onset
1	6	simple	9	60	5328612	dot_20%_50%	235	354	184	336	stimulus_onset
1	6	simple	9	61	5328655	dot_20%_50%	109	255	184	336	stimulus_onset
1	6	simple	9	62	5328697	dot_20%_50%	40	279	184	336	stimulus_onset
1	6	simple	9	63	5328738	dot_20%_50%	225	293	184	336	stimulus_onset
1	6	simple	9	64	5328780	dot_20%_50%	75	316	184	336	stimulus_onset
1	6	simple	9	65	5328820	dot_20%_50%	129	242	184	336	stimulus_onset
1	6	simple	9	66	5328861	dot_20%_50%	210	333	184	336	stimulus_onset
1	6	simple	9	67	5328903	dot_20%_50%	77	410	184	336	stimulus_onset
1	6	simple	9	68	5328959	dot_20%_50%	101	356	184	336	stimulus_onset
1	6	simple	9	69	5329005	dot_20%_50%	135	387	184	336	stimulus_onset
1	6	simple	9	70	5329045	dot_20%_50%	110	408	184	336	stimulus_onset
1	6	simple	9	71	5329085	dot_20%_50%	126	417	184	336	stimulus_onset
1	6	simple	9	72	5329127	dot_20%_50%	104	367	184	336	stimulus_onset
1	6	simple	9	73	5329172	dot_20%_50%	108	364	184	336	stimulus_onset
1	6	simple	9	74	5329212	dot_20%_50%	9	331	184	336	stimulus_onset
1	6	simple	9	75	5329254	dot_20%_50%	40	329	184	336	stimulus_onset
1	6	simple	9	76	5329295	dot_20%_50%	77	357	184	336	stimulus_onset
1	6	simple	9	77	5329340	dot_20%_50%	38	423	184	336	stimulus_onset
1	6	simple	9	78	5329383	dot_20%_50%	135	422	184	336	stimulus_onset
1	6	simple	9	79	5329423	dot_20%_50%	93	393	184	336	stimulus_onset
1	6	simple	9	80	5329464	dot_20%_50%	99	375	184	336	stimulus_onset
1	6	simple	9	81	5329507	dot_20%_50%	80	299	184	336	stimulus_onset
