subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	6	7	1	5185131	500	222	654	444	270	20
1	6	7	2	5185176	566	195	654	444	264	20
1	6	7	3	5185222	459	300	654	444	242	20
1	6	7	4	5185280	490	302	654	444	216	20
1	6	7	5	5185330	435	248	654	444	293	20
1	6	7	6	5185373	491	202	654	444	291	20
1	6	7	7	5185415	462	334	654	444	221	20
1	6	7	8	5185458	669	426	654	444	23	20
1	6	7	9	5185500	752	355	654	444	132	20
1	6	7	10	5185541	518	468	654	444	138	20
1	6	7	11	5185582	571	422	654	444	85	20
1	6	7	12	5185623	399	434	654	444	255	20
1	6	7	13	5185666	582	438	654	444	72	20
1	6	7	14	5185707	526	373	654	444	146	20
1	6	7	15	5185754	531	486	654	444	129	20
1	6	7	16	5185795	571	371	654	444	110	20
1	6	7	17	5185838	653	344	654	444	100	20
1	6	7	18	5185881	484	464	654	444	171	20
1	6	7	19	5185935	522	516	654	444	150	19
1	6	7	20	5185979	622	410	654	444	46	19
1	6	7	21	5186020	564	493	654	444	102	19
1	6	7	22	5186060	581	502	654	444	93	19
1	6	7	23	5186116	545	450	654	444	109	18
1	6	7	24	5186160	470	408	654	444	187	18
1	6	7	25	5186202	564	369	654	444	117	18
1	6	7	26	5186243	575	329	654	444	139	18
1	6	7	27	5186296	629	430	654	444	28	17
1	6	7	28	5186339	583	393	654	444	87	17
1	6	7	29	5186379	611	377	654	444	79	17
1	6	7	30	5186423	571	352	654	444	123	17
1	6	7	31	5186475	628	411	654	444	42	16
1	6	7	32	5186518	615	384	654	444	71	16
1	6	7	33	5186561	575	421	654	444	82	16
1	6	7	34	5186603	678	430	654	444	27	16
1	6	7	35	5186667	616	448	654	444	38	15
1	6	7	36	5186712	559	441	654	444	95	15
1	6	7	37	5186757	560	455	654	444	94	15
1	6	7	38	5186798	689	270	654	444	177	15
1	6	7	39	5186851	574	443	654	444	80	14
1	6	7	40	5186895	563	362	654	444	122	14
1	6	7	41	5186937	568	474	654	444	91	14
1	6	7	42	5186979	519	468	654	444	137	14
1	6	7	43	5187032	532	465	654	444	123	13
1	6	7	44	5187074	597	432	654	444	58	13
1	6	7	45	5187115	593	321	654	444	137	13
1	6	7	46	5187155	594	520	654	444	96	13
1	6	7	47	5187209	574	364	654	444	113	12
1	6	7	48	5187251	651	339	654	444	105	12
1	6	7	49	5187292	601	388	654	444	77	12
1	6	7	50	5187333	642	398	654	444	47	12
1	6	7	51	5187387	638	456	654	444	20	11
1	6	7	52	5187430	660	352	654	444	92	11
1	6	7	53	5187470	602	411	654	444	61	11
1	6	7	54	5187511	610	382	654	444	76	11
1	6	7	55	5187565	572	414	654	444	87	10
1	6	7	56	5187610	644	356	654	444	88	10
1	6	7	57	5187653	632	398	654	444	50	10
1	6	7	58	5187693	608	446	654	444	46	10
1	6	7	59	5187745	508	523	654	444	166	9
1	6	7	60	5187787	581	475	654	444	79	9
1	6	7	61	5187829	569	553	654	444	138	9
1	6	7	62	5187870	578	551	654	444	131	9
1	6	7	63	5187927	571	492	654	444	95	8
1	6	7	64	5187973	553	461	654	444	102	8
1	6	7	65	5188014	653	497	654	444	53	8
1	6	7	66	5188057	640	501	654	444	58	8
1	6	7	67	5188110	765	385	654	444	125	7
1	6	7	68	5188154	587	393	654	444	84	7
1	6	7	69	5188195	518	403	654	444	142	7
1	6	7	70	5188236	587	429	654	444	68	7
1	6	7	71	5188295	620	415	654	444	44	6
1	6	7	72	5188339	631	383	654	444	65	6
1	6	7	73	5188382	589	381	654	444	90	6
1	6	7	74	5188422	557	475	654	444	101	6
1	6	7	75	5188477	608	489	654	444	64	5
1	6	7	76	5188518	607	425	654	444	50	5
1	6	7	77	5188559	577	525	654	444	111	5
1	6	7	78	5188602	557	416	654	444	100	5
1	6	7	79	5188656	667	480	654	444	38	4
1	6	7	80	5188699	685	384	654	444	67	4
1	6	7	81	5188739	692	426	654	444	42	4
1	6	7	82	5188782	629	391	654	444	58	4
1	6	7	83	5188834	585	448	654	444	69	3
1	6	7	84	5188877	773	275	654	444	206	3
1	6	7	85	5188922	595	458	654	444	60	3
1	6	7	86	5188963	577	529	654	444	114	3
1	6	7	87	5189020	610	443	654	444	44	2
1	6	7	88	5189062	673	449	654	444	19	2
1	6	7	89	5189102	543	453	654	444	111	2
1	6	7	90	5189143	601	452	654	444	53	2
1	6	7	91	5189195	618	465	654	444	41	1
1	6	7	92	5189238	670	432	654	444	20	1
1	6	7	93	5189279	548	486	654	444	114	1
1	6	7	94	5189320	585	491	654	444	83	1
