subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	4	10	1	4369720	177	522	497	552	321	20
1	4	10	2	4369771	228	578	497	552	270	20
1	4	10	3	4369811	223	515	497	552	276	20
1	4	10	4	4369853	176	542	497	552	321	20
1	4	10	5	4369894	151	470	497	552	355	20
1	4	10	6	4369934	108	425	497	552	409	20
1	4	10	7	4369977	511	422	497	552	130	20
1	4	10	8	4370018	586	484	497	552	112	20
1	4	10	9	4370059	555	528	497	552	62	20
1	4	10	10	4370103	576	519	497	552	85	20
1	4	10	11	4370145	592	489	497	552	113	20
1	4	10	12	4370185	488	508	497	552	44	20
1	4	10	13	4370226	590	521	497	552	98	20
1	4	10	14	4370268	590	404	497	552	174	20
1	4	10	15	4370310	595	379	497	552	198	20
1	4	10	16	4370352	485	367	497	552	185	20
1	4	10	17	4370394	602	390	497	552	193	20
1	4	10	18	4370435	495	398	497	552	154	20
1	4	10	19	4370481	600	446	497	552	147	20
1	4	10	20	4370534	662	439	497	552	199	19
1	4	10	21	4370577	551	471	497	552	97	19
1	4	10	22	4370618	609	426	497	552	168	19
1	4	10	23	4370660	600	376	497	552	203	19
1	4	10	24	4370715	581	422	497	552	154	18
1	4	10	25	4370757	663	479	497	552	181	18
1	4	10	26	4370805	522	436	497	552	118	18
1	4	10	27	4370847	429	195	497	552	363	18
1	4	10	28	4370902	517	338	497	552	214	17
1	4	10	29	4370942	627	329	497	552	258	17
1	4	10	30	4370983	492	307	497	552	245	17
1	4	10	31	4371024	546	410	497	552	150	17
1	4	10	32	4371077	496	386	497	552	166	16
1	4	10	33	4371119	628	434	497	552	176	16
1	4	10	34	4371161	623	417	497	552	184	16
1	4	10	35	4371205	592	476	497	552	121	16
1	4	10	36	4371265	674	431	497	552	214	15
1	4	10	37	4371312	549	492	497	552	79	15
1	4	10	38	4371355	546	471	497	552	94	15
1	4	10	39	4371399	586	451	497	552	134	15
1	4	10	40	4371456	595	403	497	552	178	14
1	4	10	41	4371499	567	426	497	552	144	14
1	4	10	42	4371544	587	506	497	552	101	14
1	4	10	43	4371590	620	460	497	552	153	14
1	4	10	44	4371643	577	431	497	552	145	13
1	4	10	45	4371685	605	460	497	552	141	13
1	4	10	46	4371725	572	434	497	552	139	13
1	4	10	47	4371770	563	412	497	552	154	13
1	4	10	48	4371827	607	565	497	552	110	12
1	4	10	49	4371869	569	432	497	552	139	12
1	4	10	50	4371913	586	461	497	552	127	12
1	4	10	51	4371955	552	439	497	552	125	12
1	4	10	52	4372010	507	423	497	552	129	11
1	4	10	53	4372050	604	551	497	552	107	11
1	4	10	54	4372091	497	475	497	552	77	11
1	4	10	55	4372133	576	367	497	552	201	11
1	4	10	56	4372185	564	545	497	552	67	10
1	4	10	57	4372230	664	443	497	552	199	10
1	4	10	58	4372279	608	559	497	552	111	10
1	4	10	59	4372334	580	503	497	552	96	10
1	4	10	60	4372394	597	458	497	552	137	9
1	4	10	61	4372435	529	472	497	552	86	9
1	4	10	62	4372477	546	461	497	552	103	9
1	4	10	63	4372518	525	476	497	552	80	9
1	4	10	64	4372574	556	428	497	552	137	8
1	4	10	65	4372617	540	459	497	552	102	8
1	4	10	66	4372659	488	447	497	552	105	8
1	4	10	67	4372701	612	455	497	552	150	8
1	4	10	68	4372753	570	520	497	552	79	7
1	4	10	69	4372803	618	446	497	552	160	7
1	4	10	70	4372845	624	460	497	552	156	7
1	4	10	71	4372885	600	430	497	552	159	7
1	4	10	72	4372940	600	517	497	552	108	6
1	4	10	73	4372981	556	484	497	552	90	6
1	4	10	74	4373022	636	471	497	552	160	6
1	4	10	75	4373063	626	418	497	552	186	6
1	4	10	76	4373122	585	510	497	552	97	5
1	4	10	77	4373166	566	475	497	552	103	5
1	4	10	78	4373208	587	521	497	552	95	5
1	4	10	79	4373250	556	493	497	552	83	5
1	4	10	80	4373305	534	431	497	552	126	4
1	4	10	81	4373347	549	536	497	552	54	4
1	4	10	82	4373389	551	468	497	552	99	4
1	4	10	83	4373429	493	452	497	552	100	4
1	4	10	84	4373482	575	495	497	552	96	3
1	4	10	85	4373523	636	534	497	552	140	3
1	4	10	86	4373566	620	513	497	552	129	3
1	4	10	87	4373607	586	474	497	552	118	3
1	4	10	88	4373664	531	511	497	552	53	2
1	4	10	89	4373705	563	486	497	552	93	2
1	4	10	90	4373745	534	526	497	552	45	2
1	4	10	91	4373789	585	528	497	552	91	2
1	4	10	92	4373841	594	522	497	552	101	1
1	4	10	93	4373884	532	449	497	552	108	1
1	4	10	94	4373923	548	462	497	552	103	1
1	4	10	95	4373966	548	514	497	552	63	1
