subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	2	13	1	371967	529	120	183	118	346	20
1	2	13	2	372011	471	170	183	118	292	20
1	2	13	3	372056	537	178	183	118	359	20
1	2	13	4	372095	551	149	183	118	369	20
1	2	13	5	372138	501	195	183	118	327	20
1	2	13	6	372178	481	193	183	118	307	20
1	2	13	7	372236	465	225	183	118	301	20
1	2	13	8	372278	256	250	183	118	150	20
1	2	13	9	372319	230	89	183	118	55	20
1	2	13	10	372359	210	295	183	118	179	20
1	2	13	11	372401	209	283	183	118	167	20
1	2	13	12	372441	278	252	183	118	164	20
1	2	13	13	372482	305	251	183	118	180	20
1	2	13	14	372523	329	253	183	118	198	20
1	2	13	15	372564	270	180	183	118	106	20
1	2	13	16	372605	196	206	183	118	88	20
1	2	13	17	372649	245	280	183	118	173	20
1	2	13	18	372694	255	171	183	118	89	20
1	2	13	19	372736	266	289	183	118	190	20
1	2	13	20	372789	189	189	183	118	71	19
1	2	13	21	372831	229	249	183	118	138	19
1	2	13	22	372873	202	151	183	118	38	19
1	2	13	23	372914	239	208	183	118	106	19
1	2	13	24	372968	234	157	183	118	64	18
1	2	13	25	373011	275	56	183	118	110	18
1	2	13	26	373178	387	321	183	118	287	18
1	2	13	27	373223	339	282	183	118	226	18
1	2	13	28	373276	253	175	183	118	90	17
1	2	13	29	373318	265	303	183	118	202	17
1	2	13	30	373359	269	286	183	118	188	17
1	2	13	31	373403	276	279	183	118	185	17
1	2	13	32	373457	300	153	183	118	122	16
1	2	13	33	373499	219	229	183	118	116	16
1	2	13	34	373540	174	220	183	118	102	16
1	2	13	35	373581	127	244	183	118	137	16
1	2	13	36	373635	254	60	183	118	91	15
1	2	13	37	373677	283	226	183	118	147	15
1	2	13	38	373721	298	244	183	118	170	15
1	2	13	39	373762	261	198	183	118	111	15
1	2	13	40	373815	183	194	183	118	76	14
1	2	13	41	373856	266	214	183	118	126	14
1	2	13	42	373897	267	149	183	118	89	14
1	2	13	43	373938	291	71	183	118	117	14
1	2	13	44	373989	228	90	183	118	53	13
1	2	13	45	374031	304	106	183	118	121	13
1	2	13	46	374072	261	46	183	118	106	13
1	2	13	47	374112	204	291	183	118	174	13
1	2	13	48	374169	267	143	183	118	87	12
1	2	13	49	374212	298	281	183	118	199	12
1	2	13	50	374254	147	142	183	118	43	12
1	2	13	51	374295	260	301	183	118	198	12
1	2	13	52	374349	298	182	183	118	131	11
1	2	13	53	374390	153	167	183	118	57	11
1	2	13	54	374431	243	107	183	118	61	11
1	2	13	55	374473	243	129	183	118	61	11
1	2	13	56	374537	356	83	183	118	176	10
1	2	13	57	374581	304	133	183	118	121	10
1	2	13	58	374623	280	222	183	118	142	10
1	2	13	59	374664	187	248	183	118	130	10
1	2	13	60	374719	214	125	183	118	31	9
1	2	13	61	374761	140	252	183	118	140	9
1	2	13	62	374802	212	214	183	118	100	9
1	2	13	63	374844	139	212	183	118	103	9
1	2	13	64	374899	145	212	183	118	101	8
1	2	13	65	374942	169	138	183	118	24	8
1	2	13	66	374983	159	149	183	118	39	8
1	2	13	67	375046	175	150	183	118	32	8
1	2	13	68	375101	186	115	183	118	4	7
1	2	13	69	375144	179	255	183	118	137	7
1	2	13	70	375183	200	243	183	118	126	7
1	2	13	71	375224	224	245	183	118	133	7
1	2	13	72	375278	106	205	183	118	116	6
1	2	13	73	375320	146	169	183	118	63	6
1	2	13	74	375498	236	417	183	118	303	6
1	2	13	75	375542	371	273	183	118	243	6
1	2	13	76	375596	336	144	183	118	155	5
1	2	13	77	375640	240	238	183	118	132	5
1	2	13	78	375687	302	210	183	118	150	5
1	2	13	79	375734	370	249	183	118	228	5
1	2	13	80	375787	286	233	183	118	154	4
1	2	13	81	375828	254	189	183	118	100	4
1	2	13	82	375869	400	162	183	118	221	4
1	2	13	83	375911	172	265	183	118	147	4
1	2	13	84	375966	208	337	183	118	220	3
1	2	13	85	376009	286	343	183	118	247	3
1	2	13	86	376050	230	315	183	118	202	3
1	2	13	87	376090	152	272	183	118	157	3
1	2	13	88	376145	215	303	183	118	187	2
1	2	13	89	376186	215	187	183	118	76	2
1	2	13	90	376229	368	54	183	118	195	2
1	2	13	91	376269	372	152	183	118	192	2
1	2	13	92	376322	273	194	183	118	117	1
1	2	13	93	376363	357	41	183	118	190	1
1	2	13	94	376403	339	62	183	118	165	1
1	2	13	95	376447	354	134	183	118	171	1
