subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	2	freeviewing	12	1	507664	view_stimuli/tolcam_face_09.png_right	462	297	-1	-1	fixation_onset
1	2	freeviewing	12	2	507709	view_stimuli/tolcam_face_09.png_right	597	524	-1	-1	fixation_onset
1	2	freeviewing	12	3	507751	view_stimuli/tolcam_face_09.png_right	521	689	-1	-1	fixation_onset
1	2	freeviewing	12	4	507793	view_stimuli/tolcam_face_09.png_right	614	531	-1	-1	fixation_onset
1	2	freeviewing	12	5	507834	view_stimuli/tolcam_face_09.png_right	570	303	-1	-1	fixation_onset
1	2	freeviewing	12	6	507875	view_stimuli/tolcam_face_09.png_right	602	355	-1	-1	fixation_onset
1	2	freeviewing	12	7	507917	view_stimuli/tolcam_face_09.png_right	437	255	-1	-1	fixation_onset
1	2	freeviewing	12	8	507958	view_stimuli/tolcam_face_09.png_right	484	312	-1	-1	fixation_onset
1	2	freeviewing	12	9	507998	view_stimuli/tolcam_face_09.png_right	398	330	-1	-1	fixation_onset
1	2	freeviewing	12	10	508062	view_stimuli/tolcam_face_09.png_right	489	353	-1	-1	fixation_onset
1	2	freeviewing	12	11	508103	view_stimuli/tolcam_face_09.png_right	523	533	-1	-1	fixation_onset
1	2	freeviewing	12	12	508146	view_stimuli/tolcam_face_09.png_right	381	377	-1	-1	fixation_onset
1	2	freeviewing	12	13	508189	view_stimuli/tolcam_face_09.png_right	292	615	-1	-1	fixation_onset
1	2	freeviewing	12	14	508228	view_stimuli/tolcam_face_09.png_right	364	277	-1	-1	fixation_onset
1	2	freeviewing	12	15	508270	view_stimuli/tolcam_face_09.png_right	352	183	-1	-1	fixation_onset
1	2	freeviewing	12	16	508311	view_stimuli/tolcam_face_09.png_right	438	180	-1	-1	fixation_onset
1	2	freeviewing	12	17	508367	view_stimuli/tolcam_face_09.png_right	460	414	-1	-1	fixation_onset
1	2	freeviewing	12	18	508410	view_stimuli/tolcam_face_09.png_right	470	374	-1	-1	fixation_onset
1	2	freeviewing	12	19	508451	view_stimuli/tolcam_face_09.png_right	599	413	-1	-1	fixation_onset
1	2	freeviewing	12	20	508492	view_stimuli/tolcam_face_09.png_right	506	420	-1	-1	fixation_onset
