subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	4	24	1	4432522	854	540	183	118	792	20
1	4	24	2	4432572	785	566	183	118	750	20
1	4	24	3	4432615	813	540	183	118	758	20
1	4	24	4	4432658	811	589	183	118	785	20
1	4	24	5	4432698	745	543	183	118	704	20
1	4	24	6	4432740	713	424	183	118	611	20
1	4	24	7	4432783	587	420	183	118	504	20
1	4	24	8	4432824	704	421	183	118	602	20
1	4	24	9	4432866	588	376	183	118	480	20
1	4	24	10	4432907	354	300	183	118	249	20
1	4	24	11	4432949	449	335	183	118	343	20
1	4	24	12	4432991	439	327	183	118	330	20
1	4	24	13	4433032	556	385	183	118	458	20
1	4	24	14	4433071	515	404	183	118	438	20
1	4	24	15	4433115	474	282	183	118	334	20
1	4	24	16	4433156	447	311	183	118	327	20
1	4	24	17	4433197	823	374	183	118	689	20
1	4	24	18	4433238	751	325	183	118	604	20
1	4	24	19	4433283	768	382	183	118	641	20
1	4	24	20	4433338	382	237	183	118	231	19
1	4	24	21	4433381	458	273	183	118	315	19
1	4	24	22	4433422	513	356	183	118	406	19
1	4	24	23	4433464	343	173	183	118	169	19
1	4	24	24	4433517	165	154	183	118	40	18
1	4	24	25	4433562	202	70	183	118	51	18
1	4	24	26	4433603	242	26	183	118	109	18
1	4	24	27	4433647	191	21	183	118	97	18
1	4	24	28	4433701	77	134	183	118	107	17
1	4	24	29	4433742	94	272	183	118	177	17
1	4	24	30	4433788	40	118	183	118	143	17
1	4	24	31	4433831	123	222	183	118	120	17
1	4	24	32	4433890	141	189	183	118	82	16
1	4	24	33	4433935	241	117	183	118	58	16
1	4	24	34	4433988	125	184	183	118	87	16
1	4	24	35	4434045	150	108	183	118	34	16
1	4	24	36	4434105	118	98	183	118	68	15
1	4	24	37	4434152	214	126	183	118	32	15
1	4	24	38	4434194	231	182	183	118	80	15
1	4	24	39	4434235	171	158	183	118	41	15
1	4	24	40	4434296	187	109	183	118	9	14
1	4	24	41	4434350	162	142	183	118	31	14
1	4	24	42	4434395	76	171	183	118	119	14
1	4	24	43	4434449	144	183	183	118	75	13
1	4	24	44	4434491	197	136	183	118	22	13
1	4	24	45	4434533	179	80	183	118	38	13
1	4	24	46	4434573	256	189	183	118	101	13
1	4	24	47	4434627	221	158	183	118	55	12
1	4	24	48	4434672	240	78	183	118	69	12
1	4	24	49	4434715	297	101	183	118	115	12
1	4	24	50	4434757	254	160	183	118	82	12
1	4	24	51	4434836	288	125	183	118	105	11
1	4	24	52	4434878	307	109	183	118	124	11
1	4	24	53	4434921	346	97	183	118	164	11
1	4	24	54	4434976	295	152	183	118	117	10
1	4	24	55	4435020	232	150	183	118	58	10
1	4	24	56	4435066	250	156	183	118	77	10
1	4	24	57	4435107	437	45	183	118	264	10
1	4	24	58	4435161	132	193	183	118	90	9
1	4	24	59	4435202	243	23	183	118	112	9
1	4	24	60	4435242	169	141	183	118	26	9
1	4	24	61	4435284	235	62	183	118	76	9
1	4	24	62	4435339	99	2	183	118	143	8
1	4	24	63	4435388	143	85	183	118	51	8
1	4	24	64	4435432	285	157	183	118	109	8
1	4	24	65	4435474	319	173	183	118	146	8
1	4	24	66	4435530	321	201	183	118	161	7
1	4	24	67	4435572	314	232	183	118	173	7
1	4	24	68	4435614	326	178	183	118	155	7
1	4	24	69	4435663	280	225	183	118	144	7
1	4	24	70	4435716	183	99	183	118	19	6
1	4	24	71	4435763	111	99	183	118	74	6
1	4	24	72	4435804	213	98	183	118	36	6
1	4	24	73	4435848	192	63	183	118	55	6
1	4	24	74	4435906	273	217	183	118	133	5
1	4	24	75	4435949	162	197	183	118	81	5
1	4	24	76	4435989	162	197	183	118	81	5
1	4	24	77	4436029	136	178	183	118	76	5
1	4	24	78	4436088	182	170	183	118	52	4
1	4	24	79	4436132	214	128	183	118	32	4
1	4	24	80	4436174	193	209	183	118	91	4
1	4	24	81	4436214	253	180	183	118	93	4
1	4	24	82	4436267	336	56	183	118	165	3
1	4	24	83	4436310	274	113	183	118	91	3
1	4	24	84	4436351	246	-18	183	118	149	3
1	4	24	85	4436392	251	160	183	118	79	3
1	4	24	86	4436450	216	118	183	118	33	2
1	4	24	87	4436492	235	126	183	118	52	2
1	4	24	88	4436533	184	180	183	118	62	2
1	4	24	89	4436573	131	177	183	118	78	2
1	4	24	90	4436629	193	150	183	118	33	1
1	4	24	91	4436670	218	44	183	118	81	1
1	4	24	92	4436712	347	105	183	118	164	1
1	4	24	93	4436752	250	186	183	118	95	1
