subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	4	15	1	4392016	378	157	497	552	412	20
1	4	15	2	4392064	381	175	497	552	394	20
1	4	15	3	4392106	308	184	497	552	413	20
1	4	15	4	4392148	416	198	497	552	363	20
1	4	15	5	4392189	364	280	497	552	302	20
1	4	15	6	4392232	317	241	497	552	359	20
1	4	15	7	4392272	368	270	497	552	310	20
1	4	15	8	4392313	465	377	497	552	177	20
1	4	15	9	4392355	555	455	497	552	113	20
1	4	15	10	4392397	607	485	497	552	128	20
1	4	15	11	4392437	479	450	497	552	103	20
1	4	15	12	4392479	491	402	497	552	150	20
1	4	15	13	4392520	621	387	497	552	206	20
1	4	15	14	4392562	549	460	497	552	105	20
1	4	15	15	4392608	526	565	497	552	31	20
1	4	15	16	4392649	446	415	497	552	146	20
1	4	15	17	4392690	577	437	497	552	140	20
1	4	15	18	4392731	641	510	497	552	150	20
1	4	15	19	4392774	514	384	497	552	168	20
1	4	15	20	4392828	507	434	497	552	118	19
1	4	15	21	4392869	644	457	497	552	175	19
1	4	15	22	4392911	564	468	497	552	107	19
1	4	15	23	4392958	653	514	497	552	160	19
1	4	15	24	4393014	526	532	497	552	35	18
1	4	15	25	4393057	526	476	497	552	81	18
1	4	15	26	4393097	572	456	497	552	121	18
1	4	15	27	4393138	580	343	497	552	224	18
1	4	15	28	4393191	531	462	497	552	96	17
1	4	15	29	4393233	558	484	497	552	91	17
1	4	15	30	4393302	593	534	497	552	97	17
1	4	15	31	4393343	535	547	497	552	38	17
1	4	15	32	4393398	511	496	497	552	57	16
1	4	15	33	4393441	457	530	497	552	45	16
1	4	15	34	4393482	592	562	497	552	95	16
1	4	15	35	4393532	485	534	497	552	21	16
1	4	15	36	4393592	521	567	497	552	28	15
1	4	15	37	4393641	496	571	497	552	19	15
1	4	15	38	4393682	625	563	497	552	128	15
1	4	15	39	4393723	644	518	497	552	150	15
1	4	15	40	4393780	628	506	497	552	138	14
1	4	15	41	4393822	600	494	497	552	118	14
1	4	15	42	4393865	460	622	497	552	79	14
1	4	15	43	4393906	566	587	497	552	77	14
1	4	15	44	4393961	562	608	497	552	85	13
1	4	15	45	4394004	558	512	497	552	72	13
1	4	15	46	4394044	602	594	497	552	113	13
1	4	15	47	4394086	571	491	497	552	95	13
1	4	15	48	4394144	671	537	497	552	174	12
1	4	15	49	4394188	625	509	497	552	135	12
1	4	15	50	4394232	627	364	497	552	228	12
1	4	15	51	4394272	610	278	497	552	296	12
1	4	15	52	4394327	607	322	497	552	254	11
1	4	15	53	4394368	632	307	497	552	279	11
1	4	15	54	4394410	567	304	497	552	257	11
1	4	15	55	4394451	577	397	497	552	174	11
1	4	15	56	4394505	599	463	497	552	135	10
1	4	15	57	4394548	644	551	497	552	147	10
1	4	15	58	4394725	461	254	497	552	300	10
1	4	15	59	4394770	534	371	497	552	184	10
1	4	15	60	4394824	568	386	497	552	180	9
1	4	15	61	4394865	601	501	497	552	115	9
1	4	15	62	4394906	543	493	497	552	74	9
1	4	15	63	4394949	552	332	497	552	226	9
1	4	15	64	4395000	517	464	497	552	90	8
1	4	15	65	4395045	553	577	497	552	61	8
1	4	15	66	4395085	692	508	497	552	199	8
1	4	15	67	4395125	722	578	497	552	226	8
1	4	15	68	4395179	525	539	497	552	30	7
1	4	15	69	4395221	479	523	497	552	34	7
1	4	15	70	4395262	584	385	497	552	188	7
1	4	15	71	4395304	564	375	497	552	189	7
1	4	15	72	4395357	509	484	497	552	69	6
1	4	15	73	4395400	555	542	497	552	58	6
1	4	15	74	4395441	525	502	497	552	57	6
1	4	15	75	4395486	529	457	497	552	100	6
1	4	15	76	4395539	498	440	497	552	112	5
1	4	15	77	4395582	558	395	497	552	168	5
1	4	15	78	4395624	547	406	497	552	154	5
1	4	15	79	4395666	547	435	497	552	127	5
1	4	15	80	4395719	623	488	497	552	141	4
1	4	15	81	4395766	571	592	497	552	84	4
1	4	15	82	4395808	508	500	497	552	53	4
1	4	15	83	4395849	454	513	497	552	58	4
1	4	15	84	4395902	587	479	497	552	115	3
1	4	15	85	4395945	500	520	497	552	32	3
1	4	15	86	4395987	581	545	497	552	84	3
1	4	15	87	4396029	550	535	497	552	55	3
1	4	15	88	4396083	445	487	497	552	83	2
1	4	15	89	4396126	515	531	497	552	27	2
1	4	15	90	4396301	910	-914	497	552	1523	2
1	4	15	91	4396351	528	-860	497	552	1412	2
1	4	15	92	4396406	-119	1047	497	552	790	1
1	4	15	93	4396449	-527	1291	497	552	1262	1
1	4	15	94	4396490	470	466	497	552	90	1
1	4	15	95	4396531	581	466	497	552	120	1
