subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	6	simple	20	1	5377651	dot_80%_50%	525	276	0	0	fixation_onset
1	6	simple	20	2	5377695	dot_80%_50%	469	232	0	0	fixation_onset
1	6	simple	20	3	5377737	dot_80%_50%	339	218	0	0	fixation_onset
1	6	simple	20	4	5377777	dot_80%_50%	429	183	0	0	fixation_onset
1	6	simple	20	5	5377818	dot_80%_50%	365	326	0	0	fixation_onset
1	6	simple	20	6	5377860	dot_80%_50%	479	304	0	0	fixation_onset
1	6	simple	20	7	5377901	dot_80%_50%	298	372	0	0	fixation_onset
1	6	simple	20	8	5377941	dot_80%_50%	397	321	0	0	fixation_onset
1	6	simple	20	9	5377982	dot_80%_50%	434	273	0	0	fixation_onset
1	6	simple	20	10	5378023	dot_80%_50%	444	282	0	0	fixation_onset
1	6	simple	20	11	5378063	dot_80%_50%	425	381	0	0	fixation_onset
1	6	simple	20	12	5378107	dot_80%_50%	447	308	0	0	fixation_onset
1	6	simple	20	13	5378148	dot_80%_50%	350	250	0	0	fixation_onset
1	6	simple	20	14	5378188	dot_80%_50%	452	269	0	0	fixation_onset
1	6	simple	20	15	5378231	dot_80%_50%	445	239	0	0	fixation_onset
1	6	simple	20	16	5378270	dot_80%_50%	482	280	0	0	fixation_onset
1	6	simple	20	17	5378310	dot_80%_50%	451	240	0	0	fixation_onset
1	6	simple	20	18	5378352	dot_80%_50%	440	224	0	0	fixation_onset
1	6	simple	20	19	5378393	dot_80%_50%	431	275	0	0	fixation_onset
1	6	simple	20	20	5378433	dot_80%_50%	434	342	0	0	fixation_onset
1	6	simple	20	21	5378474	dot_80%_50%	460	281	0	0	fixation_onset
1	6	simple	20	22	5378519	dot_80%_50%	598	322	0	0	fixation_onset
1	6	simple	20	23	5378561	dot_80%_50%	509	230	0	0	fixation_onset
1	6	simple	20	24	5378607	dot_80%_50%	483	246	0	0	fixation_onset
1	6	simple	20	25	5378652	dot_80%_50%	489	213	0	0	fixation_onset
1	6	simple	20	26	5378697	dot_80%_50%	562	377	0	0	fixation_onset
1	6	simple	20	27	5378741	dot_80%_50%	457	295	0	0	fixation_onset
