subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	3	15	1	4128637	392	266	810	118	443	20
1	3	15	2	4128682	368	210	810	118	451	20
1	3	15	3	4128725	304	244	810	118	521	20
1	3	15	4	4128765	322	253	810	118	506	20
1	3	15	5	4128808	264	223	810	118	556	20
1	3	15	6	4128856	260	230	810	118	561	20
1	3	15	7	4128904	343	281	810	118	494	20
1	3	15	8	4128945	731	295	810	118	193	20
1	3	15	9	4128986	879	137	810	118	71	20
1	3	15	10	4129027	932	101	810	118	123	20
1	3	15	11	4129068	877	109	810	118	67	20
1	3	15	12	4129109	803	175	810	118	57	20
1	3	15	13	4129149	904	258	810	118	168	20
1	3	15	14	4129190	891	251	810	118	155	20
1	3	15	15	4129232	873	260	810	118	155	20
1	3	15	16	4129274	902	240	810	118	152	20
1	3	15	17	4129314	879	222	810	118	124	20
1	3	15	18	4129356	883	220	810	118	125	20
1	3	15	19	4129401	872	287	810	118	180	20
1	3	15	20	4129458	914	229	810	118	152	19
1	3	15	21	4129501	855	318	810	118	205	19
1	3	15	22	4129542	878	294	810	118	188	19
1	3	15	23	4129585	861	280	810	118	169	19
1	3	15	24	4129642	879	182	810	118	94	18
1	3	15	25	4129690	821	189	810	118	71	18
1	3	15	26	4129731	840	180	810	118	68	18
1	3	15	27	4129771	613	442	810	118	379	18
1	3	15	28	4129824	478	347	810	118	403	17
1	3	15	29	4129866	588	400	810	118	358	17
1	3	15	30	4129907	967	197	810	118	175	17
1	3	15	31	4129954	716	220	810	118	138	17
1	3	15	32	4130006	747	353	810	118	243	16
1	3	15	33	4130047	487	291	810	118	366	16
1	3	15	34	4130089	694	293	810	118	209	16
1	3	15	35	4130137	815	186	810	118	68	16
1	3	15	36	4130196	704	313	810	118	221	15
1	3	15	37	4130242	675	246	810	118	186	15
1	3	15	38	4130282	626	227	810	118	213	15
1	3	15	39	4130323	448	281	810	118	397	15
1	3	15	40	4130377	809	291	810	118	173	14
1	3	15	41	4130420	771	272	810	118	158	14
1	3	15	42	4130461	746	212	810	118	113	14
1	3	15	43	4130506	688	387	810	118	295	14
1	3	15	44	4130563	792	226	810	118	109	13
1	3	15	45	4130603	758	249	810	118	140	13
1	3	15	46	4130644	706	182	810	118	122	13
1	3	15	47	4130686	858	200	810	118	95	13
1	3	15	48	4130739	854	176	810	118	72	12
1	3	15	49	4130781	413	298	810	118	435	12
1	3	15	50	4130822	481	123	810	118	329	12
1	3	15	51	4130862	716	287	810	118	193	12
1	3	15	52	4130916	902	44	810	118	118	11
1	3	15	53	4130958	723	282	810	118	185	11
1	3	15	54	4131004	733	279	810	118	178	11
1	3	15	55	4131045	841	303	810	118	187	11
1	3	15	56	4131099	759	344	810	118	231	10
1	3	15	57	4131140	442	365	810	118	443	10
1	3	15	58	4131180	588	284	810	118	277	10
1	3	15	59	4131222	694	218	810	118	153	10
1	3	15	60	4131274	785	277	810	118	160	9
1	3	15	61	4131318	795	297	810	118	179	9
1	3	15	62	4131359	748	358	810	118	247	9
1	3	15	63	4131399	818	140	810	118	23	9
1	3	15	64	4131457	807	119	810	118	3	8
1	3	15	65	4131498	777	138	810	118	38	8
1	3	15	66	4131545	803	158	810	118	40	8
1	3	15	67	4131590	847	130	810	118	38	8
1	3	15	68	4131644	810	184	810	118	66	7
1	3	15	69	4131708	817	241	810	118	123	7
1	3	15	70	4131751	893	192	810	118	111	7
1	3	15	71	4131810	862	181	810	118	81	6
1	3	15	72	4131854	836	283	810	118	167	6
1	3	15	73	4131896	873	176	810	118	85	6
1	3	15	74	4131938	961	157	810	118	155	6
1	3	15	75	4131998	851	227	810	118	116	5
1	3	15	76	4132042	851	227	810	118	116	5
1	3	15	77	4132091	896	196	810	118	116	5
1	3	15	78	4132144	895	158	810	118	93	5
1	3	15	79	4132206	811	318	810	118	200	4
1	3	15	80	4132253	824	232	810	118	114	4
1	3	15	81	4132296	810	251	810	118	133	4
1	3	15	82	4132339	405	283	810	118	437	4
1	3	15	83	4132399	705	308	810	118	217	3
1	3	15	84	4132443	806	75	810	118	43	3
1	3	15	85	4132488	789	188	810	118	73	3
1	3	15	86	4132531	729	350	810	118	245	3
1	3	15	87	4132603	766	171	810	118	68	2
1	3	15	88	4132659	877	165	810	118	81	2
1	3	15	89	4132704	861	244	810	118	135	2
1	3	15	90	4132761	799	186	810	118	68	1
1	3	15	91	4132804	843	216	810	118	103	1
1	3	15	92	4132847	929	121	810	118	119	1
1	3	15	93	4132891	892	194	810	118	111	1
