subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	2	26	1	429743	536	381	810	552	322	20
1	2	26	2	429789	636	286	810	552	317	20
1	2	26	3	429832	571	397	810	552	284	20
1	2	26	4	429872	516	312	810	552	379	20
1	2	26	5	429913	522	345	810	552	354	20
1	2	26	6	429955	535	307	810	552	368	20
1	2	26	7	429996	578	383	810	552	287	20
1	2	26	8	430037	598	340	810	552	299	20
1	2	26	9	430078	747	343	810	552	218	20
1	2	26	10	430122	853	472	810	552	90	20
1	2	26	11	430163	782	463	810	552	93	20
1	2	26	12	430207	754	573	810	552	59	20
1	2	26	13	430248	805	455	810	552	97	20
1	2	26	14	430288	720	406	810	552	171	20
1	2	26	15	430329	714	453	810	552	137	20
1	2	26	16	430370	834	361	810	552	192	20
1	2	26	17	430411	694	367	810	552	218	20
1	2	26	18	430453	748	333	810	552	227	20
1	2	26	19	430493	791	419	810	552	134	20
1	2	26	20	430547	825	420	810	552	132	19
1	2	26	21	430590	813	401	810	552	151	19
1	2	26	22	430630	810	514	810	552	38	19
1	2	26	23	430673	817	444	810	552	108	19
1	2	26	24	430730	931	472	810	552	145	18
1	2	26	25	430773	868	450	810	552	117	18
1	2	26	26	430814	846	474	810	552	85	18
1	2	26	27	430854	774	496	810	552	66	18
1	2	26	28	430908	795	476	810	552	77	17
1	2	26	29	430952	801	494	810	552	58	17
1	2	26	30	430994	791	437	810	552	116	17
1	2	26	31	431034	866	423	810	552	140	17
1	2	26	32	431088	860	464	810	552	101	16
1	2	26	33	431130	780	457	810	552	99	16
1	2	26	34	431302	673	171	810	552	404	16
1	2	26	35	431348	612	315	810	552	308	16
1	2	26	36	431402	809	412	810	552	140	15
1	2	26	37	431444	829	330	810	552	222	15
1	2	26	38	431485	932	376	810	552	214	15
1	2	26	39	431526	802	361	810	552	191	15
1	2	26	40	431580	854	417	810	552	141	14
1	2	26	41	431624	786	361	810	552	192	14
1	2	26	42	431665	793	340	810	552	212	14
1	2	26	43	431711	775	327	810	552	227	14
1	2	26	44	431765	711	529	810	552	101	13
1	2	26	45	431807	714	554	810	552	96	13
1	2	26	46	431849	809	476	810	552	76	13
1	2	26	47	431892	772	379	810	552	177	13
1	2	26	48	431945	797	437	810	552	115	12
1	2	26	49	431986	752	465	810	552	104	12
1	2	26	50	432026	817	515	810	552	37	12
1	2	26	51	432068	844	483	810	552	76	12
1	2	26	52	432122	805	503	810	552	49	11
1	2	26	53	432164	833	520	810	552	39	11
1	2	26	54	432204	846	488	810	552	73	11
1	2	26	55	432245	831	465	810	552	89	11
1	2	26	56	432297	827	472	810	552	81	10
1	2	26	57	432340	761	499	810	552	72	10
1	2	26	58	432382	795	491	810	552	62	10
1	2	26	59	432423	801	483	810	552	69	10
1	2	26	60	432480	806	506	810	552	46	9
1	2	26	61	432523	824	507	810	552	47	9
1	2	26	62	432565	806	492	810	552	60	9
1	2	26	63	432607	814	481	810	552	71	9
1	2	26	64	432661	796	467	810	552	86	8
1	2	26	65	432705	791	484	810	552	70	8
1	2	26	66	432881	718	289	810	552	278	8
1	2	26	67	432933	756	202	810	552	354	8
1	2	26	68	432986	743	396	810	552	169	7
1	2	26	69	433028	666	390	810	552	216	7
1	2	26	70	433068	666	541	810	552	144	7
1	2	26	71	433110	655	587	810	552	158	7
1	2	26	72	433163	745	522	810	552	71	6
1	2	26	73	433207	748	450	810	552	119	6
1	2	26	74	433248	781	426	810	552	129	6
1	2	26	75	433289	788	420	810	552	133	6
1	2	26	76	433363	824	422	810	552	130	5
1	2	26	77	433406	825	415	810	552	137	5
1	2	26	78	433446	804	451	810	552	101	5
1	2	26	79	433499	704	474	810	552	131	4
1	2	26	80	433541	740	542	810	552	70	4
1	2	26	81	433584	784	452	810	552	103	4
1	2	26	82	433624	798	530	810	552	25	4
1	2	26	83	433680	810	534	810	552	18	3
1	2	26	84	433727	824	499	810	552	54	3
1	2	26	85	433767	735	449	810	552	127	3
1	2	26	86	433810	847	534	810	552	41	3
1	2	26	87	433864	762	500	810	552	70	2
1	2	26	88	433910	757	479	810	552	90	2
1	2	26	89	433958	768	494	810	552	71	2
1	2	26	90	434003	848	431	810	552	126	2
1	2	26	91	434058	749	418	810	552	147	1
1	2	26	92	434099	864	574	810	552	58	1
1	2	26	93	434141	714	474	810	552	123	1
1	2	26	94	434182	712	564	810	552	98	1
