subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	3	pursuit	1	1	4199470	pursuit_80%_80%_20%_20%	222	227	811	553	fixation_onset
1	3	pursuit	1	2	4199525	pursuit_80%_80%_20%_20%	471	266	811	553	fixation_onset
1	3	pursuit	1	3	4199574	pursuit_80%_80%_20%_20%	650	531	811	553	fixation_onset
1	3	pursuit	1	4	4199623	pursuit_80%_80%_20%_20%	497	226	811	553	fixation_onset
1	3	pursuit	1	5	4199676	pursuit_80%_80%_20%_20%	548	190	811	553	fixation_onset
1	3	pursuit	1	6	4199721	pursuit_80%_80%_20%_20%	601	212	811	553	fixation_onset
1	3	pursuit	1	7	4199773	pursuit_80%_80%_20%_20%	468	303	811	553	fixation_onset
1	3	pursuit	1	8	4199821	pursuit_80%_80%_20%_20%	456	193	811	553	fixation_onset
1	3	pursuit	1	9	4199871	pursuit_80%_80%_20%_20%	524	319	811	553	fixation_onset
1	3	pursuit	1	10	4199922	pursuit_80%_80%_20%_20%	696	285	811	553	fixation_onset
1	3	pursuit	1	11	4199971	pursuit_80%_80%_20%_20%	658	470	811	553	fixation_onset
1	3	pursuit	1	12	4200021	pursuit_80%_80%_20%_20%	608	406	811	553	fixation_onset
1	3	pursuit	1	13	4200074	pursuit_80%_80%_20%_20%	590	458	811	553	fixation_onset
1	3	pursuit	1	14	4200138	pursuit_80%_80%_20%_20%	584	513	811	553	fixation_onset
1	3	pursuit	1	15	4200190	pursuit_80%_80%_20%_20%	702	491	811	553	fixation_onset
1	3	pursuit	1	16	4200241	pursuit_80%_80%_20%_20%	695	483	811	553	fixation_onset
1	3	pursuit	1	17	4200289	pursuit_80%_80%_20%_20%	695	452	811	553	fixation_onset
1	3	pursuit	1	18	4200337	pursuit_80%_80%_20%_20%	665	489	811	553	fixation_onset
1	3	pursuit	1	19	4200410	pursuit_80%_80%_20%_20%	667	486	811	553	fixation_onset
1	3	pursuit	1	20	4200456	pursuit_80%_80%_20%_20%	705	490	811	553	fixation_onset
1	3	pursuit	1	21	4200508	pursuit_80%_80%_20%_20%	724	534	811	553	fixation_onset
1	3	pursuit	1	22	4200556	pursuit_80%_80%_20%_20%	659	530	811	553	fixation_onset
1	3	pursuit	1	23	4200604	pursuit_80%_80%_20%_20%	717	571	811	553	fixation_onset
1	3	pursuit	1	24	4200656	pursuit_80%_80%_20%_20%	702	519	811	553	fixation_onset
1	3	pursuit	1	25	4200705	pursuit_80%_80%_20%_20%	747	510	811	553	fixation_onset
1	3	pursuit	1	26	4200766	pursuit_80%_80%_20%_20%	724	569	811	553	fixation_onset
1	3	pursuit	1	27	4200822	pursuit_80%_80%_20%_20%	634	519	811	553	fixation_onset
1	3	pursuit	1	28	4200873	pursuit_80%_80%_20%_20%	675	542	811	553	fixation_onset
1	3	pursuit	1	29	4200924	pursuit_80%_80%_20%_20%	627	525	811	553	fixation_onset
1	3	pursuit	1	30	4200987	pursuit_80%_80%_20%_20%	660	557	811	553	pursuit_start
1	3	pursuit	1	31	4201042	pursuit_80%_80%_20%_20%	677	478	790	538	pursuit_start
1	3	pursuit	1	32	4201089	pursuit_80%_80%_20%_20%	637	457	774	527	pursuit_start
1	3	pursuit	1	33	4201140	pursuit_80%_80%_20%_20%	640	479	761	518	pursuit_start
1	3	pursuit	1	34	4201189	pursuit_80%_80%_20%_20%	653	534	745	507	pursuit_start
1	3	pursuit	1	35	4201241	pursuit_80%_80%_20%_20%	693	513	729	496	pursuit_start
1	3	pursuit	1	36	4201289	pursuit_80%_80%_20%_20%	718	546	713	485	pursuit_start
1	3	pursuit	1	37	4201331	pursuit_80%_80%_20%_20%	660	505	713	485	pursuit_start
1	3	pursuit	1	38	4201371	pursuit_80%_80%_20%_20%	635	455	685	466	pursuit_start
1	3	pursuit	1	39	4201414	pursuit_80%_80%_20%_20%	594	431	685	466	pursuit_start
1	3	pursuit	1	40	4201476	pursuit_80%_80%_20%_20%	574	449	659	448	pursuit_start
1	3	pursuit	1	41	4201519	pursuit_80%_80%_20%_20%	576	387	659	448	pursuit_start
1	3	pursuit	1	42	4201561	pursuit_80%_80%_20%_20%	589	472	626	425	pursuit_start
1	3	pursuit	1	43	4201604	pursuit_80%_80%_20%_20%	559	452	626	425	pursuit_start
1	3	pursuit	1	44	4201647	pursuit_80%_80%_20%_20%	551	467	599	406	pursuit_start
1	3	pursuit	1	45	4201690	pursuit_80%_80%_20%_20%	605	397	599	406	pursuit_start
1	3	pursuit	1	46	4201734	pursuit_80%_80%_20%_20%	499	475	572	388	pursuit_start
1	3	pursuit	1	47	4201775	pursuit_80%_80%_20%_20%	501	401	572	388	pursuit_start
1	3	pursuit	1	48	4201818	pursuit_80%_80%_20%_20%	500	475	545	369	pursuit_start
1	3	pursuit	1	49	4201861	pursuit_80%_80%_20%_20%	467	383	545	369	pursuit_start
1	3	pursuit	1	50	4201903	pursuit_80%_80%_20%_20%	496	368	519	350	pursuit_start
1	3	pursuit	1	51	4201944	pursuit_80%_80%_20%_20%	438	475	519	350	pursuit_start
1	3	pursuit	1	52	4201992	pursuit_80%_80%_20%_20%	349	456	492	332	pursuit_start
1	3	pursuit	1	53	4202033	pursuit_80%_80%_20%_20%	395	343	492	332	pursuit_start
1	3	pursuit	1	54	4202073	pursuit_80%_80%_20%_20%	411	357	465	313	pursuit_start
1	3	pursuit	1	55	4202116	pursuit_80%_80%_20%_20%	335	407	465	313	pursuit_start
1	3	pursuit	1	56	4202158	pursuit_80%_80%_20%_20%	456	415	439	295	pursuit_start
1	3	pursuit	1	57	4202198	pursuit_80%_80%_20%_20%	346	429	439	295	pursuit_start
1	3	pursuit	1	58	4202241	pursuit_80%_80%_20%_20%	358	345	413	277	pursuit_start
1	3	pursuit	1	59	4202282	pursuit_80%_80%_20%_20%	387	354	413	277	pursuit_start
1	3	pursuit	1	60	4202323	pursuit_80%_80%_20%_20%	361	277	386	259	pursuit_start
1	3	pursuit	1	61	4202365	pursuit_80%_80%_20%_20%	280	306	386	259	pursuit_start
1	3	pursuit	1	62	4202410	pursuit_80%_80%_20%_20%	302	217	360	241	pursuit_start
1	3	pursuit	1	63	4202452	pursuit_80%_80%_20%_20%	154	211	360	241	pursuit_start
1	3	pursuit	1	64	4202527	pursuit_80%_80%_20%_20%	254	200	333	222	pursuit_start
1	3	pursuit	1	65	4202571	pursuit_80%_80%_20%_20%	165	99	333	222	pursuit_start
1	3	pursuit	1	66	4202612	pursuit_80%_80%_20%_20%	103	175	296	197	pursuit_start
1	3	pursuit	1	67	4202657	pursuit_80%_80%_20%_20%	-57	-14	296	197	pursuit_start
1	3	pursuit	1	68	4202698	pursuit_80%_80%_20%_20%	114	243	269	178	pursuit_start
1	3	pursuit	1	69	4202740	pursuit_80%_80%_20%_20%	201	167	269	178	pursuit_start
1	3	pursuit	1	70	4202781	pursuit_80%_80%_20%_20%	200	179	243	160	pursuit_start
1	3	pursuit	1	71	4202823	pursuit_80%_80%_20%_20%	171	251	243	160	pursuit_start
1	3	pursuit	1	72	4202864	pursuit_80%_80%_20%_20%	246	222	217	142	pursuit_start
1	3	pursuit	1	73	4202906	pursuit_80%_80%_20%_20%	220	167	217	142	pursuit_start
1	3	pursuit	1	74	4202947	pursuit_80%_80%_20%_20%	272	181	191	124	pursuit_start
1	3	pursuit	1	75	4202989	pursuit_80%_80%_20%_20%	100	230	191	124	pursuit_start
1	3	pursuit	1	76	4203031	pursuit_80%_80%_20%_20%	44	71	184	119	pursuit_end
1	3	pursuit	1	77	4203073	pursuit_80%_80%_20%_20%	6	87	184	119	pursuit_end
1	3	pursuit	1	78	4203112	pursuit_80%_80%_20%_20%	71	111	184	119	pursuit_end
1	3	pursuit	1	79	4203153	pursuit_80%_80%_20%_20%	90	112	184	119	pursuit_end
1	3	pursuit	1	80	4203194	pursuit_80%_80%_20%_20%	8	56	184	119	pursuit_end
1	3	pursuit	1	81	4203235	pursuit_80%_80%_20%_20%	38	20	184	119	pursuit_end
1	3	pursuit	1	82	4203276	pursuit_80%_80%_20%_20%	28	3	184	119	pursuit_end
1	3	pursuit	1	83	4203318	pursuit_80%_80%_20%_20%	-34	53	184	119	pursuit_end
1	3	pursuit	1	84	4203358	pursuit_80%_80%_20%_20%	-38	21	184	119	pursuit_end
1	3	pursuit	1	85	4203400	pursuit_80%_80%_20%_20%	-20	-4	184	119	pursuit_end
1	3	pursuit	1	86	4203440	pursuit_80%_80%_20%_20%	116	53	184	119	pursuit_end
1	3	pursuit	1	87	4203480	pursuit_80%_80%_20%_20%	1	96	184	119	pursuit_end
1	3	pursuit	1	88	4203522	pursuit_80%_80%_20%_20%	-50	-72	184	119	pursuit_end
1	3	pursuit	1	89	4203563	pursuit_80%_80%_20%_20%	-31	166	184	119	pursuit_end
