subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	6	simple	6	1	5311985	dot_20%_80%	423	206	0	0	fixation_onset
1	6	simple	6	2	5312029	dot_20%_80%	413	318	0	0	fixation_onset
1	6	simple	6	3	5312070	dot_20%_80%	308	354	0	0	fixation_onset
1	6	simple	6	4	5312110	dot_20%_80%	284	349	0	0	fixation_onset
1	6	simple	6	5	5312151	dot_20%_80%	393	328	0	0	fixation_onset
1	6	simple	6	6	5312193	dot_20%_80%	475	310	0	0	fixation_onset
1	6	simple	6	7	5312233	dot_20%_80%	483	264	0	0	fixation_onset
1	6	simple	6	8	5312273	dot_20%_80%	546	307	0	0	fixation_onset
1	6	simple	6	9	5312315	dot_20%_80%	432	305	0	0	fixation_onset
1	6	simple	6	10	5312355	dot_20%_80%	477	266	0	0	fixation_onset
1	6	simple	6	11	5312396	dot_20%_80%	439	326	0	0	fixation_onset
1	6	simple	6	12	5312438	dot_20%_80%	528	279	0	0	fixation_onset
1	6	simple	6	13	5312478	dot_20%_80%	456	261	0	0	fixation_onset
1	6	simple	6	14	5312522	dot_20%_80%	549	233	0	0	fixation_onset
1	6	simple	6	15	5312565	dot_20%_80%	546	261	0	0	fixation_onset
1	6	simple	6	16	5312604	dot_20%_80%	460	327	0	0	fixation_onset
1	6	simple	6	17	5312646	dot_20%_80%	498	211	0	0	fixation_onset
1	6	simple	6	18	5312687	dot_20%_80%	449	292	0	0	fixation_onset
1	6	simple	6	19	5312728	dot_20%_80%	511	209	0	0	fixation_onset
1	6	simple	6	20	5312769	dot_20%_80%	443	276	0	0	fixation_onset
1	6	simple	6	21	5312810	dot_20%_80%	537	251	0	0	fixation_onset
1	6	simple	6	22	5312851	dot_20%_80%	466	176	0	0	fixation_onset
1	6	simple	6	23	5312894	dot_20%_80%	540	260	0	0	fixation_onset
1	6	simple	6	24	5312942	dot_20%_80%	531	248	0	0	fixation_onset
