subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	4	freeviewing	13	1	4524723	view_stimuli/tolcam_face_15.png_left	559	200	-1	-1	fixation_onset
1	4	freeviewing	13	2	4524772	view_stimuli/tolcam_face_15.png_left	532	-8	-1	-1	fixation_onset
1	4	freeviewing	13	3	4524839	view_stimuli/tolcam_face_15.png_left	562	137	-1	-1	fixation_onset
1	4	freeviewing	13	4	4524884	view_stimuli/tolcam_face_15.png_left	498	248	-1	-1	fixation_onset
1	4	freeviewing	13	5	4524926	view_stimuli/tolcam_face_15.png_left	541	92	-1	-1	fixation_onset
1	4	freeviewing	13	6	4524967	view_stimuli/tolcam_face_15.png_left	339	218	-1	-1	fixation_onset
1	4	freeviewing	13	7	4525010	view_stimuli/tolcam_face_15.png_left	532	60	-1	-1	fixation_onset
1	4	freeviewing	13	8	4525192	view_stimuli/tolcam_face_15.png_left	565	151	-1	-1	fixation_onset
1	4	freeviewing	13	9	4525239	view_stimuli/tolcam_face_15.png_left	567	74	-1	-1	fixation_onset
1	4	freeviewing	13	10	4525279	view_stimuli/tolcam_face_15.png_left	779	-57	-1	-1	fixation_onset
1	4	freeviewing	13	11	4525320	view_stimuli/tolcam_face_15.png_left	744	189	-1	-1	fixation_onset
1	4	freeviewing	13	12	4525362	view_stimuli/tolcam_face_15.png_left	608	237	-1	-1	fixation_onset
1	4	freeviewing	13	13	4525409	view_stimuli/tolcam_face_15.png_left	636	-7	-1	-1	fixation_onset
1	4	freeviewing	13	14	4525449	view_stimuli/tolcam_face_15.png_left	719	137	-1	-1	fixation_onset
1	4	freeviewing	13	15	4525491	view_stimuli/tolcam_face_15.png_left	625	208	-1	-1	fixation_onset
1	4	freeviewing	13	16	4525533	view_stimuli/tolcam_face_15.png_left	644	172	-1	-1	fixation_onset
1	4	freeviewing	13	17	4525576	view_stimuli/tolcam_face_15.png_left	615	223	-1	-1	fixation_onset
1	4	freeviewing	13	18	4525618	view_stimuli/tolcam_face_15.png_left	534	291	-1	-1	fixation_onset
1	4	freeviewing	13	19	4525666	view_stimuli/tolcam_face_15.png_left	626	167	-1	-1	fixation_onset
1	4	freeviewing	13	20	4525711	view_stimuli/tolcam_face_15.png_left	668	68	-1	-1	fixation_onset
1	4	freeviewing	13	21	4525754	view_stimuli/tolcam_face_15.png_left	482	138	-1	-1	fixation_onset
1	4	freeviewing	13	22	4525796	view_stimuli/tolcam_face_15.png_left	524	191	-1	-1	fixation_offset
1	4	freeviewing	13	23	4525838	view_stimuli/tolcam_face_15.png_left	483	148	-1	-1	fixation_offset
1	4	freeviewing	13	24	4525881	view_stimuli/tolcam_face_15.png_left	489	176	-1	-1	fixation_offset
1	4	freeviewing	13	25	4525923	view_stimuli/tolcam_face_15.png_left	469	282	-1	-1	fixation_offset
1	4	freeviewing	13	26	4525965	view_stimuli/tolcam_face_15.png_left	439	109	-1	-1	fixation_offset
1	4	freeviewing	13	27	4526007	view_stimuli/tolcam_face_15.png_left	429	165	-1	-1	fixation_offset
1	4	freeviewing	13	28	4526048	view_stimuli/tolcam_face_15.png_left	472	76	-1	-1	fixation_offset
1	4	freeviewing	13	29	4526089	view_stimuli/tolcam_face_15.png_left	567	233	-1	-1	fixation_offset
1	4	freeviewing	13	30	4526130	view_stimuli/tolcam_face_15.png_left	652	322	-1	-1	fixation_offset
1	4	freeviewing	13	31	4526171	view_stimuli/tolcam_face_15.png_left	574	228	-1	-1	fixation_offset
1	4	freeviewing	13	32	4526211	view_stimuli/tolcam_face_15.png_left	575	235	-1	-1	fixation_offset
1	4	freeviewing	13	33	4526253	view_stimuli/tolcam_face_15.png_left	410	244	-1	-1	fixation_offset
1	4	freeviewing	13	34	4526294	view_stimuli/tolcam_face_15.png_left	504	131	-1	-1	stimulus_onset
1	4	freeviewing	13	35	4526338	view_stimuli/tolcam_face_15.png_left	701	45	-1	-1	stimulus_onset
1	4	freeviewing	13	36	4526386	view_stimuli/tolcam_face_15.png_left	490	166	-1	-1	stimulus_onset
1	4	freeviewing	13	37	4526427	view_stimuli/tolcam_face_15.png_left	590	231	-1	-1	stimulus_onset
1	4	freeviewing	13	38	4526469	view_stimuli/tolcam_face_15.png_left	527	50	-1	-1	stimulus_onset
1	4	freeviewing	13	39	4526511	view_stimuli/tolcam_face_15.png_left	467	240	-1	-1	stimulus_onset
1	4	freeviewing	13	40	4526552	view_stimuli/tolcam_face_15.png_left	495	274	-1	-1	stimulus_onset
1	4	freeviewing	13	41	4526594	view_stimuli/tolcam_face_15.png_left	387	75	-1	-1	stimulus_onset
1	4	freeviewing	13	42	4526636	view_stimuli/tolcam_face_15.png_left	474	253	-1	-1	stimulus_onset
1	4	freeviewing	13	43	4526677	view_stimuli/tolcam_face_15.png_left	568	289	-1	-1	stimulus_onset
1	4	freeviewing	13	44	4526718	view_stimuli/tolcam_face_15.png_left	387	253	-1	-1	stimulus_onset
1	4	freeviewing	13	45	4526761	view_stimuli/tolcam_face_15.png_left	449	255	-1	-1	stimulus_onset
1	4	freeviewing	13	46	4526801	view_stimuli/tolcam_face_15.png_left	510	19	-1	-1	stimulus_onset
1	4	freeviewing	13	47	4526842	view_stimuli/tolcam_face_15.png_left	388	164	-1	-1	stimulus_onset
1	4	freeviewing	13	48	4527023	view_stimuli/tolcam_face_15.png_left	394	203	-1	-1	stimulus_onset
1	4	freeviewing	13	49	4527068	view_stimuli/tolcam_face_15.png_left	225	188	-1	-1	stimulus_onset
1	4	freeviewing	13	50	4527109	view_stimuli/tolcam_face_15.png_left	532	228	-1	-1	stimulus_onset
1	4	freeviewing	13	51	4527152	view_stimuli/tolcam_face_15.png_left	493	181	-1	-1	stimulus_onset
1	4	freeviewing	13	52	4527194	view_stimuli/tolcam_face_15.png_left	458	244	-1	-1	stimulus_onset
1	4	freeviewing	13	53	4527234	view_stimuli/tolcam_face_15.png_left	403	486	-1	-1	stimulus_onset
1	4	freeviewing	13	54	4527274	view_stimuli/tolcam_face_15.png_left	554	259	-1	-1	stimulus_onset
1	4	freeviewing	13	55	4527315	view_stimuli/tolcam_face_15.png_left	654	269	-1	-1	stimulus_onset
1	4	freeviewing	13	56	4527358	view_stimuli/tolcam_face_15.png_left	575	302	-1	-1	stimulus_onset
1	4	freeviewing	13	57	4527402	view_stimuli/tolcam_face_15.png_left	514	196	-1	-1	stimulus_onset
1	4	freeviewing	13	58	4527442	view_stimuli/tolcam_face_15.png_left	565	227	-1	-1	stimulus_onset
1	4	freeviewing	13	59	4527484	view_stimuli/tolcam_face_15.png_left	537	153	-1	-1	stimulus_onset
