subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	2	freeviewing	2	1	455811	view_stimuli/tolcam_face_17.png_left	332	600	-1	-1	fixation_onset
1	2	freeviewing	2	2	455867	view_stimuli/tolcam_face_17.png_left	248	495	-1	-1	fixation_onset
1	2	freeviewing	2	3	455920	view_stimuli/tolcam_face_17.png_left	373	425	-1	-1	fixation_onset
1	2	freeviewing	2	4	455968	view_stimuli/tolcam_face_17.png_left	425	251	-1	-1	fixation_onset
1	2	freeviewing	2	5	456017	view_stimuli/tolcam_face_17.png_left	448	497	-1	-1	fixation_onset
1	2	freeviewing	2	6	456069	view_stimuli/tolcam_face_17.png_left	423	640	-1	-1	fixation_onset
1	2	freeviewing	2	7	456119	view_stimuli/tolcam_face_17.png_left	419	529	-1	-1	fixation_onset
1	2	freeviewing	2	8	456168	view_stimuli/tolcam_face_17.png_left	405	472	-1	-1	fixation_onset
1	2	freeviewing	2	9	456219	view_stimuli/tolcam_face_17.png_left	382	406	-1	-1	fixation_onset
1	2	freeviewing	2	10	456267	view_stimuli/tolcam_face_17.png_left	378	378	-1	-1	fixation_onset
1	2	freeviewing	2	11	456317	view_stimuli/tolcam_face_17.png_left	349	398	-1	-1	fixation_onset
1	2	freeviewing	2	12	456369	view_stimuli/tolcam_face_17.png_left	416	410	-1	-1	fixation_onset
1	2	freeviewing	2	13	456419	view_stimuli/tolcam_face_17.png_left	358	289	-1	-1	fixation_onset
1	2	freeviewing	2	14	456467	view_stimuli/tolcam_face_17.png_left	432	329	-1	-1	fixation_onset
1	2	freeviewing	2	15	456518	view_stimuli/tolcam_face_17.png_left	415	438	-1	-1	fixation_onset
1	2	freeviewing	2	16	456588	view_stimuli/tolcam_face_17.png_left	386	355	-1	-1	fixation_onset
1	2	freeviewing	2	17	456638	view_stimuli/tolcam_face_17.png_left	440	444	-1	-1	fixation_onset
1	2	freeviewing	2	18	456687	view_stimuli/tolcam_face_17.png_left	394	487	-1	-1	fixation_onset
1	2	freeviewing	2	19	456734	view_stimuli/tolcam_face_17.png_left	370	369	-1	-1	fixation_onset
1	2	freeviewing	2	20	456802	view_stimuli/tolcam_face_17.png_left	373	437	-1	-1	fixation_onset
1	2	freeviewing	2	21	456852	view_stimuli/tolcam_face_17.png_left	404	349	-1	-1	fixation_offset
1	2	freeviewing	2	22	457065	view_stimuli/tolcam_face_17.png_left	410	101	-1	-1	fixation_offset
1	2	freeviewing	2	23	457119	view_stimuli/tolcam_face_17.png_left	508	175	-1	-1	fixation_offset
1	2	freeviewing	2	24	457167	view_stimuli/tolcam_face_17.png_left	514	393	-1	-1	fixation_offset
1	2	freeviewing	2	25	457216	view_stimuli/tolcam_face_17.png_left	405	410	-1	-1	fixation_offset
1	2	freeviewing	2	26	457268	view_stimuli/tolcam_face_17.png_left	520	386	-1	-1	fixation_offset
1	2	freeviewing	2	27	457344	view_stimuli/tolcam_face_17.png_left	442	542	-1	-1	stimulus_onset
1	2	freeviewing	2	28	457391	view_stimuli/tolcam_face_17.png_left	474	431	-1	-1	stimulus_onset
1	2	freeviewing	2	29	457435	view_stimuli/tolcam_face_17.png_left	574	347	-1	-1	stimulus_onset
1	2	freeviewing	2	30	457476	view_stimuli/tolcam_face_17.png_left	471	370	-1	-1	stimulus_onset
1	2	freeviewing	2	31	457517	view_stimuli/tolcam_face_17.png_left	533	317	-1	-1	stimulus_onset
1	2	freeviewing	2	32	457560	view_stimuli/tolcam_face_17.png_left	482	315	-1	-1	stimulus_onset
1	2	freeviewing	2	33	457600	view_stimuli/tolcam_face_17.png_left	515	303	-1	-1	stimulus_onset
1	2	freeviewing	2	34	457642	view_stimuli/tolcam_face_17.png_left	241	497	-1	-1	stimulus_onset
1	2	freeviewing	2	35	457691	view_stimuli/tolcam_face_17.png_left	183	432	-1	-1	stimulus_onset
1	2	freeviewing	2	36	457733	view_stimuli/tolcam_face_17.png_left	156	301	-1	-1	stimulus_onset
1	2	freeviewing	2	37	457773	view_stimuli/tolcam_face_17.png_left	86	369	-1	-1	stimulus_onset
1	2	freeviewing	2	38	457815	view_stimuli/tolcam_face_17.png_left	-38	329	-1	-1	stimulus_onset
1	2	freeviewing	2	39	457856	view_stimuli/tolcam_face_17.png_left	-27	402	-1	-1	stimulus_onset
1	2	freeviewing	2	40	457897	view_stimuli/tolcam_face_17.png_left	-11	350	-1	-1	stimulus_onset
1	2	freeviewing	2	41	457938	view_stimuli/tolcam_face_17.png_left	15	249	-1	-1	stimulus_onset
1	2	freeviewing	2	42	457979	view_stimuli/tolcam_face_17.png_left	-29	352	-1	-1	stimulus_onset
1	2	freeviewing	2	43	458019	view_stimuli/tolcam_face_17.png_left	-34	381	-1	-1	stimulus_onset
1	2	freeviewing	2	44	458061	view_stimuli/tolcam_face_17.png_left	-45	324	-1	-1	stimulus_onset
1	2	freeviewing	2	45	458102	view_stimuli/tolcam_face_17.png_left	62	296	-1	-1	stimulus_onset
1	2	freeviewing	2	46	458143	view_stimuli/tolcam_face_17.png_left	56	400	-1	-1	stimulus_onset
1	2	freeviewing	2	47	458189	view_stimuli/tolcam_face_17.png_left	27	448	-1	-1	stimulus_onset
1	2	freeviewing	2	48	458231	view_stimuli/tolcam_face_17.png_left	102	400	-1	-1	stimulus_onset
1	2	freeviewing	2	49	458271	view_stimuli/tolcam_face_17.png_left	3	331	-1	-1	stimulus_onset
1	2	freeviewing	2	50	458313	view_stimuli/tolcam_face_17.png_left	68	408	-1	-1	stimulus_onset
1	2	freeviewing	2	51	458353	view_stimuli/tolcam_face_17.png_left	154	415	-1	-1	stimulus_onset
1	2	freeviewing	2	52	458394	view_stimuli/tolcam_face_17.png_left	120	336	-1	-1	stimulus_onset
1	2	freeviewing	2	53	458435	view_stimuli/tolcam_face_17.png_left	97	337	-1	-1	stimulus_onset
1	2	freeviewing	2	54	458476	view_stimuli/tolcam_face_17.png_left	94	236	-1	-1	stimulus_onset
1	2	freeviewing	2	55	458516	view_stimuli/tolcam_face_17.png_left	257	379	-1	-1	stimulus_onset
1	2	freeviewing	2	56	458558	view_stimuli/tolcam_face_17.png_left	268	384	-1	-1	stimulus_onset
1	2	freeviewing	2	57	458599	view_stimuli/tolcam_face_17.png_left	142	254	-1	-1	stimulus_onset
1	2	freeviewing	2	58	458641	view_stimuli/tolcam_face_17.png_left	176	291	-1	-1	stimulus_onset
1	2	freeviewing	2	59	458684	view_stimuli/tolcam_face_17.png_left	135	286	-1	-1	stimulus_onset
1	2	freeviewing	2	60	458727	view_stimuli/tolcam_face_17.png_left	35	348	-1	-1	stimulus_onset
1	2	freeviewing	2	61	458767	view_stimuli/tolcam_face_17.png_left	56	351	-1	-1	stimulus_onset
1	2	freeviewing	2	62	458942	view_stimuli/tolcam_face_17.png_left	184	323	-1	-1	stimulus_onset
1	2	freeviewing	2	63	458987	view_stimuli/tolcam_face_17.png_left	138	391	-1	-1	stimulus_onset
1	2	freeviewing	2	64	459029	view_stimuli/tolcam_face_17.png_left	274	538	-1	-1	stimulus_onset
1	2	freeviewing	2	65	459070	view_stimuli/tolcam_face_17.png_left	92	418	-1	-1	stimulus_onset
1	2	freeviewing	2	66	459111	view_stimuli/tolcam_face_17.png_left	155	411	-1	-1	stimulus_onset
1	2	freeviewing	2	67	459153	view_stimuli/tolcam_face_17.png_left	148	334	-1	-1	stimulus_onset
1	2	freeviewing	2	68	459193	view_stimuli/tolcam_face_17.png_left	186	406	-1	-1	stimulus_onset
1	2	freeviewing	2	69	459233	view_stimuli/tolcam_face_17.png_left	54	539	-1	-1	stimulus_onset
1	2	freeviewing	2	70	459275	view_stimuli/tolcam_face_17.png_left	155	441	-1	-1	stimulus_onset
1	2	freeviewing	2	71	459317	view_stimuli/tolcam_face_17.png_left	84	332	-1	-1	stimulus_onset
1	2	freeviewing	2	72	459357	view_stimuli/tolcam_face_17.png_left	303	224	-1	-1	stimulus_onset
1	2	freeviewing	2	73	459400	view_stimuli/tolcam_face_17.png_left	145	296	-1	-1	stimulus_onset
1	2	freeviewing	2	74	459441	view_stimuli/tolcam_face_17.png_left	54	453	-1	-1	stimulus_onset
1	2	freeviewing	2	75	459481	view_stimuli/tolcam_face_17.png_left	165	399	-1	-1	stimulus_onset
1	2	freeviewing	2	76	459522	view_stimuli/tolcam_face_17.png_left	96	406	-1	-1	stimulus_onset
1	2	freeviewing	2	77	459563	view_stimuli/tolcam_face_17.png_left	147	360	-1	-1	stimulus_onset
1	2	freeviewing	2	78	459603	view_stimuli/tolcam_face_17.png_left	110	457	-1	-1	stimulus_onset
1	2	freeviewing	2	79	459645	view_stimuli/tolcam_face_17.png_left	252	433	-1	-1	stimulus_onset
1	2	freeviewing	2	80	459690	view_stimuli/tolcam_face_17.png_left	184	392	-1	-1	stimulus_onset
1	2	freeviewing	2	81	459733	view_stimuli/tolcam_face_17.png_left	228	400	-1	-1	stimulus_onset
1	2	freeviewing	2	82	459774	view_stimuli/tolcam_face_17.png_left	114	508	-1	-1	stimulus_onset
1	2	freeviewing	2	83	459815	view_stimuli/tolcam_face_17.png_left	93	453	-1	-1	stimulus_onset
1	2	freeviewing	2	84	459855	view_stimuli/tolcam_face_17.png_left	100	405	-1	-1	stimulus_onset
1	2	freeviewing	2	85	459899	view_stimuli/tolcam_face_17.png_left	204	562	-1	-1	stimulus_onset
1	2	freeviewing	2	86	459939	view_stimuli/tolcam_face_17.png_left	157	337	-1	-1	stimulus_onset
1	2	freeviewing	2	87	459981	view_stimuli/tolcam_face_17.png_left	167	302	-1	-1	stimulus_onset
1	2	freeviewing	2	88	460024	view_stimuli/tolcam_face_17.png_left	151	230	-1	-1	stimulus_onset
1	2	freeviewing	2	89	460064	view_stimuli/tolcam_face_17.png_left	195	247	-1	-1	stimulus_onset
1	2	freeviewing	2	90	460127	view_stimuli/tolcam_face_17.png_left	205	371	-1	-1	stimulus_onset
1	2	freeviewing	2	91	460172	view_stimuli/tolcam_face_17.png_left	202	391	-1	-1	stimulus_onset
1	2	freeviewing	2	92	460212	view_stimuli/tolcam_face_17.png_left	138	489	-1	-1	stimulus_onset
1	2	freeviewing	2	93	460253	view_stimuli/tolcam_face_17.png_left	160	340	-1	-1	stimulus_onset
1	2	freeviewing	2	94	460294	view_stimuli/tolcam_face_17.png_left	154	346	-1	-1	stimulus_onset
1	2	freeviewing	2	95	460334	view_stimuli/tolcam_face_17.png_left	204	271	-1	-1	stimulus_onset
