subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	3	pursuit	2	1	4204176	pursuit_80%_20%_20%_80%	86	-32	811	119	fixation_onset
1	3	pursuit	2	2	4204220	pursuit_80%_20%_20%_80%	11	-88	811	119	fixation_onset
1	3	pursuit	2	3	4204260	pursuit_80%_20%_20%_80%	-39	-74	811	119	fixation_onset
1	3	pursuit	2	4	4204301	pursuit_80%_20%_20%_80%	14	-63	811	119	fixation_onset
1	3	pursuit	2	5	4204341	pursuit_80%_20%_20%_80%	-87	-13	811	119	fixation_onset
1	3	pursuit	2	6	4204383	pursuit_80%_20%_20%_80%	410	390	811	119	fixation_onset
1	3	pursuit	2	7	4204423	pursuit_80%_20%_20%_80%	365	254	811	119	fixation_onset
1	3	pursuit	2	8	4204463	pursuit_80%_20%_20%_80%	487	246	811	119	fixation_onset
1	3	pursuit	2	9	4204505	pursuit_80%_20%_20%_80%	720	213	811	119	fixation_onset
1	3	pursuit	2	10	4204545	pursuit_80%_20%_20%_80%	788	251	811	119	fixation_onset
1	3	pursuit	2	11	4204588	pursuit_80%_20%_20%_80%	771	341	811	119	fixation_onset
1	3	pursuit	2	12	4204629	pursuit_80%_20%_20%_80%	497	305	811	119	fixation_onset
1	3	pursuit	2	13	4204671	pursuit_80%_20%_20%_80%	475	173	811	119	fixation_onset
1	3	pursuit	2	14	4204711	pursuit_80%_20%_20%_80%	422	151	811	119	fixation_onset
1	3	pursuit	2	15	4204752	pursuit_80%_20%_20%_80%	524	267	811	119	fixation_onset
1	3	pursuit	2	16	4204792	pursuit_80%_20%_20%_80%	521	193	811	119	fixation_onset
1	3	pursuit	2	17	4204832	pursuit_80%_20%_20%_80%	587	223	811	119	fixation_onset
1	3	pursuit	2	18	4204874	pursuit_80%_20%_20%_80%	585	157	811	119	fixation_onset
1	3	pursuit	2	19	4204916	pursuit_80%_20%_20%_80%	544	233	811	119	fixation_onset
1	3	pursuit	2	20	4204957	pursuit_80%_20%_20%_80%	538	209	811	119	fixation_onset
1	3	pursuit	2	21	4204999	pursuit_80%_20%_20%_80%	477	219	811	119	fixation_onset
1	3	pursuit	2	22	4205039	pursuit_80%_20%_20%_80%	567	203	811	119	fixation_onset
1	3	pursuit	2	23	4205080	pursuit_80%_20%_20%_80%	629	136	811	119	fixation_onset
1	3	pursuit	2	24	4205127	pursuit_80%_20%_20%_80%	518	161	811	119	fixation_onset
1	3	pursuit	2	25	4205171	pursuit_80%_20%_20%_80%	507	193	811	119	fixation_onset
1	3	pursuit	2	26	4205214	pursuit_80%_20%_20%_80%	547	240	811	119	fixation_onset
1	3	pursuit	2	27	4205255	pursuit_80%_20%_20%_80%	470	221	811	119	fixation_onset
1	3	pursuit	2	28	4205295	pursuit_80%_20%_20%_80%	559	204	811	119	fixation_onset
1	3	pursuit	2	29	4205336	pursuit_80%_20%_20%_80%	559	204	811	119	fixation_onset
1	3	pursuit	2	30	4205377	pursuit_80%_20%_20%_80%	478	261	811	119	fixation_onset
1	3	pursuit	2	31	4205418	pursuit_80%_20%_20%_80%	408	270	811	119	fixation_onset
1	3	pursuit	2	32	4205458	pursuit_80%_20%_20%_80%	593	276	811	119	fixation_onset
1	3	pursuit	2	33	4205499	pursuit_80%_20%_20%_80%	498	296	811	119	fixation_onset
1	3	pursuit	2	34	4205540	pursuit_80%_20%_20%_80%	580	279	811	119	fixation_onset
1	3	pursuit	2	35	4205587	pursuit_80%_20%_20%_80%	535	283	811	119	fixation_onset
1	3	pursuit	2	36	4205629	pursuit_80%_20%_20%_80%	524	296	811	119	fixation_onset
1	3	pursuit	2	37	4205671	pursuit_80%_20%_20%_80%	473	334	811	119	fixation_onset
1	3	pursuit	2	38	4205712	pursuit_80%_20%_20%_80%	580	312	811	119	fixation_onset
1	3	pursuit	2	39	4205755	pursuit_80%_20%_20%_80%	577	272	811	119	pursuit_start
1	3	pursuit	2	40	4205796	pursuit_80%_20%_20%_80%	576	351	811	119	pursuit_start
1	3	pursuit	2	41	4205838	pursuit_80%_20%_20%_80%	594	314	785	138	pursuit_start
1	3	pursuit	2	42	4205880	pursuit_80%_20%_20%_80%	552	377	785	138	pursuit_start
1	3	pursuit	2	43	4205923	pursuit_80%_20%_20%_80%	605	200	758	156	pursuit_start
1	3	pursuit	2	44	4205964	pursuit_80%_20%_20%_80%	525	188	758	156	pursuit_start
1	3	pursuit	2	45	4206007	pursuit_80%_20%_20%_80%	500	250	732	174	pursuit_start
1	3	pursuit	2	46	4206048	pursuit_80%_20%_20%_80%	488	231	732	174	pursuit_start
1	3	pursuit	2	47	4206090	pursuit_80%_20%_20%_80%	551	239	706	193	pursuit_start
1	3	pursuit	2	48	4206132	pursuit_80%_20%_20%_80%	618	311	706	193	pursuit_start
1	3	pursuit	2	49	4206173	pursuit_80%_20%_20%_80%	574	280	679	211	pursuit_start
1	3	pursuit	2	50	4206215	pursuit_80%_20%_20%_80%	571	267	679	211	pursuit_start
1	3	pursuit	2	51	4206257	pursuit_80%_20%_20%_80%	602	172	653	229	pursuit_start
1	3	pursuit	2	52	4206297	pursuit_80%_20%_20%_80%	352	489	653	229	pursuit_start
1	3	pursuit	2	53	4206339	pursuit_80%_20%_20%_80%	499	339	628	246	pursuit_start
1	3	pursuit	2	54	4206383	pursuit_80%_20%_20%_80%	473	339	628	246	pursuit_start
1	3	pursuit	2	55	4206425	pursuit_80%_20%_20%_80%	667	221	601	265	pursuit_start
1	3	pursuit	2	56	4206469	pursuit_80%_20%_20%_80%	440	370	601	265	pursuit_start
1	3	pursuit	2	57	4206510	pursuit_80%_20%_20%_80%	525	346	574	284	pursuit_start
1	3	pursuit	2	58	4206552	pursuit_80%_20%_20%_80%	521	338	574	284	pursuit_start
1	3	pursuit	2	59	4206593	pursuit_80%_20%_20%_80%	579	418	548	302	pursuit_start
1	3	pursuit	2	60	4206638	pursuit_80%_20%_20%_80%	503	373	548	302	pursuit_start
1	3	pursuit	2	61	4206681	pursuit_80%_20%_20%_80%	452	452	520	321	pursuit_start
1	3	pursuit	2	62	4206744	pursuit_80%_20%_20%_80%	440	390	520	321	pursuit_start
1	3	pursuit	2	63	4206789	pursuit_80%_20%_20%_80%	403	395	487	343	pursuit_start
1	3	pursuit	2	64	4206834	pursuit_80%_20%_20%_80%	470	386	487	343	pursuit_start
1	3	pursuit	2	65	4206876	pursuit_80%_20%_20%_80%	410	369	459	363	pursuit_start
1	3	pursuit	2	66	4206924	pursuit_80%_20%_20%_80%	425	387	459	363	pursuit_start
1	3	pursuit	2	67	4206966	pursuit_80%_20%_20%_80%	428	444	431	382	pursuit_start
1	3	pursuit	2	68	4207007	pursuit_80%_20%_20%_80%	458	416	431	382	pursuit_start
