subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	3	22	1	4159211	391	446	497	118	344	20
1	3	22	2	4159257	426	389	497	118	280	20
1	3	22	3	4159306	402	426	497	118	322	20
1	3	22	4	4159347	434	480	497	118	367	20
1	3	22	5	4159388	375	385	497	118	293	20
1	3	22	6	4159430	409	391	497	118	286	20
1	3	22	7	4159470	523	412	497	118	295	20
1	3	22	8	4159511	619	304	497	118	222	20
1	3	22	9	4159552	662	248	497	118	210	20
1	3	22	10	4159595	483	282	497	118	164	20
1	3	22	11	4159636	538	194	497	118	86	20
1	3	22	12	4159678	609	237	497	118	163	20
1	3	22	13	4159720	587	290	497	118	194	20
1	3	22	14	4159760	595	267	497	118	178	20
1	3	22	15	4159807	730	334	497	118	317	20
1	3	22	16	4159850	623	256	497	118	186	20
1	3	22	17	4159890	561	310	497	118	202	20
1	3	22	18	4159933	685	99	497	118	188	20
1	3	22	19	4159974	731	121	497	118	234	20
1	3	22	20	4160028	626	210	497	118	158	19
1	3	22	21	4160070	555	217	497	118	114	19
1	3	22	22	4160110	423	158	497	118	84	19
1	3	22	23	4160152	516	37	497	118	83	19
1	3	22	24	4160206	455	166	497	118	63	18
1	3	22	25	4160250	640	249	497	118	193	18
1	3	22	26	4160290	591	57	497	118	112	18
1	3	22	27	4160331	695	161	497	118	202	18
1	3	22	28	4160396	617	95	497	118	122	17
1	3	22	29	4160438	678	131	497	118	181	17
1	3	22	30	4160480	723	-29	497	118	269	17
1	3	22	31	4160520	722	43	497	118	237	17
1	3	22	32	4160574	645	102	497	118	148	16
1	3	22	33	4160616	647	143	497	118	152	16
1	3	22	34	4160660	592	118	497	118	95	16
1	3	22	35	4160706	620	196	497	118	145	16
1	3	22	36	4160766	638	185	497	118	156	15
1	3	22	37	4160813	598	178	497	118	117	15
1	3	22	38	4160854	573	202	497	118	113	15
1	3	22	39	4160900	553	63	497	118	78	15
1	3	22	40	4160956	589	223	497	118	139	14
1	3	22	41	4160998	630	204	497	118	158	14
1	3	22	42	4161040	542	120	497	118	45	14
1	3	22	43	4161082	474	161	497	118	48	14
1	3	22	44	4161134	552	111	497	118	55	13
1	3	22	45	4161176	454	196	497	118	89	13
1	3	22	46	4161216	528	92	497	118	40	13
1	3	22	47	4161259	470	140	497	118	34	13
1	3	22	48	4161317	476	153	497	118	40	12
1	3	22	49	4161358	544	176	497	118	74	12
1	3	22	50	4161401	569	153	497	118	80	12
1	3	22	51	4161447	584	209	497	118	125	12
1	3	22	52	4161502	586	248	497	118	157	11
1	3	22	53	4161543	532	171	497	118	63	11
1	3	22	54	4161586	591	245	497	118	158	11
1	3	22	55	4161630	619	216	497	118	156	11
1	3	22	56	4161685	232	181	497	118	272	10
1	3	22	57	4161727	568	182	497	118	95	10
1	3	22	58	4161767	635	151	497	118	141	10
1	3	22	59	4161812	468	112	497	118	29	10
1	3	22	60	4161870	446	166	497	118	70	9
1	3	22	61	4161915	469	162	497	118	52	9
1	3	22	62	4161961	501	197	497	118	79	9
1	3	22	63	4162002	517	91	497	118	33	9
1	3	22	64	4162056	527	140	497	118	37	8
1	3	22	65	4162100	511	99	497	118	23	8
1	3	22	66	4162142	500	196	497	118	78	8
1	3	22	67	4162184	318	163	497	118	184	8
1	3	22	68	4162238	465	87	497	118	44	7
1	3	22	69	4162280	502	182	497	118	64	7
1	3	22	70	4162320	444	165	497	118	70	7
1	3	22	71	4162361	546	34	497	118	97	7
1	3	22	72	4162416	553	155	497	118	67	6
1	3	22	73	4162458	536	124	497	118	39	6
1	3	22	74	4162499	421	97	497	118	78	6
1	3	22	75	4162540	506	-58	497	118	176	6
1	3	22	76	4162597	500	149	497	118	31	5
1	3	22	77	4162641	535	150	497	118	49	5
1	3	22	78	4162685	534	132	497	118	39	5
1	3	22	79	4162727	445	157	497	118	65	5
1	3	22	80	4162779	621	290	497	118	212	4
1	3	22	81	4162821	546	311	497	118	199	4
1	3	22	82	4162863	631	193	497	118	153	4
1	3	22	83	4162904	559	228	497	118	126	4
1	3	22	84	4162960	536	234	497	118	122	3
1	3	22	85	4163004	594	490	497	118	384	3
1	3	22	86	4163046	526	178	497	118	66	3
1	3	22	87	4163087	524	285	497	118	169	3
1	3	22	88	4163142	605	173	497	118	121	2
1	3	22	89	4163183	525	109	497	118	29	2
1	3	22	90	4163224	607	130	497	118	110	2
1	3	22	91	4163265	545	295	497	118	183	2
1	3	22	92	4163320	536	293	497	118	179	1
1	3	22	93	4163385	528	162	497	118	53	1
1	3	22	94	4163430	537	148	497	118	50	1
