subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	2	freeviewing	11	1	502475	view_stimuli/tolcam_face_14.png_right	530	1119	-1	-1	fixation_onset
1	2	freeviewing	11	2	502520	view_stimuli/tolcam_face_14.png_right	285	798	-1	-1	fixation_onset
1	2	freeviewing	11	3	502561	view_stimuli/tolcam_face_14.png_right	397	408	-1	-1	fixation_onset
1	2	freeviewing	11	4	502602	view_stimuli/tolcam_face_14.png_right	418	182	-1	-1	fixation_onset
1	2	freeviewing	11	5	502644	view_stimuli/tolcam_face_14.png_right	583	307	-1	-1	fixation_onset
1	2	freeviewing	11	6	502686	view_stimuli/tolcam_face_14.png_right	382	377	-1	-1	fixation_onset
1	2	freeviewing	11	7	502733	view_stimuli/tolcam_face_14.png_right	602	440	-1	-1	fixation_onset
1	2	freeviewing	11	8	502774	view_stimuli/tolcam_face_14.png_right	528	479	-1	-1	fixation_onset
1	2	freeviewing	11	9	502814	view_stimuli/tolcam_face_14.png_right	449	486	-1	-1	fixation_onset
1	2	freeviewing	11	10	502859	view_stimuli/tolcam_face_14.png_right	394	525	-1	-1	fixation_onset
1	2	freeviewing	11	11	502900	view_stimuli/tolcam_face_14.png_right	419	422	-1	-1	fixation_onset
1	2	freeviewing	11	12	502940	view_stimuli/tolcam_face_14.png_right	495	252	-1	-1	fixation_onset
1	2	freeviewing	11	13	502983	view_stimuli/tolcam_face_14.png_right	488	446	-1	-1	fixation_onset
1	2	freeviewing	11	14	503022	view_stimuli/tolcam_face_14.png_right	494	357	-1	-1	fixation_onset
1	2	freeviewing	11	15	503062	view_stimuli/tolcam_face_14.png_right	433	412	-1	-1	fixation_onset
1	2	freeviewing	11	16	503105	view_stimuli/tolcam_face_14.png_right	481	447	-1	-1	fixation_onset
1	2	freeviewing	11	17	503145	view_stimuli/tolcam_face_14.png_right	484	444	-1	-1	fixation_onset
1	2	freeviewing	11	18	503185	view_stimuli/tolcam_face_14.png_right	398	471	-1	-1	fixation_onset
1	2	freeviewing	11	19	503367	view_stimuli/tolcam_face_14.png_right	574	160	-1	-1	fixation_onset
1	2	freeviewing	11	20	503413	view_stimuli/tolcam_face_14.png_right	635	343	-1	-1	fixation_onset
1	2	freeviewing	11	21	503456	view_stimuli/tolcam_face_14.png_right	599	409	-1	-1	fixation_onset
1	2	freeviewing	11	22	503496	view_stimuli/tolcam_face_14.png_right	582	303	-1	-1	fixation_onset
1	2	freeviewing	11	23	503537	view_stimuli/tolcam_face_14.png_right	564	254	-1	-1	fixation_offset
1	2	freeviewing	11	24	503584	view_stimuli/tolcam_face_14.png_right	596	286	-1	-1	fixation_offset
1	2	freeviewing	11	25	503626	view_stimuli/tolcam_face_14.png_right	680	412	-1	-1	fixation_offset
1	2	freeviewing	11	26	503668	view_stimuli/tolcam_face_14.png_right	644	441	-1	-1	fixation_offset
1	2	freeviewing	11	27	503711	view_stimuli/tolcam_face_14.png_right	505	311	-1	-1	fixation_offset
1	2	freeviewing	11	28	503754	view_stimuli/tolcam_face_14.png_right	501	334	-1	-1	fixation_offset
1	2	freeviewing	11	29	503794	view_stimuli/tolcam_face_14.png_right	440	293	-1	-1	fixation_offset
1	2	freeviewing	11	30	503835	view_stimuli/tolcam_face_14.png_right	484	266	-1	-1	fixation_offset
1	2	freeviewing	11	31	503876	view_stimuli/tolcam_face_14.png_right	435	311	-1	-1	fixation_offset
1	2	freeviewing	11	32	503917	view_stimuli/tolcam_face_14.png_right	492	367	-1	-1	fixation_offset
1	2	freeviewing	11	33	503959	view_stimuli/tolcam_face_14.png_right	467	330	-1	-1	fixation_offset
1	2	freeviewing	11	34	503999	view_stimuli/tolcam_face_14.png_right	589	389	-1	-1	fixation_offset
1	2	freeviewing	11	35	504040	view_stimuli/tolcam_face_14.png_right	613	320	-1	-1	stimulus_onset
1	2	freeviewing	11	36	504086	view_stimuli/tolcam_face_14.png_right	508	320	-1	-1	stimulus_onset
1	2	freeviewing	11	37	504126	view_stimuli/tolcam_face_14.png_right	530	388	-1	-1	stimulus_onset
1	2	freeviewing	11	38	504168	view_stimuli/tolcam_face_14.png_right	518	277	-1	-1	stimulus_onset
1	2	freeviewing	11	39	504209	view_stimuli/tolcam_face_14.png_right	565	283	-1	-1	stimulus_onset
1	2	freeviewing	11	40	504250	view_stimuli/tolcam_face_14.png_right	565	283	-1	-1	stimulus_onset
1	2	freeviewing	11	41	504290	view_stimuli/tolcam_face_14.png_right	584	326	-1	-1	stimulus_onset
1	2	freeviewing	11	42	504331	view_stimuli/tolcam_face_14.png_right	862	404	-1	-1	stimulus_onset
1	2	freeviewing	11	43	504375	view_stimuli/tolcam_face_14.png_right	751	433	-1	-1	stimulus_onset
