subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	2	freeviewing	9	1	492092	view_stimuli/tolcam_face_04.png_left	506	352	-1	-1	fixation_onset
1	2	freeviewing	9	2	492138	view_stimuli/tolcam_face_04.png_left	465	438	-1	-1	fixation_onset
1	2	freeviewing	9	3	492179	view_stimuli/tolcam_face_04.png_left	645	441	-1	-1	fixation_onset
1	2	freeviewing	9	4	492221	view_stimuli/tolcam_face_04.png_left	631	431	-1	-1	fixation_onset
1	2	freeviewing	9	5	492262	view_stimuli/tolcam_face_04.png_left	601	314	-1	-1	fixation_onset
1	2	freeviewing	9	6	492302	view_stimuli/tolcam_face_04.png_left	574	408	-1	-1	fixation_onset
1	2	freeviewing	9	7	492344	view_stimuli/tolcam_face_04.png_left	588	445	-1	-1	fixation_onset
1	2	freeviewing	9	8	492384	view_stimuli/tolcam_face_04.png_left	563	451	-1	-1	fixation_onset
1	2	freeviewing	9	9	492425	view_stimuli/tolcam_face_04.png_left	578	442	-1	-1	fixation_onset
1	2	freeviewing	9	10	492468	view_stimuli/tolcam_face_04.png_left	532	231	-1	-1	fixation_onset
1	2	freeviewing	9	11	492508	view_stimuli/tolcam_face_04.png_left	629	345	-1	-1	fixation_onset
1	2	freeviewing	9	12	492548	view_stimuli/tolcam_face_04.png_left	627	281	-1	-1	fixation_onset
1	2	freeviewing	9	13	492591	view_stimuli/tolcam_face_04.png_left	594	373	-1	-1	fixation_onset
1	2	freeviewing	9	14	492631	view_stimuli/tolcam_face_04.png_left	616	341	-1	-1	fixation_onset
1	2	freeviewing	9	15	492672	view_stimuli/tolcam_face_04.png_left	629	359	-1	-1	fixation_onset
1	2	freeviewing	9	16	492717	view_stimuli/tolcam_face_04.png_left	622	369	-1	-1	fixation_onset
1	2	freeviewing	9	17	492757	view_stimuli/tolcam_face_04.png_left	663	410	-1	-1	fixation_onset
1	2	freeviewing	9	18	492799	view_stimuli/tolcam_face_04.png_left	611	211	-1	-1	fixation_onset
1	2	freeviewing	9	19	492840	view_stimuli/tolcam_face_04.png_left	615	349	-1	-1	fixation_onset
1	2	freeviewing	9	20	492880	view_stimuli/tolcam_face_04.png_left	627	354	-1	-1	fixation_onset
1	2	freeviewing	9	21	492921	view_stimuli/tolcam_face_04.png_left	618	351	-1	-1	fixation_onset
1	2	freeviewing	9	22	492963	view_stimuli/tolcam_face_04.png_left	612	276	-1	-1	fixation_onset
1	2	freeviewing	9	23	493005	view_stimuli/tolcam_face_04.png_left	679	313	-1	-1	fixation_onset
1	2	freeviewing	9	24	493046	view_stimuli/tolcam_face_04.png_left	599	315	-1	-1	fixation_onset
1	2	freeviewing	9	25	493088	view_stimuli/tolcam_face_04.png_left	641	320	-1	-1	fixation_onset
1	2	freeviewing	9	26	493129	view_stimuli/tolcam_face_04.png_left	662	311	-1	-1	fixation_onset
1	2	freeviewing	9	27	493301	view_stimuli/tolcam_face_04.png_left	724	225	-1	-1	fixation_offset
1	2	freeviewing	9	28	493346	view_stimuli/tolcam_face_04.png_left	577	486	-1	-1	fixation_offset
1	2	freeviewing	9	29	493387	view_stimuli/tolcam_face_04.png_left	450	357	-1	-1	fixation_offset
1	2	freeviewing	9	30	493429	view_stimuli/tolcam_face_04.png_left	382	266	-1	-1	fixation_offset
1	2	freeviewing	9	31	493469	view_stimuli/tolcam_face_04.png_left	461	423	-1	-1	fixation_offset
1	2	freeviewing	9	32	493510	view_stimuli/tolcam_face_04.png_left	572	316	-1	-1	fixation_offset
1	2	freeviewing	9	33	493554	view_stimuli/tolcam_face_04.png_left	587	342	-1	-1	fixation_offset
1	2	freeviewing	9	34	493595	view_stimuli/tolcam_face_04.png_left	569	304	-1	-1	fixation_offset
1	2	freeviewing	9	35	493637	view_stimuli/tolcam_face_04.png_left	555	362	-1	-1	stimulus_onset
1	2	freeviewing	9	36	493690	view_stimuli/tolcam_face_04.png_left	634	534	-1	-1	stimulus_onset
1	2	freeviewing	9	37	493731	view_stimuli/tolcam_face_04.png_left	540	415	-1	-1	stimulus_onset
1	2	freeviewing	9	38	493774	view_stimuli/tolcam_face_04.png_left	473	341	-1	-1	stimulus_onset
1	2	freeviewing	9	39	493817	view_stimuli/tolcam_face_04.png_left	551	317	-1	-1	stimulus_onset
1	2	freeviewing	9	40	493857	view_stimuli/tolcam_face_04.png_left	559	298	-1	-1	stimulus_onset
1	2	freeviewing	9	41	493898	view_stimuli/tolcam_face_04.png_left	499	390	-1	-1	stimulus_onset
1	2	freeviewing	9	42	493939	view_stimuli/tolcam_face_04.png_left	410	397	-1	-1	stimulus_onset
1	2	freeviewing	9	43	493979	view_stimuli/tolcam_face_04.png_left	356	241	-1	-1	stimulus_onset
1	2	freeviewing	9	44	494021	view_stimuli/tolcam_face_04.png_left	384	241	-1	-1	stimulus_onset
1	2	freeviewing	9	45	494085	view_stimuli/tolcam_face_04.png_left	394	240	-1	-1	stimulus_onset
1	2	freeviewing	9	46	494127	view_stimuli/tolcam_face_04.png_left	298	219	-1	-1	stimulus_onset
1	2	freeviewing	9	47	494169	view_stimuli/tolcam_face_04.png_left	267	189	-1	-1	stimulus_onset
1	2	freeviewing	9	48	494211	view_stimuli/tolcam_face_04.png_left	161	195	-1	-1	stimulus_onset
1	2	freeviewing	9	49	494253	view_stimuli/tolcam_face_04.png_left	207	231	-1	-1	stimulus_onset
1	2	freeviewing	9	50	494293	view_stimuli/tolcam_face_04.png_left	295	364	-1	-1	stimulus_onset
1	2	freeviewing	9	51	494335	view_stimuli/tolcam_face_04.png_left	236	205	-1	-1	stimulus_onset
1	2	freeviewing	9	52	494375	view_stimuli/tolcam_face_04.png_left	181	284	-1	-1	stimulus_onset
1	2	freeviewing	9	53	494416	view_stimuli/tolcam_face_04.png_left	267	375	-1	-1	stimulus_onset
1	2	freeviewing	9	54	494458	view_stimuli/tolcam_face_04.png_left	400	324	-1	-1	stimulus_onset
1	2	freeviewing	9	55	494498	view_stimuli/tolcam_face_04.png_left	300	347	-1	-1	stimulus_onset
1	2	freeviewing	9	56	494542	view_stimuli/tolcam_face_04.png_left	264	237	-1	-1	stimulus_onset
1	2	freeviewing	9	57	494583	view_stimuli/tolcam_face_04.png_left	258	208	-1	-1	stimulus_onset
