subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	2	23	1	416601	162	302	183	118	185	20
1	2	23	2	416652	294	313	183	118	224	20
1	2	23	3	416697	118	374	183	118	264	20
1	2	23	4	416738	254	310	183	118	204	20
1	2	23	5	416918	247	275	183	118	169	20
1	2	23	6	416963	137	141	183	118	51	20
1	2	23	7	417004	203	218	183	118	101	20
1	2	23	8	417045	207	128	183	118	26	20
1	2	23	9	417086	111	82	183	118	80	20
1	2	23	10	417127	180	21	183	118	97	20
1	2	23	11	417169	138	72	183	118	64	20
1	2	23	12	417210	172	165	183	118	48	20
1	2	23	13	417251	414	302	183	118	295	20
1	2	23	14	417293	241	319	183	118	209	20
1	2	23	15	417358	232	284	183	118	173	20
1	2	23	16	417414	262	245	183	118	149	19
1	2	23	17	417457	246	172	183	118	82	19
1	2	23	18	417498	271	199	183	118	119	19
1	2	23	19	417538	271	200	183	118	120	19
1	2	23	20	417596	181	125	183	118	7	18
1	2	23	21	417639	132	124	183	118	51	18
1	2	23	22	417681	199	147	183	118	33	18
1	2	23	23	417726	167	166	183	118	50	18
1	2	23	24	417780	85	119	183	118	98	17
1	2	23	25	417822	284	142	183	118	103	17
1	2	23	26	417862	218	122	183	118	35	17
1	2	23	27	417906	167	135	183	118	23	17
1	2	23	28	417960	214	207	183	118	94	16
1	2	23	29	418001	152	108	183	118	32	16
1	2	23	30	418045	130	72	183	118	70	16
1	2	23	31	418087	135	126	183	118	48	16
1	2	23	32	418141	163	70	183	118	52	15
1	2	23	33	418182	163	201	183	118	85	15
1	2	23	34	418225	175	238	183	118	120	15
1	2	23	35	418267	171	172	183	118	55	15
1	2	23	36	418318	161	181	183	118	66	14
1	2	23	37	418362	176	192	183	118	74	14
1	2	23	38	418401	117	203	183	118	107	14
1	2	23	39	418442	138	314	183	118	201	14
1	2	23	40	418495	245	197	183	118	100	13
1	2	23	41	418537	144	285	183	118	171	13
1	2	23	42	418580	164	158	183	118	44	13
1	2	23	43	418621	147	86	183	118	48	13
1	2	23	44	418676	192	174	183	118	56	12
1	2	23	45	418720	92	226	183	118	141	12
1	2	23	46	418762	168	168	183	118	52	12
1	2	23	47	418804	96	225	183	118	137	12
1	2	23	48	418864	99	190	183	118	110	11
1	2	23	49	418907	169	42	183	118	77	11
1	2	23	50	418947	166	284	183	118	166	11
1	2	23	51	418987	162	148	183	118	36	11
1	2	23	52	419042	152	190	183	118	78	10
1	2	23	53	419083	167	89	183	118	33	10
1	2	23	54	419126	205	228	183	118	112	10
1	2	23	55	419310	304	116	183	118	121	9
1	2	23	56	419352	284	122	183	118	101	9
1	2	23	57	419392	245	194	183	118	98	9
1	2	23	58	419434	223	57	183	118	72	9
1	2	23	59	419486	212	138	183	118	35	8
1	2	23	60	419529	261	118	183	118	78	8
1	2	23	61	419575	322	368	183	118	286	8
1	2	23	62	419615	261	321	183	118	217	8
1	2	23	63	419670	175	176	183	118	58	7
1	2	23	64	419713	436	220	183	118	272	7
1	2	23	65	419756	452	315	183	118	333	7
1	2	23	66	419795	255	288	183	118	184	7
1	2	23	67	419849	183	149	183	118	31	6
1	2	23	68	419892	197	303	183	118	185	6
1	2	23	69	419932	151	177	183	118	67	6
1	2	23	70	419974	157	178	183	118	65	6
1	2	23	71	420026	182	287	183	118	169	5
1	2	23	72	420068	197	204	183	118	87	5
1	2	23	73	420109	174	227	183	118	109	5
1	2	23	74	420149	181	243	183	118	125	5
1	2	23	75	420202	142	209	183	118	99	4
1	2	23	76	420243	138	85	183	118	55	4
1	2	23	77	420284	194	247	183	118	129	4
1	2	23	78	420326	298	279	183	118	197	4
1	2	23	79	420381	179	194	183	118	76	3
1	2	23	80	420423	245	234	183	118	131	3
1	2	23	81	420463	262	228	183	118	135	3
1	2	23	82	420505	265	135	183	118	83	3
1	2	23	83	420559	223	188	183	118	80	2
1	2	23	84	420602	244	319	183	118	210	2
1	2	23	85	420645	249	245	183	118	143	2
1	2	23	86	420686	281	230	183	118	148	2
1	2	23	87	420744	216	259	183	118	144	1
1	2	23	88	420786	173	217	183	118	99	1
1	2	23	89	420828	270	241	183	118	150	1
1	2	23	90	420868	217	229	183	118	116	1
