subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	5	18	1	4710290	712	276	340	227	375	20
1	5	18	2	4710337	654	271	340	227	317	20
1	5	18	3	4710379	817	268	340	227	478	20
1	5	18	4	4710422	809	257	340	227	469	20
1	5	18	5	4710462	895	357	340	227	570	20
1	5	18	6	4710504	856	312	340	227	522	20
1	5	18	7	4710544	588	385	340	227	294	20
1	5	18	8	4710585	296	287	340	227	74	20
1	5	18	9	4710626	197	319	340	227	170	20
1	5	18	10	4710669	288	253	340	227	58	20
1	5	18	11	4710709	407	298	340	227	97	20
1	5	18	12	4710751	149	261	340	227	194	20
1	5	18	13	4710791	207	271	340	227	140	20
1	5	18	14	4710832	175	261	340	227	168	20
1	5	18	15	4710874	255	323	340	227	128	20
1	5	18	16	4710915	358	266	340	227	42	20
1	5	18	17	4710958	243	203	340	227	99	20
1	5	18	18	4711000	296	303	340	227	87	20
1	5	18	19	4711041	399	305	340	227	97	20
1	5	18	20	4711098	279	222	340	227	61	19
1	5	18	21	4711141	309	295	340	227	74	19
1	5	18	22	4711182	235	111	340	227	156	19
1	5	18	23	4711223	283	286	340	227	82	19
1	5	18	24	4711277	271	300	340	227	100	18
1	5	18	25	4711319	286	270	340	227	69	18
1	5	18	26	4711362	261	246	340	227	81	18
1	5	18	27	4711403	391	308	340	227	95	18
1	5	18	28	4711458	355	171	340	227	57	17
1	5	18	29	4711499	395	236	340	227	55	17
1	5	18	30	4711541	313	216	340	227	29	17
1	5	18	31	4711584	286	271	340	227	69	17
1	5	18	32	4711639	343	227	340	227	3	16
1	5	18	33	4711681	437	145	340	227	127	16
1	5	18	34	4711722	247	352	340	227	155	16
1	5	18	35	4711785	298	298	340	227	82	16
1	5	18	36	4711848	286	299	340	227	90	15
1	5	18	37	4711897	367	246	340	227	33	15
1	5	18	38	4711939	325	300	340	227	74	15
1	5	18	39	4711981	342	239	340	227	12	15
1	5	18	40	4712034	292	239	340	227	49	14
1	5	18	41	4712075	371	247	340	227	36	14
1	5	18	42	4712117	343	242	340	227	15	14
1	5	18	43	4712159	361	295	340	227	71	14
1	5	18	44	4712219	292	256	340	227	56	13
1	5	18	45	4712285	320	224	340	227	20	13
1	5	18	46	4712326	231	241	340	227	109	13
1	5	18	47	4712380	357	297	340	227	72	12
1	5	18	48	4712421	294	262	340	227	57	12
1	5	18	49	4712462	451	133	340	227	145	12
1	5	18	50	4712503	283	189	340	227	68	12
1	5	18	51	4712556	313	213	340	227	30	11
1	5	18	52	4712599	379	268	340	227	56	11
1	5	18	53	4712640	375	212	340	227	38	11
1	5	18	54	4712681	303	163	340	227	73	11
1	5	18	55	4712734	296	238	340	227	45	10
1	5	18	56	4712776	269	253	340	227	75	10
1	5	18	57	4712817	252	218	340	227	88	10
1	5	18	58	4712857	377	153	340	227	82	10
1	5	18	59	4712912	297	219	340	227	43	9
1	5	18	60	4712956	256	233	340	227	84	9
1	5	18	61	4712998	240	133	340	227	137	9
1	5	18	62	4713039	374	228	340	227	34	9
1	5	18	63	4713098	335	229	340	227	5	8
1	5	18	64	4713139	378	213	340	227	40	8
1	5	18	65	4713180	411	148	340	227	106	8
1	5	18	66	4713221	410	186	340	227	81	8
1	5	18	67	4713273	342	223	340	227	4	7
1	5	18	68	4713316	362	189	340	227	43	7
1	5	18	69	4713356	252	197	340	227	92	7
1	5	18	70	4713397	327	221	340	227	14	7
1	5	18	71	4713449	367	186	340	227	49	6
1	5	18	72	4713492	241	253	340	227	102	6
1	5	18	73	4713534	365	246	340	227	31	6
1	5	18	74	4713579	295	220	340	227	45	6
1	5	18	75	4713633	322	167	340	227	62	5
1	5	18	76	4713674	352	204	340	227	25	5
1	5	18	77	4713715	330	223	340	227	10	5
1	5	18	78	4713756	270	222	340	227	70	5
1	5	18	79	4713810	317	280	340	227	57	4
1	5	18	80	4713852	395	219	340	227	55	4
1	5	18	81	4713892	329	223	340	227	11	4
1	5	18	82	4713937	264	171	340	227	94	4
1	5	18	83	4713990	289	324	340	227	109	3
1	5	18	84	4714032	279	186	340	227	73	3
1	5	18	85	4714076	323	253	340	227	31	3
1	5	18	86	4714119	424	187	340	227	93	3
1	5	18	87	4714172	431	192	340	227	97	2
1	5	18	88	4714217	427	187	340	227	95	2
1	5	18	89	4714261	315	157	340	227	74	2
1	5	18	90	4714303	310	274	340	227	55	2
1	5	18	91	4714356	289	227	340	227	51	1
1	5	18	92	4714399	238	224	340	227	102	1
1	5	18	93	4714438	191	241	340	227	149	1
1	5	18	94	4714479	309	158	340	227	75	1
