subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	4	freeviewing	1	1	4462508	view_stimuli/tolcam_face_01.png_left	364	459	-1	-1	fixation_onset
1	4	freeviewing	1	2	4462560	view_stimuli/tolcam_face_01.png_left	744	124	-1	-1	fixation_onset
1	4	freeviewing	1	3	4462609	view_stimuli/tolcam_face_01.png_left	589	294	-1	-1	fixation_onset
1	4	freeviewing	1	4	4462661	view_stimuli/tolcam_face_01.png_left	620	372	-1	-1	fixation_onset
1	4	freeviewing	1	5	4462709	view_stimuli/tolcam_face_01.png_left	607	331	-1	-1	fixation_onset
1	4	freeviewing	1	6	4462765	view_stimuli/tolcam_face_01.png_left	723	493	-1	-1	fixation_onset
1	4	freeviewing	1	7	4462810	view_stimuli/tolcam_face_01.png_left	765	418	-1	-1	fixation_onset
1	4	freeviewing	1	8	4462858	view_stimuli/tolcam_face_01.png_left	598	375	-1	-1	fixation_onset
1	4	freeviewing	1	9	4462909	view_stimuli/tolcam_face_01.png_left	627	351	-1	-1	fixation_onset
1	4	freeviewing	1	10	4462976	view_stimuli/tolcam_face_01.png_left	747	322	-1	-1	fixation_onset
1	4	freeviewing	1	11	4463027	view_stimuli/tolcam_face_01.png_left	712	385	-1	-1	fixation_onset
1	4	freeviewing	1	12	4463077	view_stimuli/tolcam_face_01.png_left	361	379	-1	-1	fixation_onset
1	4	freeviewing	1	13	4463126	view_stimuli/tolcam_face_01.png_left	550	393	-1	-1	fixation_onset
1	4	freeviewing	1	14	4463174	view_stimuli/tolcam_face_01.png_left	610	172	-1	-1	fixation_onset
1	4	freeviewing	1	15	4463243	view_stimuli/tolcam_face_01.png_left	657	295	-1	-1	fixation_onset
1	4	freeviewing	1	16	4463298	view_stimuli/tolcam_face_01.png_left	654	317	-1	-1	fixation_onset
1	4	freeviewing	1	17	4463341	view_stimuli/tolcam_face_01.png_left	704	396	-1	-1	fixation_onset
1	4	freeviewing	1	18	4463396	view_stimuli/tolcam_face_01.png_left	711	443	-1	-1	fixation_onset
1	4	freeviewing	1	19	4463460	view_stimuli/tolcam_face_01.png_left	588	477	-1	-1	fixation_onset
1	4	freeviewing	1	20	4463510	view_stimuli/tolcam_face_01.png_left	733	349	-1	-1	fixation_offset
1	4	freeviewing	1	21	4463562	view_stimuli/tolcam_face_01.png_left	613	408	-1	-1	fixation_offset
1	4	freeviewing	1	22	4463610	view_stimuli/tolcam_face_01.png_left	577	348	-1	-1	fixation_offset
1	4	freeviewing	1	23	4463659	view_stimuli/tolcam_face_01.png_left	613	331	-1	-1	fixation_offset
1	4	freeviewing	1	24	4463710	view_stimuli/tolcam_face_01.png_left	655	480	-1	-1	fixation_offset
1	4	freeviewing	1	25	4463763	view_stimuli/tolcam_face_01.png_left	650	362	-1	-1	fixation_offset
1	4	freeviewing	1	26	4463808	view_stimuli/tolcam_face_01.png_left	694	382	-1	-1	fixation_offset
1	4	freeviewing	1	27	4463860	view_stimuli/tolcam_face_01.png_left	538	396	-1	-1	fixation_offset
1	4	freeviewing	1	28	4463907	view_stimuli/tolcam_face_01.png_left	555	366	-1	-1	fixation_offset
1	4	freeviewing	1	29	4463976	view_stimuli/tolcam_face_01.png_left	665	378	-1	-1	fixation_offset
1	4	freeviewing	1	30	4464028	view_stimuli/tolcam_face_01.png_left	662	297	-1	-1	stimulus_onset
1	4	freeviewing	1	31	4464075	view_stimuli/tolcam_face_01.png_left	773	348	-1	-1	stimulus_onset
1	4	freeviewing	1	32	4464125	view_stimuli/tolcam_face_01.png_left	708	379	-1	-1	stimulus_onset
1	4	freeviewing	1	33	4464177	view_stimuli/tolcam_face_01.png_left	484	460	-1	-1	stimulus_onset
1	4	freeviewing	1	34	4464225	view_stimuli/tolcam_face_01.png_left	576	351	-1	-1	stimulus_onset
1	4	freeviewing	1	35	4464288	view_stimuli/tolcam_face_01.png_left	566	412	-1	-1	stimulus_onset
1	4	freeviewing	1	36	4464346	view_stimuli/tolcam_face_01.png_left	395	270	-1	-1	stimulus_onset
1	4	freeviewing	1	37	4464392	view_stimuli/tolcam_face_01.png_left	396	313	-1	-1	stimulus_onset
1	4	freeviewing	1	38	4464441	view_stimuli/tolcam_face_01.png_left	516	356	-1	-1	stimulus_onset
1	4	freeviewing	1	39	4464492	view_stimuli/tolcam_face_01.png_left	583	324	-1	-1	stimulus_onset
1	4	freeviewing	1	40	4464543	view_stimuli/tolcam_face_01.png_left	387	244	-1	-1	stimulus_onset
1	4	freeviewing	1	41	4464598	view_stimuli/tolcam_face_01.png_left	423	244	-1	-1	stimulus_onset
1	4	freeviewing	1	42	4464642	view_stimuli/tolcam_face_01.png_left	507	387	-1	-1	stimulus_onset
1	4	freeviewing	1	43	4464692	view_stimuli/tolcam_face_01.png_left	330	236	-1	-1	stimulus_onset
1	4	freeviewing	1	44	4464741	view_stimuli/tolcam_face_01.png_left	326	182	-1	-1	stimulus_onset
1	4	freeviewing	1	45	4464799	view_stimuli/tolcam_face_01.png_left	203	208	-1	-1	stimulus_onset
1	4	freeviewing	1	46	4464879	view_stimuli/tolcam_face_01.png_left	191	217	-1	-1	stimulus_onset
1	4	freeviewing	1	47	4464924	view_stimuli/tolcam_face_01.png_left	222	200	-1	-1	stimulus_onset
1	4	freeviewing	1	48	4464976	view_stimuli/tolcam_face_01.png_left	111	222	-1	-1	stimulus_onset
1	4	freeviewing	1	49	4465026	view_stimuli/tolcam_face_01.png_left	123	327	-1	-1	stimulus_onset
1	4	freeviewing	1	50	4465075	view_stimuli/tolcam_face_01.png_left	211	286	-1	-1	stimulus_onset
1	4	freeviewing	1	51	4465126	view_stimuli/tolcam_face_01.png_left	57	401	-1	-1	stimulus_onset
1	4	freeviewing	1	52	4465174	view_stimuli/tolcam_face_01.png_left	109	368	-1	-1	stimulus_onset
1	4	freeviewing	1	53	4465230	view_stimuli/tolcam_face_01.png_left	170	357	-1	-1	stimulus_onset
1	4	freeviewing	1	54	4465275	view_stimuli/tolcam_face_01.png_left	184	301	-1	-1	stimulus_onset
1	4	freeviewing	1	55	4465325	view_stimuli/tolcam_face_01.png_left	235	240	-1	-1	stimulus_onset
1	4	freeviewing	1	56	4465375	view_stimuli/tolcam_face_01.png_left	199	197	-1	-1	stimulus_onset
1	4	freeviewing	1	57	4465425	view_stimuli/tolcam_face_01.png_left	314	330	-1	-1	stimulus_onset
1	4	freeviewing	1	58	4465473	view_stimuli/tolcam_face_01.png_left	155	302	-1	-1	stimulus_onset
1	4	freeviewing	1	59	4465525	view_stimuli/tolcam_face_01.png_left	309	292	-1	-1	stimulus_onset
1	4	freeviewing	1	60	4465582	view_stimuli/tolcam_face_01.png_left	188	394	-1	-1	stimulus_onset
