subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	6	simple	16	1	5358938	dot_80%_80%	347	245	0	0	fixation_onset
1	6	simple	16	2	5358983	dot_80%_80%	148	310	0	0	fixation_onset
1	6	simple	16	3	5359024	dot_80%_80%	241	365	0	0	fixation_onset
1	6	simple	16	4	5359064	dot_80%_80%	270	348	0	0	fixation_onset
1	6	simple	16	5	5359105	dot_80%_80%	325	356	0	0	fixation_onset
1	6	simple	16	6	5359146	dot_80%_80%	320	384	0	0	fixation_onset
1	6	simple	16	7	5359186	dot_80%_80%	418	326	0	0	fixation_onset
1	6	simple	16	8	5359227	dot_80%_80%	348	309	0	0	fixation_onset
1	6	simple	16	9	5359268	dot_80%_80%	348	309	0	0	fixation_onset
1	6	simple	16	10	5359308	dot_80%_80%	401	308	0	0	fixation_onset
1	6	simple	16	11	5359352	dot_80%_80%	415	379	0	0	fixation_onset
1	6	simple	16	12	5359393	dot_80%_80%	377	358	0	0	fixation_onset
1	6	simple	16	13	5359433	dot_80%_80%	420	323	0	0	fixation_onset
1	6	simple	16	14	5359478	dot_80%_80%	428	293	0	0	fixation_onset
1	6	simple	16	15	5359528	dot_80%_80%	393	356	0	0	fixation_onset
1	6	simple	16	16	5359571	dot_80%_80%	422	373	0	0	fixation_onset
1	6	simple	16	17	5359613	dot_80%_80%	401	383	0	0	fixation_onset
1	6	simple	16	18	5359658	dot_80%_80%	405	357	0	0	fixation_onset
1	6	simple	16	19	5359700	dot_80%_80%	440	406	0	0	fixation_onset
1	6	simple	16	20	5359741	dot_80%_80%	437	338	0	0	fixation_onset
1	6	simple	16	21	5359784	dot_80%_80%	431	364	0	0	fixation_onset
1	6	simple	16	22	5359830	dot_80%_80%	396	412	0	0	fixation_onset
1	6	simple	16	23	5359877	dot_80%_80%	414	412	0	0	fixation_onset
1	6	simple	16	24	5359922	dot_80%_80%	415	380	0	0	fixation_onset
1	6	simple	16	25	5359967	dot_80%_80%	437	362	0	0	fixation_onset
1	6	simple	16	26	5360008	dot_80%_80%	401	348	0	0	fixation_onset
1	6	simple	16	27	5360048	dot_80%_80%	447	401	0	0	fixation_onset
1	6	simple	16	28	5360087	dot_80%_80%	441	327	0	0	fixation_onset
1	6	simple	16	29	5360129	dot_80%_80%	451	429	0	0	fixation_onset
1	6	simple	16	30	5360170	dot_80%_80%	370	412	0	0	fixation_onset
1	6	simple	16	31	5360210	dot_80%_80%	451	274	0	0	fixation_onset
1	6	simple	16	32	5360273	dot_80%_80%	504	311	0	0	fixation_onset
1	6	simple	16	33	5360316	dot_80%_80%	424	349	0	0	fixation_onset
1	6	simple	16	34	5360356	dot_80%_80%	434	302	0	0	fixation_onset
1	6	simple	16	35	5360397	dot_80%_80%	396	343	0	0	fixation_onset
1	6	simple	16	36	5360437	dot_80%_80%	424	338	0	0	fixation_onset
1	6	simple	16	37	5360480	dot_80%_80%	404	416	0	0	fixation_offset
1	6	simple	16	38	5360526	dot_80%_80%	440	331	0	0	fixation_offset
1	6	simple	16	39	5360568	dot_80%_80%	382	386	0	0	fixation_offset
1	6	simple	16	40	5360609	dot_80%_80%	353	367	0	0	fixation_offset
1	6	simple	16	41	5360652	dot_80%_80%	432	371	0	0	fixation_offset
1	6	simple	16	42	5360693	dot_80%_80%	337	362	0	0	fixation_offset
1	6	simple	16	43	5360733	dot_80%_80%	170	121	0	0	fixation_offset
1	6	simple	16	44	5360775	dot_80%_80%	437	345	0	0	fixation_offset
1	6	simple	16	45	5360815	dot_80%_80%	567	342	0	0	fixation_offset
1	6	simple	16	46	5360855	dot_80%_80%	490	348	0	0	fixation_offset
1	6	simple	16	47	5360898	dot_80%_80%	440	398	0	0	fixation_offset
1	6	simple	16	48	5360939	dot_80%_80%	358	427	0	0	fixation_offset
1	6	simple	16	49	5360980	dot_80%_80%	403	349	811	553	stimulus_onset
1	6	simple	16	50	5361024	dot_80%_80%	450	259	811	553	stimulus_onset
1	6	simple	16	51	5361064	dot_80%_80%	431	361	811	553	stimulus_onset
1	6	simple	16	52	5361104	dot_80%_80%	385	370	811	553	stimulus_onset
1	6	simple	16	53	5361147	dot_80%_80%	376	302	811	553	stimulus_onset
1	6	simple	16	54	5361193	dot_80%_80%	389	227	811	553	stimulus_onset
1	6	simple	16	55	5361233	dot_80%_80%	398	286	811	553	stimulus_onset
1	6	simple	16	56	5361275	dot_80%_80%	496	340	811	553	stimulus_onset
1	6	simple	16	57	5361331	dot_80%_80%	685	507	811	553	stimulus_onset
1	6	simple	16	58	5361375	dot_80%_80%	729	374	811	553	stimulus_onset
1	6	simple	16	59	5361417	dot_80%_80%	645	388	811	553	stimulus_onset
1	6	simple	16	60	5361457	dot_80%_80%	527	325	811	553	stimulus_onset
1	6	simple	16	61	5361499	dot_80%_80%	614	391	811	553	stimulus_onset
1	6	simple	16	62	5361546	dot_80%_80%	902	430	811	553	stimulus_onset
1	6	simple	16	63	5361586	dot_80%_80%	916	341	811	553	stimulus_onset
1	6	simple	16	64	5361627	dot_80%_80%	869	449	811	553	stimulus_onset
1	6	simple	16	65	5361670	dot_80%_80%	818	462	811	553	stimulus_onset
1	6	simple	16	66	5361710	dot_80%_80%	905	432	811	553	stimulus_onset
1	6	simple	16	67	5361750	dot_80%_80%	888	385	811	553	stimulus_onset
1	6	simple	16	68	5361792	dot_80%_80%	798	373	811	553	stimulus_onset
1	6	simple	16	69	5361832	dot_80%_80%	820	396	811	553	stimulus_onset
1	6	simple	16	70	5361872	dot_80%_80%	748	442	811	553	stimulus_onset
1	6	simple	16	71	5361914	dot_80%_80%	722	294	811	553	stimulus_onset
1	6	simple	16	72	5361956	dot_80%_80%	512	235	811	553	stimulus_onset
1	6	simple	16	73	5361996	dot_80%_80%	786	391	811	553	stimulus_onset
1	6	simple	16	74	5362038	dot_80%_80%	861	376	811	553	stimulus_onset
1	6	simple	16	75	5362079	dot_80%_80%	704	448	811	553	stimulus_onset
1	6	simple	16	76	5362119	dot_80%_80%	670	291	811	553	stimulus_onset
1	6	simple	16	77	5362160	dot_80%_80%	781	238	811	553	stimulus_onset
1	6	simple	16	78	5362200	dot_80%_80%	728	331	811	553	stimulus_onset
1	6	simple	16	79	5362240	dot_80%_80%	674	283	811	553	stimulus_onset
1	6	simple	16	80	5362282	dot_80%_80%	832	363	811	553	stimulus_onset
1	6	simple	16	81	5362323	dot_80%_80%	687	312	811	553	stimulus_onset
1	6	simple	16	82	5362365	dot_80%_80%	782	370	811	553	stimulus_onset
1	6	simple	16	83	5362407	dot_80%_80%	721	489	811	553	stimulus_onset
1	6	simple	16	84	5362446	dot_80%_80%	688	456	811	553	stimulus_onset
1	6	simple	16	85	5362488	dot_80%_80%	698	392	811	553	stimulus_onset
1	6	simple	16	86	5362532	dot_80%_80%	719	408	811	553	stimulus_onset
1	6	simple	16	87	5362574	dot_80%_80%	810	468	811	553	stimulus_onset
1	6	simple	16	88	5362614	dot_80%_80%	831	373	811	553	stimulus_onset
1	6	simple	16	89	5362662	dot_80%_80%	416	356	811	553	stimulus_onset
1	6	simple	16	90	5362702	dot_80%_80%	809	333	811	553	stimulus_onset
1	6	simple	16	91	5362742	dot_80%_80%	726	350	811	553	stimulus_onset
1	6	simple	16	92	5362783	dot_80%_80%	629	227	811	553	stimulus_onset
1	6	simple	16	93	5362825	dot_80%_80%	623	210	811	553	stimulus_onset
1	6	simple	16	94	5362865	dot_80%_80%	729	333	811	553	stimulus_onset
1	6	simple	16	95	5362906	dot_80%_80%	821	413	811	553	stimulus_onset
1	6	simple	16	96	5362948	dot_80%_80%	889	333	811	553	stimulus_onset
1	6	simple	16	97	5362989	dot_80%_80%	837	453	811	553	stimulus_onset
