subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	5	pursuit	18	1	4847656	pursuit_80%_20%_80%_80%	354	428	811	119	fixation_onset
1	5	pursuit	18	2	4847700	pursuit_80%_20%_80%_80%	327	433	811	119	fixation_onset
1	5	pursuit	18	3	4847742	pursuit_80%_20%_80%_80%	324	310	811	119	fixation_onset
1	5	pursuit	18	4	4847783	pursuit_80%_20%_80%_80%	322	351	811	119	fixation_onset
1	5	pursuit	18	5	4847824	pursuit_80%_20%_80%_80%	433	342	811	119	fixation_onset
1	5	pursuit	18	6	4847865	pursuit_80%_20%_80%_80%	337	332	811	119	fixation_onset
1	5	pursuit	18	7	4847906	pursuit_80%_20%_80%_80%	419	395	811	119	fixation_onset
1	5	pursuit	18	8	4847951	pursuit_80%_20%_80%_80%	727	254	811	119	fixation_onset
1	5	pursuit	18	9	4847992	pursuit_80%_20%_80%_80%	841	263	811	119	fixation_onset
1	5	pursuit	18	10	4848032	pursuit_80%_20%_80%_80%	808	176	811	119	fixation_onset
1	5	pursuit	18	11	4848076	pursuit_80%_20%_80%_80%	724	182	811	119	fixation_onset
1	5	pursuit	18	12	4848117	pursuit_80%_20%_80%_80%	740	241	811	119	fixation_onset
1	5	pursuit	18	13	4848157	pursuit_80%_20%_80%_80%	741	160	811	119	fixation_onset
1	5	pursuit	18	14	4848198	pursuit_80%_20%_80%_80%	669	193	811	119	fixation_onset
1	5	pursuit	18	15	4848239	pursuit_80%_20%_80%_80%	686	95	811	119	fixation_onset
1	5	pursuit	18	16	4848279	pursuit_80%_20%_80%_80%	829	78	811	119	fixation_onset
1	5	pursuit	18	17	4848321	pursuit_80%_20%_80%_80%	885	98	811	119	fixation_onset
1	5	pursuit	18	18	4848361	pursuit_80%_20%_80%_80%	778	79	811	119	fixation_onset
1	5	pursuit	18	19	4848401	pursuit_80%_20%_80%_80%	837	57	811	119	fixation_onset
1	5	pursuit	18	20	4848444	pursuit_80%_20%_80%_80%	781	166	811	119	fixation_onset
1	5	pursuit	18	21	4848485	pursuit_80%_20%_80%_80%	892	88	811	119	fixation_onset
1	5	pursuit	18	22	4848526	pursuit_80%_20%_80%_80%	884	8	811	119	fixation_onset
1	5	pursuit	18	23	4848574	pursuit_80%_20%_80%_80%	680	88	811	119	fixation_onset
1	5	pursuit	18	24	4848620	pursuit_80%_20%_80%_80%	857	12	811	119	fixation_onset
