subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	1	simple	19	1	271251	dot_80%_80%	439	304	0	0	fixation_onset
1	1	simple	19	2	271287	dot_80%_80%	513	269	0	0	fixation_onset
1	1	simple	19	3	271320	dot_80%_80%	486	290	0	0	fixation_onset
1	1	simple	19	4	271353	dot_80%_80%	395	353	0	0	fixation_onset
1	1	simple	19	5	271386	dot_80%_80%	466	303	0	0	fixation_onset
1	1	simple	19	6	271420	dot_80%_80%	553	403	0	0	fixation_onset
1	1	simple	19	7	271452	dot_80%_80%	504	369	0	0	fixation_onset
1	1	simple	19	8	271485	dot_80%_80%	585	366	0	0	fixation_onset
1	1	simple	19	9	271519	dot_80%_80%	527	403	0	0	fixation_onset
1	1	simple	19	10	271553	dot_80%_80%	589	340	0	0	fixation_onset
1	1	simple	19	11	271586	dot_80%_80%	587	372	0	0	fixation_onset
1	1	simple	19	12	271621	dot_80%_80%	567	384	0	0	fixation_onset
1	1	simple	19	13	271656	dot_80%_80%	516	400	0	0	fixation_onset
1	1	simple	19	14	271692	dot_80%_80%	630	347	0	0	fixation_onset
1	1	simple	19	15	271727	dot_80%_80%	585	378	0	0	fixation_onset
1	1	simple	19	16	271760	dot_80%_80%	610	357	0	0	fixation_onset
1	1	simple	19	17	271934	dot_80%_80%	498	433	0	0	fixation_onset
1	1	simple	19	18	271972	dot_80%_80%	485	424	0	0	fixation_onset
1	1	simple	19	19	272007	dot_80%_80%	769	545	0	0	fixation_onset
1	1	simple	19	20	272041	dot_80%_80%	580	396	0	0	fixation_onset
1	1	simple	19	21	272075	dot_80%_80%	510	343	0	0	fixation_onset
1	1	simple	19	22	272109	dot_80%_80%	492	350	0	0	fixation_onset
1	1	simple	19	23	272148	dot_80%_80%	496	432	0	0	fixation_onset
1	1	simple	19	24	272182	dot_80%_80%	542	414	0	0	fixation_onset
1	1	simple	19	25	272215	dot_80%_80%	556	351	0	0	fixation_onset
1	1	simple	19	26	272249	dot_80%_80%	575	385	0	0	fixation_onset
1	1	simple	19	27	272283	dot_80%_80%	600	383	0	0	fixation_onset
1	1	simple	19	28	272315	dot_80%_80%	493	305	0	0	fixation_onset
1	1	simple	19	29	272349	dot_80%_80%	555	335	0	0	fixation_onset
1	1	simple	19	30	272383	dot_80%_80%	554	364	0	0	fixation_onset
1	1	simple	19	31	272416	dot_80%_80%	511	412	0	0	fixation_onset
1	1	simple	19	32	272450	dot_80%_80%	503	395	0	0	fixation_onset
1	1	simple	19	33	272484	dot_80%_80%	610	382	0	0	fixation_onset
1	1	simple	19	34	272520	dot_80%_80%	592	392	0	0	fixation_onset
1	1	simple	19	35	272585	dot_80%_80%	581	342	0	0	fixation_onset
1	1	simple	19	36	272620	dot_80%_80%	581	384	0	0	fixation_onset
1	1	simple	19	37	272655	dot_80%_80%	524	306	0	0	fixation_onset
1	1	simple	19	38	272692	dot_80%_80%	529	358	0	0	fixation_onset
1	1	simple	19	39	272726	dot_80%_80%	481	430	0	0	fixation_onset
1	1	simple	19	40	272765	dot_80%_80%	522	344	0	0	fixation_onset
1	1	simple	19	41	272799	dot_80%_80%	479	309	0	0	fixation_offset
1	1	simple	19	42	272834	dot_80%_80%	540	313	0	0	fixation_offset
1	1	simple	19	43	272866	dot_80%_80%	605	348	0	0	fixation_offset
