subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	4	freeviewing	3	1	4472735	view_stimuli/tolcam_face_27.png_left	371	349	-1	-1	fixation_onset
1	4	freeviewing	3	2	4472788	view_stimuli/tolcam_face_27.png_left	534	238	-1	-1	fixation_onset
1	4	freeviewing	3	3	4472828	view_stimuli/tolcam_face_27.png_left	595	403	-1	-1	fixation_onset
1	4	freeviewing	3	4	4472870	view_stimuli/tolcam_face_27.png_left	555	277	-1	-1	fixation_onset
1	4	freeviewing	3	5	4472914	view_stimuli/tolcam_face_27.png_left	550	310	-1	-1	fixation_onset
1	4	freeviewing	3	6	4472956	view_stimuli/tolcam_face_27.png_left	464	328	-1	-1	fixation_onset
1	4	freeviewing	3	7	4473000	view_stimuli/tolcam_face_27.png_left	572	386	-1	-1	fixation_onset
1	4	freeviewing	3	8	4473041	view_stimuli/tolcam_face_27.png_left	597	447	-1	-1	fixation_onset
1	4	freeviewing	3	9	4473082	view_stimuli/tolcam_face_27.png_left	717	469	-1	-1	fixation_onset
1	4	freeviewing	3	10	4473124	view_stimuli/tolcam_face_27.png_left	682	398	-1	-1	fixation_onset
1	4	freeviewing	3	11	4473167	view_stimuli/tolcam_face_27.png_left	655	296	-1	-1	fixation_onset
1	4	freeviewing	3	12	4473208	view_stimuli/tolcam_face_27.png_left	704	369	-1	-1	fixation_onset
1	4	freeviewing	3	13	4473248	view_stimuli/tolcam_face_27.png_left	637	461	-1	-1	fixation_onset
1	4	freeviewing	3	14	4473291	view_stimuli/tolcam_face_27.png_left	684	339	-1	-1	fixation_onset
1	4	freeviewing	3	15	4473334	view_stimuli/tolcam_face_27.png_left	504	263	-1	-1	fixation_onset
1	4	freeviewing	3	16	4473374	view_stimuli/tolcam_face_27.png_left	480	363	-1	-1	fixation_onset
1	4	freeviewing	3	17	4473416	view_stimuli/tolcam_face_27.png_left	423	357	-1	-1	fixation_onset
1	4	freeviewing	3	18	4473456	view_stimuli/tolcam_face_27.png_left	459	301	-1	-1	fixation_onset
1	4	freeviewing	3	19	4473496	view_stimuli/tolcam_face_27.png_left	459	301	-1	-1	fixation_onset
1	4	freeviewing	3	20	4473538	view_stimuli/tolcam_face_27.png_left	566	279	-1	-1	fixation_onset
1	4	freeviewing	3	21	4473580	view_stimuli/tolcam_face_27.png_left	601	334	-1	-1	fixation_onset
1	4	freeviewing	3	22	4473647	view_stimuli/tolcam_face_27.png_left	554	260	-1	-1	fixation_onset
1	4	freeviewing	3	23	4473698	view_stimuli/tolcam_face_27.png_left	373	295	-1	-1	fixation_onset
1	4	freeviewing	3	24	4473743	view_stimuli/tolcam_face_27.png_left	534	282	-1	-1	fixation_onset
1	4	freeviewing	3	25	4473793	view_stimuli/tolcam_face_27.png_left	555	222	-1	-1	fixation_offset
1	4	freeviewing	3	26	4473835	view_stimuli/tolcam_face_27.png_left	508	299	-1	-1	fixation_offset
1	4	freeviewing	3	27	4473874	view_stimuli/tolcam_face_27.png_left	618	344	-1	-1	fixation_offset
1	4	freeviewing	3	28	4473916	view_stimuli/tolcam_face_27.png_left	499	381	-1	-1	fixation_offset
1	4	freeviewing	3	29	4473959	view_stimuli/tolcam_face_27.png_left	397	298	-1	-1	fixation_offset
1	4	freeviewing	3	30	4474004	view_stimuli/tolcam_face_27.png_left	463	403	-1	-1	fixation_offset
1	4	freeviewing	3	31	4474045	view_stimuli/tolcam_face_27.png_left	371	336	-1	-1	fixation_offset
1	4	freeviewing	3	32	4474087	view_stimuli/tolcam_face_27.png_left	405	288	-1	-1	fixation_offset
1	4	freeviewing	3	33	4474128	view_stimuli/tolcam_face_27.png_left	416	221	-1	-1	fixation_offset
1	4	freeviewing	3	34	4474168	view_stimuli/tolcam_face_27.png_left	455	365	-1	-1	fixation_offset
1	4	freeviewing	3	35	4474209	view_stimuli/tolcam_face_27.png_left	242	232	-1	-1	fixation_offset
1	4	freeviewing	3	36	4474251	view_stimuli/tolcam_face_27.png_left	410	334	-1	-1	fixation_offset
1	4	freeviewing	3	37	4474292	view_stimuli/tolcam_face_27.png_left	286	211	-1	-1	stimulus_onset
1	4	freeviewing	3	38	4474338	view_stimuli/tolcam_face_27.png_left	275	180	-1	-1	stimulus_onset
1	4	freeviewing	3	39	4474380	view_stimuli/tolcam_face_27.png_left	313	118	-1	-1	stimulus_onset
1	4	freeviewing	3	40	4474421	view_stimuli/tolcam_face_27.png_left	301	190	-1	-1	stimulus_onset
1	4	freeviewing	3	41	4474462	view_stimuli/tolcam_face_27.png_left	340	260	-1	-1	stimulus_onset
1	4	freeviewing	3	42	4474502	view_stimuli/tolcam_face_27.png_left	360	247	-1	-1	stimulus_onset
1	4	freeviewing	3	43	4474542	view_stimuli/tolcam_face_27.png_left	389	122	-1	-1	stimulus_onset
1	4	freeviewing	3	44	4474585	view_stimuli/tolcam_face_27.png_left	125	239	-1	-1	stimulus_onset
1	4	freeviewing	3	45	4474625	view_stimuli/tolcam_face_27.png_left	186	124	-1	-1	stimulus_onset
1	4	freeviewing	3	46	4474666	view_stimuli/tolcam_face_27.png_left	158	238	-1	-1	stimulus_onset
1	4	freeviewing	3	47	4474708	view_stimuli/tolcam_face_27.png_left	202	209	-1	-1	stimulus_onset
1	4	freeviewing	3	48	4474749	view_stimuli/tolcam_face_27.png_left	199	183	-1	-1	stimulus_onset
1	4	freeviewing	3	49	4474792	view_stimuli/tolcam_face_27.png_left	268	227	-1	-1	stimulus_onset
1	4	freeviewing	3	50	4474833	view_stimuli/tolcam_face_27.png_left	180	191	-1	-1	stimulus_onset
1	4	freeviewing	3	51	4474873	view_stimuli/tolcam_face_27.png_left	145	211	-1	-1	stimulus_onset
1	4	freeviewing	3	52	4474914	view_stimuli/tolcam_face_27.png_left	175	111	-1	-1	stimulus_onset
1	4	freeviewing	3	53	4474956	view_stimuli/tolcam_face_27.png_left	216	183	-1	-1	stimulus_onset
1	4	freeviewing	3	54	4474997	view_stimuli/tolcam_face_27.png_left	150	190	-1	-1	stimulus_onset
1	4	freeviewing	3	55	4475037	view_stimuli/tolcam_face_27.png_left	374	207	-1	-1	stimulus_onset
1	4	freeviewing	3	56	4475080	view_stimuli/tolcam_face_27.png_left	274	354	-1	-1	stimulus_onset
1	4	freeviewing	3	57	4475121	view_stimuli/tolcam_face_27.png_left	357	311	-1	-1	stimulus_onset
1	4	freeviewing	3	58	4475161	view_stimuli/tolcam_face_27.png_left	359	212	-1	-1	stimulus_onset
1	4	freeviewing	3	59	4475203	view_stimuli/tolcam_face_27.png_left	399	180	-1	-1	stimulus_onset
1	4	freeviewing	3	60	4475244	view_stimuli/tolcam_face_27.png_left	300	356	-1	-1	stimulus_onset
1	4	freeviewing	3	61	4475284	view_stimuli/tolcam_face_27.png_left	433	257	-1	-1	stimulus_onset
1	4	freeviewing	3	62	4475326	view_stimuli/tolcam_face_27.png_left	364	243	-1	-1	stimulus_onset
1	4	freeviewing	3	63	4475367	view_stimuli/tolcam_face_27.png_left	386	159	-1	-1	stimulus_onset
1	4	freeviewing	3	64	4475410	view_stimuli/tolcam_face_27.png_left	300	310	-1	-1	stimulus_onset
1	4	freeviewing	3	65	4475453	view_stimuli/tolcam_face_27.png_left	205	205	-1	-1	stimulus_onset
1	4	freeviewing	3	66	4475493	view_stimuli/tolcam_face_27.png_left	274	356	-1	-1	stimulus_onset
1	4	freeviewing	3	67	4475532	view_stimuli/tolcam_face_27.png_left	196	275	-1	-1	stimulus_onset
1	4	freeviewing	3	68	4475575	view_stimuli/tolcam_face_27.png_left	261	433	-1	-1	stimulus_onset
1	4	freeviewing	3	69	4475614	view_stimuli/tolcam_face_27.png_left	307	381	-1	-1	stimulus_onset
1	4	freeviewing	3	70	4475656	view_stimuli/tolcam_face_27.png_left	206	516	-1	-1	stimulus_onset
1	4	freeviewing	3	71	4475700	view_stimuli/tolcam_face_27.png_left	303	435	-1	-1	stimulus_onset
1	4	freeviewing	3	72	4475740	view_stimuli/tolcam_face_27.png_left	320	429	-1	-1	stimulus_onset
1	4	freeviewing	3	73	4475786	view_stimuli/tolcam_face_27.png_left	304	385	-1	-1	stimulus_onset
1	4	freeviewing	3	74	4475828	view_stimuli/tolcam_face_27.png_left	271	398	-1	-1	stimulus_onset
1	4	freeviewing	3	75	4475872	view_stimuli/tolcam_face_27.png_left	256	407	-1	-1	stimulus_onset
1	4	freeviewing	3	76	4475913	view_stimuli/tolcam_face_27.png_left	286	278	-1	-1	stimulus_onset
1	4	freeviewing	3	77	4475955	view_stimuli/tolcam_face_27.png_left	229	249	-1	-1	stimulus_onset
1	4	freeviewing	3	78	4475996	view_stimuli/tolcam_face_27.png_left	222	233	-1	-1	stimulus_onset
1	4	freeviewing	3	79	4476036	view_stimuli/tolcam_face_27.png_left	255	201	-1	-1	stimulus_onset
1	4	freeviewing	3	80	4476076	view_stimuli/tolcam_face_27.png_left	311	343	-1	-1	stimulus_onset
1	4	freeviewing	3	81	4476120	view_stimuli/tolcam_face_27.png_left	247	322	-1	-1	stimulus_onset
1	4	freeviewing	3	82	4476161	view_stimuli/tolcam_face_27.png_left	244	325	-1	-1	stimulus_onset
