subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	1	11	1	105473	205	531	497	552	292	20
1	1	11	2	105495	193	593	497	552	306	20
1	1	11	3	105522	130	660	497	552	382	20
1	1	11	4	105543	130	660	497	552	382	20
1	1	11	5	105565	344	368	497	552	239	20
1	1	11	6	105590	218	532	497	552	279	20
1	1	11	7	105611	213	556	497	552	284	20
1	1	11	8	105632	213	556	497	552	284	20
1	1	11	9	105655	230	551	497	552	267	20
1	1	11	10	105677	205	577	497	552	293	20
1	1	11	11	105697	205	577	497	552	293	20
1	1	11	12	105718	400	533	497	552	98	20
1	1	11	13	105738	537	503	497	552	63	20
1	1	11	14	105760	514	578	497	552	31	20
1	1	11	15	105782	552	530	497	552	59	20
1	1	11	16	105802	672	439	497	552	208	20
1	1	11	17	105823	541	565	497	552	45	20
1	1	11	18	105845	494	465	497	552	87	20
1	1	11	19	105865	494	465	497	552	87	20
1	1	11	20	105886	656	402	497	552	218	20
1	1	11	21	105908	656	402	497	552	218	20
1	1	11	22	105929	630	387	497	552	211	20
1	1	11	23	105949	517	562	497	552	22	20
1	1	11	24	105973	517	562	497	552	22	20
1	1	11	25	105994	668	390	497	552	235	20
1	1	11	26	106015	421	656	497	552	128	20
1	1	11	27	106037	421	656	497	552	128	20
1	1	11	28	106057	498	530	497	552	22	20
1	1	11	29	106077	575	407	497	552	164	20
1	1	11	30	106100	575	407	497	552	164	20
1	1	11	31	106120	491	521	497	552	31	20
1	1	11	32	106141	658	449	497	552	191	20
1	1	11	33	106163	535	589	497	552	53	20
1	1	11	34	106185	473	434	497	552	120	20
1	1	11	35	106221	490	508	497	552	44	20
1	1	11	36	106244	521	591	497	552	45	20
1	1	11	37	106276	422	395	497	552	173	19
1	1	11	38	106299	422	395	497	552	173	19
1	1	11	39	106319	539	425	497	552	133	19
1	1	11	40	106339	484	434	497	552	118	19
1	1	11	41	106362	569	415	497	552	154	19
1	1	11	42	106384	729	445	497	552	255	19
1	1	11	43	106417	555	526	497	552	63	18
1	1	11	44	106439	469	408	497	552	146	18
1	1	11	45	106460	419	477	497	552	108	18
1	1	11	46	106482	488	470	497	552	82	18
1	1	11	47	106502	419	477	497	552	108	18
1	1	11	48	106523	478	459	497	552	94	18
1	1	11	49	106558	492	431	497	552	121	17
1	1	11	50	106580	456	538	497	552	43	17
1	1	11	51	106602	506	583	497	552	32	17
