subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	2	freeviewing	13	1	512805	view_stimuli/tolcam_face_22.png_right	553	433	-1	-1	fixation_onset
1	2	freeviewing	13	2	512849	view_stimuli/tolcam_face_22.png_right	464	395	-1	-1	fixation_onset
1	2	freeviewing	13	3	512890	view_stimuli/tolcam_face_22.png_right	595	275	-1	-1	fixation_onset
1	2	freeviewing	13	4	512932	view_stimuli/tolcam_face_22.png_right	604	391	-1	-1	fixation_onset
1	2	freeviewing	13	5	512973	view_stimuli/tolcam_face_22.png_right	527	367	-1	-1	fixation_onset
1	2	freeviewing	13	6	513013	view_stimuli/tolcam_face_22.png_right	598	259	-1	-1	fixation_onset
1	2	freeviewing	13	7	513054	view_stimuli/tolcam_face_22.png_right	541	266	-1	-1	fixation_onset
1	2	freeviewing	13	8	513095	view_stimuli/tolcam_face_22.png_right	610	320	-1	-1	fixation_onset
1	2	freeviewing	13	9	513135	view_stimuli/tolcam_face_22.png_right	551	361	-1	-1	fixation_onset
1	2	freeviewing	13	10	513175	view_stimuli/tolcam_face_22.png_right	582	306	-1	-1	fixation_onset
1	2	freeviewing	13	11	513217	view_stimuli/tolcam_face_22.png_right	581	366	-1	-1	fixation_onset
1	2	freeviewing	13	12	513395	view_stimuli/tolcam_face_22.png_right	596	191	-1	-1	fixation_onset
1	2	freeviewing	13	13	513443	view_stimuli/tolcam_face_22.png_right	520	334	-1	-1	fixation_onset
1	2	freeviewing	13	14	513484	view_stimuli/tolcam_face_22.png_right	501	547	-1	-1	fixation_onset
1	2	freeviewing	13	15	513525	view_stimuli/tolcam_face_22.png_right	525	473	-1	-1	fixation_onset
1	2	freeviewing	13	16	513567	view_stimuli/tolcam_face_22.png_right	523	300	-1	-1	fixation_onset
1	2	freeviewing	13	17	513607	view_stimuli/tolcam_face_22.png_right	482	378	-1	-1	fixation_onset
1	2	freeviewing	13	18	513650	view_stimuli/tolcam_face_22.png_right	596	331	-1	-1	fixation_onset
1	2	freeviewing	13	19	513693	view_stimuli/tolcam_face_22.png_right	540	381	-1	-1	fixation_onset
