subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	2	21	1	407667	372	460	810	335	455	20
1	2	21	2	407716	362	403	810	335	453	20
1	2	21	3	407757	335	412	810	335	481	20
1	2	21	4	407797	373	455	810	335	453	20
1	2	21	5	407837	359	455	810	335	466	20
1	2	21	6	407880	379	443	810	335	444	20
1	2	21	7	407921	462	411	810	335	356	20
1	2	21	8	407961	717	332	810	335	93	20
1	2	21	9	408002	806	419	810	335	84	20
1	2	21	10	408043	825	372	810	335	39	20
1	2	21	11	408083	799	327	810	335	13	20
1	2	21	12	408125	836	346	810	335	28	20
1	2	21	13	408166	744	227	810	335	126	20
1	2	21	14	408206	806	306	810	335	29	20
1	2	21	15	408251	708	276	810	335	117	20
1	2	21	16	408291	804	417	810	335	82	20
1	2	21	17	408334	712	290	810	335	107	20
1	2	21	18	408377	770	300	810	335	53	20
1	2	21	19	408417	789	373	810	335	43	20
1	2	21	20	408470	749	333	810	335	61	19
1	2	21	21	408511	785	327	810	335	26	19
1	2	21	22	408698	818	467	810	335	132	19
1	2	21	23	408743	742	246	810	335	112	19
1	2	21	24	408797	748	353	810	335	64	18
1	2	21	25	408838	747	373	810	335	73	18
1	2	21	26	408879	793	259	810	335	77	18
1	2	21	27	408922	697	292	810	335	120	18
1	2	21	28	408976	793	324	810	335	20	17
1	2	21	29	409020	778	212	810	335	127	17
1	2	21	30	409060	809	371	810	335	36	17
1	2	21	31	409100	757	220	810	335	126	17
1	2	21	32	409155	777	292	810	335	54	16
1	2	21	33	409196	648	428	810	335	186	16
1	2	21	34	409239	754	549	810	335	221	16
1	2	21	35	409279	879	322	810	335	70	16
1	2	21	36	409332	772	247	810	335	95	15
1	2	21	37	409374	728	361	810	335	86	15
1	2	21	38	409415	731	348	810	335	80	15
1	2	21	39	409457	731	259	810	335	109	15
1	2	21	40	409509	819	378	810	335	43	14
1	2	21	41	409553	866	360	810	335	61	14
1	2	21	42	409595	826	334	810	335	16	14
1	2	21	43	409636	763	340	810	335	47	14
1	2	21	44	409695	805	385	810	335	50	13
1	2	21	45	409739	662	302	810	335	151	13
1	2	21	46	409781	832	409	810	335	77	13
1	2	21	47	409822	779	359	810	335	39	13
1	2	21	48	409875	726	333	810	335	84	12
1	2	21	49	409918	828	385	810	335	53	12
1	2	21	50	409958	818	391	810	335	56	12
1	2	21	51	410000	829	416	810	335	83	12
1	2	21	52	410053	864	376	810	335	67	11
1	2	21	53	410095	832	332	810	335	22	11
1	2	21	54	410274	816	386	810	335	51	11
1	2	21	55	410322	820	522	810	335	187	11
1	2	21	56	410373	791	334	810	335	19	10
1	2	21	57	410417	809	320	810	335	15	10
1	2	21	58	410457	701	302	810	335	113	10
1	2	21	59	410499	787	299	810	335	42	10
1	2	21	60	410553	697	213	810	335	166	9
1	2	21	61	410595	730	320	810	335	81	9
1	2	21	62	410637	698	279	810	335	125	9
1	2	21	63	410678	725	206	810	335	154	9
1	2	21	64	410736	706	262	810	335	127	8
1	2	21	65	410778	660	204	810	335	199	8
1	2	21	66	410818	732	298	810	335	86	8
1	2	21	67	410860	817	347	810	335	13	8
1	2	21	68	410912	780	321	810	335	33	7
1	2	21	69	410954	768	324	810	335	43	7
1	2	21	70	410996	821	315	810	335	22	7
1	2	21	71	411035	771	312	810	335	45	7
1	2	21	72	411088	714	392	810	335	111	6
1	2	21	73	411129	707	388	810	335	115	6
1	2	21	74	411173	778	332	810	335	32	6
1	2	21	75	411214	791	375	810	335	44	6
1	2	21	76	411267	798	338	810	335	12	5
1	2	21	77	411311	682	384	810	335	137	5
1	2	21	78	411351	762	402	810	335	82	5
1	2	21	79	411394	906	423	810	335	130	5
1	2	21	80	411446	861	343	810	335	51	4
1	2	21	81	411489	907	314	810	335	99	4
1	2	21	82	411530	964	127	810	335	258	4
1	2	21	83	411571	957	225	810	335	183	4
1	2	21	84	411625	924	263	810	335	134	3
1	2	21	85	411668	850	159	810	335	180	3
1	2	21	86	411841	762	494	810	335	166	3
1	2	21	87	411885	893	381	810	335	94	3
1	2	21	88	411938	835	368	810	335	41	2
1	2	21	89	411979	788	344	810	335	23	2
1	2	21	90	412021	903	293	810	335	102	2
1	2	21	91	412062	915	289	810	335	114	2
1	2	21	92	412135	864	321	810	335	55	1
1	2	21	93	412178	788	359	810	335	32	1
1	2	21	94	412218	723	287	810	335	99	1
