subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	1	simple	4	1	201239	dot_80%_20%	502	195	0	0	fixation_onset
1	1	simple	4	2	201275	dot_80%_20%	457	203	0	0	fixation_onset
1	1	simple	4	3	201308	dot_80%_20%	485	200	0	0	fixation_onset
1	1	simple	4	4	201342	dot_80%_20%	444	256	0	0	fixation_onset
1	1	simple	4	5	201375	dot_80%_20%	444	256	0	0	fixation_onset
1	1	simple	4	6	201409	dot_80%_20%	356	116	0	0	fixation_onset
1	1	simple	4	7	201443	dot_80%_20%	383	166	0	0	fixation_onset
1	1	simple	4	8	201476	dot_80%_20%	415	170	0	0	fixation_onset
1	1	simple	4	9	201509	dot_80%_20%	395	272	0	0	fixation_onset
1	1	simple	4	10	201543	dot_80%_20%	494	184	0	0	fixation_onset
1	1	simple	4	11	201579	dot_80%_20%	475	210	0	0	fixation_onset
1	1	simple	4	12	201634	dot_80%_20%	516	117	0	0	fixation_onset
1	1	simple	4	13	201673	dot_80%_20%	508	362	0	0	fixation_onset
1	1	simple	4	14	201709	dot_80%_20%	517	236	0	0	fixation_onset
1	1	simple	4	15	201743	dot_80%_20%	536	276	0	0	fixation_onset
1	1	simple	4	16	201777	dot_80%_20%	540	321	0	0	fixation_onset
1	1	simple	4	17	201809	dot_80%_20%	527	266	0	0	fixation_onset
1	1	simple	4	18	201843	dot_80%_20%	617	230	0	0	fixation_onset
1	1	simple	4	19	201877	dot_80%_20%	474	279	0	0	fixation_onset
1	1	simple	4	20	201911	dot_80%_20%	493	322	0	0	fixation_onset
1	1	simple	4	21	201944	dot_80%_20%	430	301	0	0	fixation_onset
1	1	simple	4	22	201978	dot_80%_20%	457	210	0	0	fixation_onset
1	1	simple	4	23	202011	dot_80%_20%	427	213	0	0	fixation_onset
1	1	simple	4	24	202045	dot_80%_20%	475	248	0	0	fixation_onset
1	1	simple	4	25	202079	dot_80%_20%	537	213	0	0	fixation_onset
1	1	simple	4	26	202112	dot_80%_20%	456	240	0	0	fixation_onset
1	1	simple	4	27	202146	dot_80%_20%	551	174	0	0	fixation_onset
1	1	simple	4	28	202180	dot_80%_20%	582	197	0	0	fixation_onset
1	1	simple	4	29	202213	dot_80%_20%	478	312	0	0	fixation_onset
1	1	simple	4	30	202247	dot_80%_20%	445	204	0	0	fixation_onset
1	1	simple	4	31	202280	dot_80%_20%	495	372	0	0	fixation_onset
1	1	simple	4	32	202316	dot_80%_20%	547	260	0	0	fixation_onset
1	1	simple	4	33	202350	dot_80%_20%	474	145	0	0	fixation_onset
1	1	simple	4	34	202391	dot_80%_20%	587	331	0	0	fixation_onset
1	1	simple	4	35	202424	dot_80%_20%	429	277	0	0	fixation_onset
1	1	simple	4	36	202457	dot_80%_20%	512	186	0	0	fixation_onset
1	1	simple	4	37	202491	dot_80%_20%	483	153	0	0	fixation_onset
1	1	simple	4	38	202524	dot_80%_20%	483	153	0	0	fixation_onset
1	1	simple	4	39	202558	dot_80%_20%	353	118	0	0	fixation_onset
1	1	simple	4	40	202593	dot_80%_20%	512	285	0	0	fixation_onset
1	1	simple	4	41	202626	dot_80%_20%	464	254	0	0	fixation_onset
1	1	simple	4	42	202661	dot_80%_20%	547	239	0	0	fixation_onset
1	1	simple	4	43	202697	dot_80%_20%	320	199	0	0	fixation_onset
1	1	simple	4	44	202730	dot_80%_20%	553	251	0	0	fixation_onset
1	1	simple	4	45	202767	dot_80%_20%	549	192	0	0	fixation_onset
1	1	simple	4	46	202801	dot_80%_20%	582	274	0	0	fixation_offset
1	1	simple	4	47	202836	dot_80%_20%	368	98	0	0	fixation_offset
1	1	simple	4	48	202869	dot_80%_20%	566	243	0	0	fixation_offset
1	1	simple	4	49	202903	dot_80%_20%	319	83	0	0	fixation_offset
1	1	simple	4	50	202936	dot_80%_20%	467	222	0	0	fixation_offset
1	1	simple	4	51	202971	dot_80%_20%	431	174	0	0	fixation_offset
1	1	simple	4	52	203005	dot_80%_20%	426	210	0	0	fixation_offset
1	1	simple	4	53	203038	dot_80%_20%	419	132	0	0	fixation_offset
1	1	simple	4	54	203080	dot_80%_20%	424	150	0	0	fixation_offset
1	1	simple	4	55	203116	dot_80%_20%	387	216	0	0	fixation_offset
1	1	simple	4	56	203149	dot_80%_20%	442	109	0	0	fixation_offset
1	1	simple	4	57	203183	dot_80%_20%	366	90	0	0	fixation_offset
1	1	simple	4	58	203217	dot_80%_20%	493	177	0	0	fixation_offset
1	1	simple	4	59	203250	dot_80%_20%	530	277	0	0	fixation_offset
1	1	simple	4	60	203285	dot_80%_20%	552	264	811	119	stimulus_onset
1	1	simple	4	61	203322	dot_80%_20%	602	274	811	119	stimulus_onset
1	1	simple	4	62	203355	dot_80%_20%	619	262	811	119	stimulus_onset
1	1	simple	4	63	203389	dot_80%_20%	510	236	811	119	stimulus_onset
1	1	simple	4	64	203423	dot_80%_20%	444	224	811	119	stimulus_onset
1	1	simple	4	65	203456	dot_80%_20%	498	235	811	119	stimulus_onset
1	1	simple	4	66	203489	dot_80%_20%	521	196	811	119	stimulus_onset
1	1	simple	4	67	203522	dot_80%_20%	484	210	811	119	stimulus_onset
1	1	simple	4	68	203557	dot_80%_20%	779	367	811	119	stimulus_onset
1	1	simple	4	69	203592	dot_80%_20%	551	335	811	119	stimulus_onset
1	1	simple	4	70	203625	dot_80%_20%	599	221	811	119	stimulus_onset
1	1	simple	4	71	203658	dot_80%_20%	598	240	811	119	stimulus_onset
1	1	simple	4	72	203695	dot_80%_20%	598	231	811	119	stimulus_onset
1	1	simple	4	73	203730	dot_80%_20%	894	186	811	119	stimulus_onset
1	1	simple	4	74	203763	dot_80%_20%	672	101	811	119	stimulus_onset
1	1	simple	4	75	203797	dot_80%_20%	692	19	811	119	stimulus_onset
1	1	simple	4	76	203832	dot_80%_20%	790	238	811	119	stimulus_onset
1	1	simple	4	77	203866	dot_80%_20%	844	134	811	119	stimulus_onset
1	1	simple	4	78	203900	dot_80%_20%	797	252	811	119	stimulus_onset
1	1	simple	4	79	203934	dot_80%_20%	766	72	811	119	stimulus_onset
1	1	simple	4	80	203967	dot_80%_20%	726	260	811	119	stimulus_onset
1	1	simple	4	81	204001	dot_80%_20%	705	299	811	119	stimulus_onset
1	1	simple	4	82	204035	dot_80%_20%	791	281	811	119	stimulus_onset
1	1	simple	4	83	204067	dot_80%_20%	773	192	811	119	stimulus_onset
1	1	simple	4	84	204102	dot_80%_20%	779	201	811	119	stimulus_onset
1	1	simple	4	85	204137	dot_80%_20%	781	165	811	119	stimulus_onset
1	1	simple	4	86	204170	dot_80%_20%	806	98	811	119	stimulus_onset
1	1	simple	4	87	204204	dot_80%_20%	734	137	811	119	stimulus_onset
1	1	simple	4	88	204238	dot_80%_20%	734	137	811	119	stimulus_onset
1	1	simple	4	89	204271	dot_80%_20%	854	127	811	119	stimulus_onset
1	1	simple	4	90	204305	dot_80%_20%	912	176	811	119	stimulus_onset
1	1	simple	4	91	204339	dot_80%_20%	707	75	811	119	stimulus_onset
1	1	simple	4	92	204372	dot_80%_20%	793	-9	811	119	stimulus_onset
1	1	simple	4	93	204406	dot_80%_20%	881	277	811	119	stimulus_onset
1	1	simple	4	94	204441	dot_80%_20%	793	8	811	119	stimulus_onset
1	1	simple	4	95	204474	dot_80%_20%	842	240	811	119	stimulus_onset
1	1	simple	4	96	204508	dot_80%_20%	857	211	811	119	stimulus_onset
1	1	simple	4	97	204541	dot_80%_20%	877	109	811	119	stimulus_onset
1	1	simple	4	98	204575	dot_80%_20%	936	187	811	119	stimulus_onset
1	1	simple	4	99	204611	dot_80%_20%	760	197	811	119	stimulus_onset
1	1	simple	4	100	204649	dot_80%_20%	929	179	811	119	stimulus_onset
1	1	simple	4	101	204682	dot_80%_20%	840	149	811	119	stimulus_onset
1	1	simple	4	102	204722	dot_80%_20%	898	177	811	119	stimulus_onset
1	1	simple	4	103	204758	dot_80%_20%	874	181	811	119	stimulus_onset
1	1	simple	4	104	204793	dot_80%_20%	790	135	811	119	stimulus_onset
1	1	simple	4	105	204843	dot_80%_20%	790	90	811	119	stimulus_onset
1	1	simple	4	106	204876	dot_80%_20%	842	125	811	119	stimulus_onset
1	1	simple	4	107	204910	dot_80%_20%	809	70	811	119	stimulus_onset
1	1	simple	4	108	204943	dot_80%_20%	829	174	811	119	stimulus_onset
1	1	simple	4	109	204978	dot_80%_20%	872	110	811	119	stimulus_onset
1	1	simple	4	110	205010	dot_80%_20%	884	140	811	119	stimulus_onset
1	1	simple	4	111	205045	dot_80%_20%	816	128	811	119	stimulus_onset
1	1	simple	4	112	205078	dot_80%_20%	875	153	811	119	stimulus_onset
1	1	simple	4	113	205111	dot_80%_20%	831	149	811	119	stimulus_onset
1	1	simple	4	114	205144	dot_80%_20%	891	109	811	119	stimulus_onset
1	1	simple	4	115	205178	dot_80%_20%	888	115	811	119	stimulus_onset
1	1	simple	4	116	205211	dot_80%_20%	903	100	811	119	stimulus_onset
1	1	simple	4	117	205245	dot_80%_20%	866	144	811	119	stimulus_onset
1	1	simple	4	118	205279	dot_80%_20%	821	107	811	119	stimulus_onset
1	1	simple	4	119	205312	dot_80%_20%	813	85	811	119	stimulus_onset
