subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	1	13	1	112642	680	232	654	444	213	20
1	1	13	2	112666	661	200	654	444	244	20
1	1	13	3	112688	816	196	654	444	296	20
1	1	13	4	112714	725	251	654	444	205	20
1	1	13	5	112736	711	254	654	444	198	20
1	1	13	6	112758	711	254	654	444	198	20
1	1	13	7	112782	662	172	654	444	272	20
1	1	13	8	112803	788	196	654	444	281	20
1	1	13	9	112825	788	196	654	444	281	20
1	1	13	10	112847	689	150	654	444	296	20
1	1	13	11	112869	624	278	654	444	168	20
1	1	13	12	112891	624	278	654	444	168	20
1	1	13	13	112915	715	142	654	444	308	20
1	1	13	14	112937	679	288	654	444	157	20
1	1	13	15	112959	671	363	654	444	82	20
1	1	13	16	112983	752	425	654	444	99	20
1	1	13	17	113006	717	379	654	444	90	20
1	1	13	18	113028	779	318	654	444	177	20
1	1	13	19	113054	696	345	654	444	107	20
1	1	13	20	113077	820	390	654	444	174	20
1	1	13	21	113099	797	351	654	444	170	20
1	1	13	22	113123	770	463	654	444	117	20
1	1	13	23	113147	770	463	654	444	117	20
1	1	13	24	113171	769	422	654	444	117	20
1	1	13	25	113195	660	381	654	444	63	20
1	1	13	26	113218	652	389	654	444	55	20
1	1	13	27	113242	652	389	654	444	55	20
1	1	13	28	113265	714	319	654	444	138	20
1	1	13	29	113287	762	312	654	444	170	20
1	1	13	30	113308	762	312	654	444	170	20
1	1	13	31	113332	775	355	654	444	150	20
1	1	13	32	113355	635	344	654	444	101	20
1	1	13	33	113377	674	492	654	444	52	20
1	1	13	34	113401	653	524	654	444	80	20
1	1	13	35	113436	740	474	654	444	91	19
1	1	13	36	113479	649	406	654	444	38	19
1	1	13	37	113501	659	432	654	444	13	19
1	1	13	38	113522	707	363	654	444	96	19
1	1	13	39	113545	893	408	654	444	241	19
1	1	13	40	113581	537	503	654	444	131	18
1	1	13	41	113607	537	503	654	444	131	18
1	1	13	42	113630	676	510	654	444	69	18
1	1	13	43	113653	771	348	654	444	151	18
1	1	13	44	113678	771	348	654	444	151	18
1	1	13	45	113700	677	455	654	444	25	18
1	1	13	46	113734	669	463	654	444	24	17
1	1	13	47	113757	733	483	654	444	88	17
1	1	13	48	113782	702	417	654	444	55	17
1	1	13	49	113808	847	421	654	444	194	17
1	1	13	50	113831	973	251	654	444	372	17
1	1	13	51	113866	681	417	654	444	38	16
1	1	13	52	113889	740	369	654	444	114	16
1	1	13	53	113912	740	369	654	444	114	16
1	1	13	54	113937	695	504	654	444	72	16
1	1	13	55	113959	672	538	654	444	95	16
1	1	13	56	113983	683	491	654	444	55	16
1	1	13	57	114019	579	498	654	444	92	15
1	1	13	58	114042	579	498	654	444	92	15
1	1	13	59	114066	638	457	654	444	20	15
1	1	13	60	114088	573	525	654	444	114	15
1	1	13	61	114111	613	408	654	444	54	15
1	1	13	62	114137	692	393	654	444	63	15
1	1	13	63	114172	611	481	654	444	56	14
1	1	13	64	114197	605	519	654	444	89	14
1	1	13	65	114221	533	505	654	444	135	14
1	1	13	66	114242	600	480	654	444	64	14
1	1	13	67	114265	719	561	654	444	133	14
1	1	13	68	114287	558	522	654	444	123	14
1	1	13	69	114323	672	452	654	444	19	13
1	1	13	70	114351	605	516	654	444	87	13
1	1	13	71	114379	553	570	654	444	161	13
1	1	13	72	114405	901	332	654	444	271	13
1	1	13	73	114427	901	332	654	444	271	13
1	1	13	74	114463	500	510	654	444	167	12
1	1	13	75	114488	560	562	654	444	150	12
1	1	13	76	114511	638	545	654	444	102	12
1	1	13	77	114535	638	545	654	444	102	12
1	1	13	78	114560	741	644	654	444	218	12
1	1	13	79	114584	726	648	654	444	216	12
1	1	13	80	114619	776	467	654	444	124	11
1	1	13	81	114647	589	510	654	444	92	11
1	1	13	82	114674	600	463	654	444	57	11
1	1	13	83	114699	600	463	654	444	57	11
1	1	13	84	114722	596	496	654	444	77	11
1	1	13	85	114756	662	460	654	444	17	10
1	1	13	86	114779	593	504	654	444	85	10
1	1	13	87	114803	600	525	654	444	97	10
1	1	13	88	114824	593	560	654	444	131	10
1	1	13	89	114847	638	518	654	444	75	10
1	1	13	90	114871	638	512	654	444	69	10
1	1	13	91	114906	658	454	654	444	10	9
1	1	13	92	114930	652	503	654	444	59	9
1	1	13	93	114953	652	503	654	444	59	9
1	1	13	94	114975	608	491	654	444	65	9
1	1	13	95	114998	546	519	654	444	131	9
1	1	13	96	115020	546	519	654	444	131	9
1	1	13	97	115056	623	498	654	444	62	8
1	1	13	98	115079	623	426	654	444	35	8
1	1	13	99	115101	586	550	654	444	125	8
1	1	13	100	115124	586	550	654	444	125	8
1	1	13	101	115148	594	509	654	444	88	8
