subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	6	4	1	5172275	317	184	497	118	191	20
1	6	4	2	5172322	324	192	497	118	188	20
1	6	4	3	5172363	351	155	497	118	150	20
1	6	4	4	5172406	394	183	497	118	121	20
1	6	4	5	5172446	297	203	497	118	217	20
1	6	4	6	5172487	244	261	497	118	290	20
1	6	4	7	5172529	308	178	497	118	198	20
1	6	4	8	5172572	452	86	497	118	55	20
1	6	4	9	5172613	428	71	497	118	83	20
1	6	4	10	5172658	517	105	497	118	23	20
1	6	4	11	5172699	441	188	497	118	89	20
1	6	4	12	5172740	236	556	497	118	509	20
1	6	4	13	5172781	293	447	497	118	387	20
1	6	4	14	5172822	325	252	497	118	218	20
1	6	4	15	5172861	215	-19	497	118	313	20
1	6	4	16	5172903	-2	-104	497	118	546	20
1	6	4	17	5172946	364	310	497	118	233	20
1	6	4	18	5172990	374	335	497	118	249	20
1	6	4	19	5173031	481	198	497	118	81	20
1	6	4	20	5173084	41	100	497	118	456	19
1	6	4	21	5173127	367	127	497	118	130	19
1	6	4	22	5173168	449	245	497	118	135	19
1	6	4	23	5173208	508	87	497	118	32	19
1	6	4	24	5173265	217	429	497	118	418	18
1	6	4	25	5173308	311	284	497	118	249	18
1	6	4	26	5173353	324	363	497	118	299	18
1	6	4	27	5173395	256	88	497	118	242	18
1	6	4	28	5173447	328	159	497	118	173	17
1	6	4	29	5173489	288	186	497	118	219	17
1	6	4	30	5173530	332	146	497	118	167	17
1	6	4	31	5173577	326	105	497	118	171	17
1	6	4	32	5173630	361	105	497	118	136	16
1	6	4	33	5173675	477	-18	497	118	137	16
1	6	4	34	5173718	183	-1	497	118	335	16
1	6	4	35	5173763	522	-93	497	118	212	16
1	6	4	36	5173824	453	75	497	118	61	15
1	6	4	37	5173870	436	31	497	118	106	15
1	6	4	38	5173915	465	21	497	118	102	15
1	6	4	39	5173958	429	64	497	118	86	15
1	6	4	40	5174012	444	90	497	118	59	14
1	6	4	41	5174056	444	90	497	118	59	14
1	6	4	42	5174096	460	49	497	118	78	14
1	6	4	43	5174139	387	62	497	118	123	14
1	6	4	44	5174192	464	60	497	118	66	13
1	6	4	45	5174234	491	88	497	118	30	13
1	6	4	46	5174274	441	100	497	118	58	13
1	6	4	47	5174314	418	53	497	118	102	13
1	6	4	48	5174368	486	88	497	118	31	12
1	6	4	49	5174416	422	106	497	118	75	12
1	6	4	50	5174458	374	157	497	118	129	12
1	6	4	51	5174500	394	125	497	118	103	12
1	6	4	52	5174554	494	53	497	118	65	11
1	6	4	53	5174595	637	22	497	118	169	11
1	6	4	54	5174637	581	56	497	118	104	11
1	6	4	55	5174679	489	48	497	118	70	11
1	6	4	56	5174732	518	54	497	118	67	10
1	6	4	57	5174800	453	108	497	118	45	10
1	6	4	58	5174844	416	48	497	118	107	10
1	6	4	59	5174898	474	93	497	118	33	9
1	6	4	60	5174943	354	46	497	118	160	9
1	6	4	61	5174982	480	17	497	118	102	9
1	6	4	62	5175024	579	49	497	118	107	9
1	6	4	63	5175076	444	33	497	118	100	8
1	6	4	64	5175122	469	117	497	118	28	8
1	6	4	65	5175163	442	130	497	118	56	8
1	6	4	66	5175203	442	130	497	118	56	8
1	6	4	67	5175256	443	21	497	118	111	7
1	6	4	68	5175298	445	31	497	118	101	7
1	6	4	69	5175341	459	122	497	118	38	7
1	6	4	70	5175402	443	133	497	118	56	7
1	6	4	71	5175458	565	105	497	118	69	6
1	6	4	72	5175502	448	131	497	118	50	6
1	6	4	73	5175542	500	107	497	118	11	6
1	6	4	74	5175585	509	109	497	118	15	6
1	6	4	75	5175644	543	66	497	118	69	5
1	6	4	76	5175687	511	80	497	118	40	5
1	6	4	77	5175727	512	172	497	118	56	5
1	6	4	78	5175769	512	172	497	118	56	5
1	6	4	79	5175821	492	102	497	118	16	4
1	6	4	80	5175864	600	90	497	118	106	4
1	6	4	81	5175907	535	139	497	118	43	4
1	6	4	82	5175951	491	98	497	118	20	4
1	6	4	83	5176004	543	79	497	118	60	3
1	6	4	84	5176046	413	87	497	118	89	3
1	6	4	85	5176086	375	209	497	118	152	3
1	6	4	86	5176128	401	120	497	118	96	3
1	6	4	87	5176180	376	91	497	118	123	2
1	6	4	88	5176226	381	155	497	118	121	2
1	6	4	89	5176268	466	187	497	118	75	2
1	6	4	90	5176309	502	90	497	118	28	2
1	6	4	91	5176363	517	87	497	118	36	1
1	6	4	92	5176404	509	110	497	118	14	1
1	6	4	93	5176445	573	151	497	118	82	1
1	6	4	94	5176487	486	226	497	118	108	1
