subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	1	24	1	156471	590	532	340	227	394	20
1	1	24	2	156510	436	583	340	227	368	20
1	1	24	3	156543	600	518	340	227	390	20
1	1	24	4	156576	736	411	340	227	436	20
1	1	24	5	156607	647	434	340	227	370	20
1	1	24	6	156640	590	371	340	227	288	20
1	1	24	7	156674	712	422	340	227	420	20
1	1	24	8	156707	605	501	340	227	381	20
1	1	24	9	156738	485	511	340	227	318	20
1	1	24	10	156771	418	524	340	227	307	20
1	1	24	11	156802	367	506	340	227	280	20
1	1	24	12	156832	393	390	340	227	171	20
1	1	24	13	156864	380	401	340	227	178	20
1	1	24	14	156897	317	384	340	227	158	20
1	1	24	15	156932	353	393	340	227	166	20
1	1	24	16	156965	392	424	340	227	203	20
1	1	24	17	156996	341	385	340	227	158	20
1	1	24	18	157030	425	405	340	227	197	20
1	1	24	19	157064	357	373	340	227	146	20
1	1	24	20	157096	323	412	340	227	185	20
1	1	24	21	157129	465	368	340	227	188	20
1	1	24	22	157161	384	390	340	227	168	20
1	1	24	23	157193	335	377	340	227	150	20
1	1	24	24	157242	416	273	340	227	88	19
1	1	24	25	157276	470	439	340	227	248	19
1	1	24	26	157307	424	414	340	227	205	19
1	1	24	27	157339	371	373	340	227	149	19
1	1	24	28	157372	383	267	340	227	58	19
1	1	24	29	157417	421	389	340	227	181	18
1	1	24	30	157450	470	354	340	227	181	18
1	1	24	31	157481	392	316	340	227	103	18
1	1	24	32	157514	427	225	340	227	87	18
1	1	24	33	157546	426	398	340	227	191	18
1	1	24	34	157591	400	320	340	227	110	17
1	1	24	35	157626	342	296	340	227	69	17
1	1	24	36	157657	419	324	340	227	125	17
1	1	24	37	157689	385	359	340	227	139	17
1	1	24	38	157734	413	345	340	227	138	16
1	1	24	39	157768	326	326	340	227	99	16
1	1	24	40	157799	339	292	340	227	65	16
1	1	24	41	157831	302	389	340	227	166	16
1	1	24	42	157870	317	229	340	227	23	16
1	1	24	43	157914	340	243	340	227	16	15
1	1	24	44	157949	295	291	340	227	78	15
1	1	24	45	157981	312	351	340	227	127	15
1	1	24	46	158013	312	316	340	227	93	15
1	1	24	47	158064	293	279	340	227	70	14
1	1	24	48	158097	380	280	340	227	66	14
1	1	24	49	158131	294	240	340	227	47	14
1	1	24	50	158164	275	416	340	227	199	14
1	1	24	51	158210	323	287	340	227	62	13
1	1	24	52	158242	233	187	340	227	114	13
1	1	24	53	158274	258	218	340	227	82	13
1	1	24	54	158307	240	285	340	227	115	13
1	1	24	55	158352	299	416	340	227	193	12
1	1	24	56	158387	343	293	340	227	66	12
1	1	24	57	158422	394	429	340	227	209	12
1	1	24	58	158454	488	432	340	227	252	12
1	1	24	59	158500	321	369	340	227	143	11
1	1	24	60	158532	319	404	340	227	178	11
1	1	24	61	158566	589	574	340	227	427	11
1	1	24	62	158599	740	561	340	227	521	11
1	1	24	63	158646	549	280	340	227	215	10
1	1	24	64	158737	541	319	340	227	221	10
1	1	24	65	158780	430	428	340	227	220	10
1	1	24	66	158948	531	731	340	227	538	9
1	1	24	67	158986	426	-334	340	227	567	9
1	1	24	68	159031	621	653	340	227	510	8
1	1	24	69	159064	824	635	340	227	633	8
1	1	24	70	159097	515	424	340	227	263	8
1	1	24	71	159128	450	347	340	227	162	8
1	1	24	72	159177	391	310	340	227	97	7
1	1	24	73	159209	381	283	340	227	69	7
1	1	24	74	159242	474	449	340	227	259	7
1	1	24	75	159274	307	335	340	227	112	7
1	1	24	76	159318	405	507	340	227	287	6
1	1	24	77	159352	647	987	340	227	819	6
1	1	24	78	159396	354	69	340	227	158	6
1	1	24	79	159428	394	236	340	227	54	6
1	1	24	80	159472	381	329	340	227	109	5
1	1	24	81	159507	433	221	340	227	93	5
1	1	24	82	159539	360	305	340	227	80	5
1	1	24	83	159573	345	343	340	227	116	5
1	1	24	84	159604	312	394	340	227	169	5
1	1	24	85	159649	230	311	340	227	138	4
1	1	24	86	159685	240	233	340	227	100	4
1	1	24	87	159719	317	245	340	227	29	4
1	1	24	88	159752	310	325	340	227	102	4
1	1	24	89	159798	277	357	340	227	144	3
1	1	24	90	159832	320	279	340	227	55	3
1	1	24	91	159863	332	259	340	227	32	3
1	1	24	92	159897	318	261	340	227	40	3
1	1	24	93	159965	354	281	340	227	55	2
1	1	24	94	159999	301	350	340	227	129	2
1	1	24	95	160031	350	297	340	227	70	2
1	1	24	96	160064	375	335	340	227	113	2
1	1	24	97	160111	348	352	340	227	125	1
1	1	24	98	160280	548	233	340	227	208	1
1	1	24	99	160315	497	247	340	227	158	1
