subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	5	13	1	4688922	354	518	183	118	435	20
1	5	13	2	4688973	258	530	183	118	418	20
1	5	13	3	4689015	342	450	183	118	368	20
1	5	13	4	4689064	243	510	183	118	396	20
1	5	13	5	4689105	180	486	183	118	368	20
1	5	13	6	4689147	333	497	183	118	407	20
1	5	13	7	4689188	234	423	183	118	309	20
1	5	13	8	4689230	150	324	183	118	208	20
1	5	13	9	4689271	223	253	183	118	140	20
1	5	13	10	4689313	132	291	183	118	180	20
1	5	13	11	4689355	206	147	183	118	37	20
1	5	13	12	4689397	114	262	183	118	159	20
1	5	13	13	4689439	198	246	183	118	128	20
1	5	13	14	4689480	230	176	183	118	74	20
1	5	13	15	4689520	257	192	183	118	104	20
1	5	13	16	4689564	151	228	183	118	114	20
1	5	13	17	4689605	127	170	183	118	76	20
1	5	13	18	4689650	177	261	183	118	143	20
1	5	13	19	4689692	211	166	183	118	55	20
1	5	13	20	4689746	217	126	183	118	34	19
1	5	13	21	4689790	213	150	183	118	43	19
1	5	13	22	4689831	265	157	183	118	90	19
1	5	13	23	4689871	189	110	183	118	10	19
1	5	13	24	4689934	230	203	183	118	97	18
1	5	13	25	4689977	209	104	183	118	29	18
1	5	13	26	4690022	201	134	183	118	24	18
1	5	13	27	4690064	292	240	183	118	163	18
1	5	13	28	4690120	105	76	183	118	88	17
1	5	13	29	4690162	138	169	183	118	68	17
1	5	13	30	4690202	146	214	183	118	102	17
1	5	13	31	4690245	115	120	183	118	68	17
1	5	13	32	4690297	280	137	183	118	98	16
1	5	13	33	4690340	285	182	183	118	120	16
1	5	13	34	4690383	344	227	183	118	194	16
1	5	13	35	4690433	344	238	183	118	200	16
1	5	13	36	4690497	85	147	183	118	102	15
1	5	13	37	4690542	203	183	183	118	68	15
1	5	13	38	4690586	241	157	183	118	69	15
1	5	13	39	4690627	157	141	183	118	34	15
1	5	13	40	4690683	203	211	183	118	95	14
1	5	13	41	4690725	97	170	183	118	100	14
1	5	13	42	4690765	241	165	183	118	74	14
1	5	13	43	4690807	261	189	183	118	105	14
1	5	13	44	4690860	212	122	183	118	29	13
1	5	13	45	4690905	66	173	183	118	129	13
1	5	13	46	4690948	100	164	183	118	94	13
1	5	13	47	4690990	125	183	183	118	87	13
1	5	13	48	4691044	155	97	183	118	35	12
1	5	13	49	4691085	214	136	183	118	35	12
1	5	13	50	4691135	145	140	183	118	43	12
1	5	13	51	4691175	164	126	183	118	20	12
1	5	13	52	4691228	155	148	183	118	41	11
1	5	13	53	4691271	114	124	183	118	69	11
1	5	13	54	4691311	80	153	183	118	108	11
1	5	13	55	4691351	166	218	183	118	101	11
1	5	13	56	4691407	268	172	183	118	100	10
1	5	13	57	4691449	114	164	183	118	82	10
1	5	13	58	4691490	98	169	183	118	99	10
1	5	13	59	4691530	198	200	183	118	83	10
1	5	13	60	4691585	250	123	183	118	67	9
1	5	13	61	4691626	341	92	183	118	160	9
1	5	13	62	4691670	140	174	183	118	70	9
1	5	13	63	4691710	464	154	183	118	283	9
1	5	13	64	4691764	668	325	183	118	527	8
1	5	13	65	4691807	712	369	183	118	585	8
1	5	13	66	4691847	435	339	183	118	335	8
1	5	13	67	4691889	401	499	183	118	438	8
1	5	13	68	4691944	180	287	183	118	169	7
1	5	13	69	4691986	116	314	183	118	207	7
1	5	13	70	4692028	37	254	183	118	199	7
1	5	13	71	4692068	155	249	183	118	133	7
1	5	13	72	4692121	99	196	183	118	114	6
1	5	13	73	4692163	146	223	183	118	111	6
1	5	13	74	4692227	174	240	183	118	122	6
1	5	13	75	4692277	176	222	183	118	104	6
1	5	13	76	4692331	339	104	183	118	156	5
1	5	13	77	4692372	163	206	183	118	90	5
1	5	13	78	4692412	38	296	183	118	229	5
1	5	13	79	4692455	242	75	183	118	73	5
1	5	13	80	4692510	210	146	183	118	38	4
1	5	13	81	4692554	179	112	183	118	7	4
1	5	13	82	4692595	221	176	183	118	69	4
1	5	13	83	4692637	204	71	183	118	51	4
1	5	13	84	4692691	192	42	183	118	76	3
1	5	13	85	4692732	226	108	183	118	44	3
1	5	13	86	4692774	306	63	183	118	134	3
1	5	13	87	4692814	176	72	183	118	46	3
1	5	13	88	4692869	226	93	183	118	49	2
1	5	13	89	4692910	204	122	183	118	21	2
1	5	13	90	4692954	159	52	183	118	70	2
1	5	13	91	4692997	203	86	183	118	37	2
1	5	13	92	4693059	227	57	183	118	75	1
1	5	13	93	4693104	334	173	183	118	160	1
1	5	13	94	4693149	332	68	183	118	157	1
1	5	13	95	4693190	265	156	183	118	90	1
