subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	3	pursuit	7	1	4227916	pursuit_20%_20%_80%_80%	621	251	184	119	fixation_onset
1	3	pursuit	7	2	4227961	pursuit_20%_20%_80%_80%	530	321	184	119	fixation_onset
1	3	pursuit	7	3	4228002	pursuit_20%_20%_80%_80%	524	381	184	119	fixation_onset
1	3	pursuit	7	4	4228042	pursuit_20%_20%_80%_80%	452	202	184	119	fixation_onset
1	3	pursuit	7	5	4228082	pursuit_20%_20%_80%_80%	437	142	184	119	fixation_onset
1	3	pursuit	7	6	4228123	pursuit_20%_20%_80%_80%	536	201	184	119	fixation_onset
1	3	pursuit	7	7	4228163	pursuit_20%_20%_80%_80%	348	272	184	119	fixation_onset
1	3	pursuit	7	8	4228207	pursuit_20%_20%_80%_80%	211	303	184	119	fixation_onset
1	3	pursuit	7	9	4228250	pursuit_20%_20%_80%_80%	159	96	184	119	fixation_onset
1	3	pursuit	7	10	4228291	pursuit_20%_20%_80%_80%	260	67	184	119	fixation_onset
1	3	pursuit	7	11	4228335	pursuit_20%_20%_80%_80%	164	157	184	119	fixation_onset
1	3	pursuit	7	12	4228380	pursuit_20%_20%_80%_80%	73	13	184	119	fixation_onset
1	3	pursuit	7	13	4228420	pursuit_20%_20%_80%_80%	53	144	184	119	fixation_onset
1	3	pursuit	7	14	4228462	pursuit_20%_20%_80%_80%	185	43	184	119	fixation_onset
1	3	pursuit	7	15	4228506	pursuit_20%_20%_80%_80%	160	185	184	119	fixation_onset
1	3	pursuit	7	16	4228547	pursuit_20%_20%_80%_80%	194	199	184	119	fixation_onset
1	3	pursuit	7	17	4228590	pursuit_20%_20%_80%_80%	120	137	184	119	fixation_onset
1	3	pursuit	7	18	4228637	pursuit_20%_20%_80%_80%	176	236	184	119	fixation_onset
1	3	pursuit	7	19	4228683	pursuit_20%_20%_80%_80%	121	31	184	119	fixation_onset
1	3	pursuit	7	20	4228724	pursuit_20%_20%_80%_80%	95	143	184	119	fixation_onset
1	3	pursuit	7	21	4228766	pursuit_20%_20%_80%_80%	171	51	184	119	fixation_onset
1	3	pursuit	7	22	4228809	pursuit_20%_20%_80%_80%	163	212	184	119	fixation_onset
1	3	pursuit	7	23	4228858	pursuit_20%_20%_80%_80%	17	51	184	119	fixation_onset
1	3	pursuit	7	24	4228907	pursuit_20%_20%_80%_80%	147	100	184	119	fixation_onset
1	3	pursuit	7	25	4228954	pursuit_20%_20%_80%_80%	53	43	184	119	fixation_onset
1	3	pursuit	7	26	4228995	pursuit_20%_20%_80%_80%	96	128	184	119	fixation_onset
1	3	pursuit	7	27	4229037	pursuit_20%_20%_80%_80%	102	142	184	119	fixation_onset
1	3	pursuit	7	28	4229079	pursuit_20%_20%_80%_80%	103	106	184	119	fixation_onset
1	3	pursuit	7	29	4229121	pursuit_20%_20%_80%_80%	208	200	184	119	fixation_onset
1	3	pursuit	7	30	4229165	pursuit_20%_20%_80%_80%	98	150	184	119	fixation_onset
1	3	pursuit	7	31	4229208	pursuit_20%_20%_80%_80%	155	147	184	119	fixation_onset
1	3	pursuit	7	32	4229249	pursuit_20%_20%_80%_80%	176	132	184	119	fixation_onset
1	3	pursuit	7	33	4229292	pursuit_20%_20%_80%_80%	202	158	184	119	fixation_onset
1	3	pursuit	7	34	4229334	pursuit_20%_20%_80%_80%	204	155	184	119	fixation_onset
1	3	pursuit	7	35	4229375	pursuit_20%_20%_80%_80%	256	118	184	119	fixation_onset
1	3	pursuit	7	36	4229420	pursuit_20%_20%_80%_80%	226	203	184	119	fixation_onset
1	3	pursuit	7	37	4229463	pursuit_20%_20%_80%_80%	199	185	184	119	pursuit_start
1	3	pursuit	7	38	4229508	pursuit_20%_20%_80%_80%	195	171	184	119	pursuit_start
1	3	pursuit	7	39	4229551	pursuit_20%_20%_80%_80%	160	110	211	138	pursuit_start
1	3	pursuit	7	40	4229593	pursuit_20%_20%_80%_80%	273	238	211	138	pursuit_start
1	3	pursuit	7	41	4229636	pursuit_20%_20%_80%_80%	277	27	238	157	pursuit_start
1	3	pursuit	7	42	4229679	pursuit_20%_20%_80%_80%	220	201	238	157	pursuit_start
1	3	pursuit	7	43	4229721	pursuit_20%_20%_80%_80%	305	182	265	176	pursuit_start
1	3	pursuit	7	44	4229763	pursuit_20%_20%_80%_80%	165	106	265	176	pursuit_start
