subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	4	1	1	4331464	639	266	497	335	157	20
1	4	1	2	4331509	523	229	497	335	109	20
1	4	1	3	4331551	597	278	497	335	115	20
1	4	1	4	4331592	528	202	497	335	136	20
1	4	1	5	4331632	399	290	497	335	107	20
1	4	1	6	4331675	377	286	497	335	129	20
1	4	1	7	4331715	429	358	497	335	71	20
1	4	1	8	4331756	390	320	497	335	108	20
1	4	1	9	4331797	364	410	497	335	152	20
1	4	1	10	4331837	400	355	497	335	99	20
1	4	1	11	4331878	533	424	497	335	96	20
1	4	1	12	4331919	439	422	497	335	104	20
1	4	1	13	4331959	456	361	497	335	48	20
1	4	1	14	4332000	429	343	497	335	68	20
1	4	1	15	4332041	429	343	497	335	68	20
1	4	1	16	4332081	407	341	497	335	90	20
1	4	1	17	4332122	484	398	497	335	64	20
1	4	1	18	4332163	549	469	497	335	143	20
1	4	1	19	4332204	391	438	497	335	147	20
1	4	1	20	4332244	511	358	497	335	26	20
1	4	1	21	4332302	488	338	497	335	9	19
1	4	1	22	4332366	515	445	497	335	111	19
1	4	1	23	4332409	505	418	497	335	83	19
1	4	1	24	4332462	401	417	497	335	126	18
1	4	1	25	4332505	416	362	497	335	85	18
1	4	1	26	4332545	468	363	497	335	40	18
1	4	1	27	4332587	367	425	497	335	158	18
1	4	1	28	4332641	456	334	497	335	41	17
1	4	1	29	4332682	432	339	497	335	65	17
1	4	1	30	4332723	492	355	497	335	20	17
1	4	1	31	4332765	511	432	497	335	98	17
1	4	1	32	4332820	415	368	497	335	88	16
1	4	1	33	4332861	464	379	497	335	55	16
1	4	1	34	4332903	436	439	497	335	120	16
1	4	1	35	4332946	622	334	497	335	125	16
1	4	1	36	4333000	501	380	497	335	45	15
1	4	1	37	4333042	544	331	497	335	47	15
1	4	1	38	4333082	469	342	497	335	28	15
1	4	1	39	4333122	486	377	497	335	43	15
1	4	1	40	4333181	458	369	497	335	51	14
1	4	1	41	4333223	478	380	497	335	48	14
1	4	1	42	4333265	524	355	497	335	33	14
1	4	1	43	4333305	466	352	497	335	35	14
1	4	1	44	4333361	514	337	497	335	17	13
1	4	1	45	4333403	385	357	497	335	114	13
1	4	1	46	4333444	454	417	497	335	92	13
1	4	1	47	4333486	439	397	497	335	84	13
1	4	1	48	4333538	484	389	497	335	55	12
1	4	1	49	4333582	374	364	497	335	126	12
1	4	1	50	4333623	406	346	497	335	91	12
1	4	1	51	4333664	481	365	497	335	34	12
1	4	1	52	4333718	469	314	497	335	35	11
1	4	1	53	4333759	516	379	497	335	47	11
1	4	1	54	4333800	448	463	497	335	137	11
1	4	1	55	4333840	433	312	497	335	68	11
1	4	1	56	4333895	390	314	497	335	109	10
1	4	1	57	4333936	531	367	497	335	46	10
1	4	1	58	4333977	388	305	497	335	113	10
1	4	1	59	4334019	285	375	497	335	215	10
1	4	1	60	4334071	398	413	497	335	126	9
1	4	1	61	4334114	434	385	497	335	80	9
1	4	1	62	4334154	448	352	497	335	51	9
1	4	1	63	4334194	396	322	497	335	101	9
1	4	1	64	4334249	376	380	497	335	129	8
1	4	1	65	4334290	180	358	497	335	317	8
1	4	1	66	4334331	287	249	497	335	226	8
1	4	1	67	4334372	261	322	497	335	236	8
1	4	1	68	4334427	335	302	497	335	165	7
1	4	1	69	4334469	253	280	497	335	250	7
1	4	1	70	4334509	264	360	497	335	234	7
1	4	1	71	4334551	340	224	497	335	192	7
1	4	1	72	4334604	338	287	497	335	166	6
1	4	1	73	4334648	279	288	497	335	223	6
1	4	1	74	4334688	488	380	497	335	45	6
1	4	1	75	4334727	424	348	497	335	74	6
1	4	1	76	4334780	491	410	497	335	75	5
1	4	1	77	4334821	384	432	497	335	148	5
1	4	1	78	4334863	407	411	497	335	117	5
1	4	1	79	4334905	379	300	497	335	123	5
1	4	1	80	4334958	430	492	497	335	170	4
1	4	1	81	4335000	362	359	497	335	137	4
1	4	1	82	4335039	325	394	497	335	181	4
1	4	1	83	4335081	443	382	497	335	71	4
1	4	1	84	4335133	537	427	497	335	100	3
1	4	1	85	4335177	453	446	497	335	119	3
1	4	1	86	4335231	432	390	497	335	85	3
1	4	1	87	4335274	292	444	497	335	232	3
1	4	1	88	4335328	505	295	497	335	40	2
1	4	1	89	4335370	564	305	497	335	73	2
1	4	1	90	4335414	488	282	497	335	53	2
1	4	1	91	4335455	405	391	497	335	107	2
1	4	1	92	4335508	476	372	497	335	42	1
1	4	1	93	4335550	449	352	497	335	50	1
1	4	1	94	4335591	431	383	497	335	81	1
1	4	1	95	4335631	478	413	497	335	80	1
