subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	6	3	1	5167972	187	650	340	227	449	20
1	6	3	2	5168021	357	705	340	227	478	20
1	6	3	3	5168061	240	672	340	227	456	20
1	6	3	4	5168102	282	609	340	227	386	20
1	6	3	5	5168143	271	603	340	227	382	20
1	6	3	6	5168183	291	619	340	227	395	20
1	6	3	7	5168224	288	684	340	227	459	20
1	6	3	8	5168283	215	392	340	227	207	20
1	6	3	9	5168325	440	389	340	227	190	20
1	6	3	10	5168367	388	409	340	227	188	20
1	6	3	11	5168412	454	336	340	227	157	20
1	6	3	12	5168453	415	372	340	227	163	20
1	6	3	13	5168493	532	270	340	227	196	20
1	6	3	14	5168535	533	225	340	227	193	20
1	6	3	15	5168576	301	206	340	227	44	20
1	6	3	16	5168617	265	234	340	227	75	20
1	6	3	17	5168659	50	286	340	227	295	20
1	6	3	18	5168699	-21	459	340	227	429	20
1	6	3	19	5168743	84	387	340	227	301	20
1	6	3	20	5168795	227	240	340	227	113	19
1	6	3	21	5168838	201	268	340	227	144	19
1	6	3	22	5168882	383	240	340	227	44	19
1	6	3	23	5168924	345	246	340	227	19	19
1	6	3	24	5168981	354	224	340	227	14	18
1	6	3	25	5169022	258	325	340	227	127	18
1	6	3	26	5169063	233	350	340	227	163	18
1	6	3	27	5169109	265	290	340	227	97	18
1	6	3	28	5169162	313	261	340	227	43	17
1	6	3	29	5169205	238	257	340	227	106	17
1	6	3	30	5169245	249	324	340	227	133	17
1	6	3	31	5169286	142	372	340	227	245	17
1	6	3	32	5169340	227	282	340	227	125	16
1	6	3	33	5169381	122	359	340	227	254	16
1	6	3	34	5169426	73	357	340	227	296	16
1	6	3	35	5169472	103	513	340	227	371	16
1	6	3	36	5169531	332	184	340	227	43	15
1	6	3	37	5169578	477	166	340	227	149	15
1	6	3	38	5169619	471	352	340	227	181	15
1	6	3	39	5169662	371	213	340	227	34	15
1	6	3	40	5169714	467	248	340	227	128	14
1	6	3	41	5169757	378	187	340	227	55	14
1	6	3	42	5169822	269	318	340	227	115	14
1	6	3	43	5169864	411	96	340	227	149	14
1	6	3	44	5169922	433	224	340	227	93	13
1	6	3	45	5169964	251	192	340	227	95	13
1	6	3	46	5170006	413	85	340	227	159	13
1	6	3	47	5170047	267	117	340	227	132	13
1	6	3	48	5170102	317	218	340	227	24	12
1	6	3	49	5170146	336	156	340	227	71	12
1	6	3	50	5170187	471	132	340	227	161	12
1	6	3	51	5170231	352	102	340	227	125	12
1	6	3	52	5170287	361	150	340	227	79	11
1	6	3	53	5170331	513	87	340	227	222	11
1	6	3	54	5170372	305	321	340	227	100	11
1	6	3	55	5170414	350	142	340	227	85	11
1	6	3	56	5170467	327	225	340	227	13	10
1	6	3	57	5170510	454	209	340	227	115	10
1	6	3	58	5170553	323	232	340	227	17	10
1	6	3	59	5170594	79	368	340	227	296	10
1	6	3	60	5170654	288	318	340	227	104	9
1	6	3	61	5170696	210	276	340	227	138	9
1	6	3	62	5170736	267	294	340	227	99	9
1	6	3	63	5170777	238	344	340	227	155	9
1	6	3	64	5170830	186	316	340	227	177	8
1	6	3	65	5170874	239	325	340	227	140	8
1	6	3	66	5170918	129	420	340	227	285	8
1	6	3	67	5170958	155	324	340	227	208	8
1	6	3	68	5171012	211	300	340	227	148	7
1	6	3	69	5171054	283	329	340	227	116	7
1	6	3	70	5171095	153	272	340	227	192	7
1	6	3	71	5171136	239	347	340	227	156	7
1	6	3	72	5171190	324	340	340	227	114	6
1	6	3	73	5171232	147	347	340	227	227	6
1	6	3	74	5171274	215	377	340	227	195	6
1	6	3	75	5171316	127	331	340	227	237	6
1	6	3	76	5171368	327	245	340	227	22	5
1	6	3	77	5171412	323	244	340	227	24	5
1	6	3	78	5171452	373	163	340	227	72	5
1	6	3	79	5171493	272	265	340	227	77	5
1	6	3	80	5171546	318	304	340	227	80	4
1	6	3	81	5171593	242	282	340	227	112	4
1	6	3	82	5171635	210	379	340	227	200	4
1	6	3	83	5171676	240	248	340	227	102	4
1	6	3	84	5171731	249	287	340	227	109	3
1	6	3	85	5171771	175	352	340	227	207	3
1	6	3	86	5171812	275	242	340	227	66	3
1	6	3	87	5171853	453	161	340	227	130	3
1	6	3	88	5171907	237	322	340	227	140	2
1	6	3	89	5171954	248	384	340	227	181	2
1	6	3	90	5171993	393	153	340	227	91	2
1	6	3	91	5172035	251	296	340	227	112	2
1	6	3	92	5172089	206	266	340	227	139	1
1	6	3	93	5172131	379	191	340	227	53	1
1	6	3	94	5172172	234	369	340	227	177	1
1	6	3	95	5172213	362	280	340	227	57	1
