subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	6	6	1	5180832	747	416	497	335	262	20
1	6	6	2	5180875	747	416	497	335	262	20
1	6	6	3	5180925	764	376	497	335	270	20
1	6	6	4	5180966	703	463	497	335	242	20
1	6	6	5	5181007	735	431	497	335	256	20
1	6	6	6	5181049	683	388	497	335	193	20
1	6	6	7	5181089	681	409	497	335	198	20
1	6	6	8	5181130	467	247	497	335	92	20
1	6	6	9	5181175	416	287	497	335	94	20
1	6	6	10	5181216	280	253	497	335	231	20
1	6	6	11	5181258	159	340	497	335	338	20
1	6	6	12	5181299	420	415	497	335	111	20
1	6	6	13	5181339	319	225	497	335	209	20
1	6	6	14	5181381	277	196	497	335	260	20
1	6	6	15	5181423	344	370	497	335	156	20
1	6	6	16	5181464	586	341	497	335	89	20
1	6	6	17	5181505	585	324	497	335	88	20
1	6	6	18	5181547	494	257	497	335	78	20
1	6	6	19	5181590	592	260	497	335	121	20
1	6	6	20	5181644	645	350	497	335	148	19
1	6	6	21	5181688	574	368	497	335	83	19
1	6	6	22	5181728	449	380	497	335	65	19
1	6	6	23	5181770	541	310	497	335	50	19
1	6	6	24	5181824	464	367	497	335	45	18
1	6	6	25	5181866	532	367	497	335	47	18
1	6	6	26	5181911	370	414	497	335	149	18
1	6	6	27	5181955	353	383	497	335	151	18
1	6	6	28	5182009	410	429	497	335	128	17
1	6	6	29	5182050	550	374	497	335	65	17
1	6	6	30	5182093	428	407	497	335	99	17
1	6	6	31	5182134	656	212	497	335	201	17
1	6	6	32	5182188	625	231	497	335	164	16
1	6	6	33	5182230	592	240	497	335	134	16
1	6	6	34	5182274	672	149	497	335	255	16
1	6	6	35	5182322	443	358	497	335	58	16
1	6	6	36	5182383	688	180	497	335	245	15
1	6	6	37	5182430	513	232	497	335	104	15
1	6	6	38	5182472	572	252	497	335	111	15
1	6	6	39	5182513	620	278	497	335	135	15
1	6	6	40	5182566	527	249	497	335	91	14
1	6	6	41	5182610	572	184	497	335	168	14
1	6	6	42	5182654	490	352	497	335	18	14
1	6	6	43	5182695	423	369	497	335	81	14
1	6	6	44	5182749	389	454	497	335	160	13
1	6	6	45	5182790	504	227	497	335	108	13
1	6	6	46	5182832	479	258	497	335	79	13
1	6	6	47	5182875	489	307	497	335	29	13
1	6	6	48	5182928	470	308	497	335	38	12
1	6	6	49	5182976	563	294	497	335	77	12
1	6	6	50	5183018	507	360	497	335	26	12
1	6	6	51	5183060	519	337	497	335	22	12
1	6	6	52	5183113	484	212	497	335	123	11
1	6	6	53	5183155	606	288	497	335	118	11
1	6	6	54	5183197	522	247	497	335	91	11
1	6	6	55	5183239	570	329	497	335	73	11
1	6	6	56	5183297	470	314	497	335	34	10
1	6	6	57	5183340	526	264	497	335	76	10
1	6	6	58	5183380	483	302	497	335	35	10
1	6	6	59	5183422	538	301	497	335	53	10
1	6	6	60	5183476	531	257	497	335	85	9
1	6	6	61	5183519	476	239	497	335	98	9
1	6	6	62	5183560	478	282	497	335	56	9
1	6	6	63	5183600	571	267	497	335	100	9
1	6	6	64	5183655	517	335	497	335	20	8
1	6	6	65	5183697	489	261	497	335	74	8
1	6	6	66	5183739	465	291	497	335	54	8
1	6	6	67	5183780	468	315	497	335	35	8
1	6	6	68	5183834	488	303	497	335	33	7
1	6	6	69	5183876	505	290	497	335	45	7
1	6	6	70	5183921	392	401	497	335	124	7
1	6	6	71	5183963	339	390	497	335	167	7
1	6	6	72	5184016	542	363	497	335	53	6
1	6	6	73	5184065	404	393	497	335	109	6
1	6	6	74	5184104	493	294	497	335	41	6
1	6	6	75	5184145	477	297	497	335	42	6
1	6	6	76	5184199	545	324	497	335	49	5
1	6	6	77	5184240	674	227	497	335	207	5
1	6	6	78	5184283	551	249	497	335	101	5
1	6	6	79	5184324	502	286	497	335	49	5
1	6	6	80	5184378	583	194	497	335	165	4
1	6	6	81	5184422	628	250	497	335	156	4
1	6	6	82	5184463	339	465	497	335	204	4
1	6	6	83	5184505	403	417	497	335	124	4
1	6	6	84	5184557	497	245	497	335	90	3
1	6	6	85	5184601	356	230	497	335	175	3
1	6	6	86	5184644	339	125	497	335	262	3
1	6	6	87	5184684	458	207	497	335	133	3
1	6	6	88	5184739	461	330	497	335	36	2
1	6	6	89	5184807	484	361	497	335	29	2
1	6	6	90	5184882	430	441	497	335	125	2
1	6	6	91	5184941	377	462	497	335	174	1
1	6	6	92	5184985	388	446	497	335	155	1
1	6	6	93	5185026	583	285	497	335	99	1
1	6	6	94	5185067	562	256	497	335	102	1
