subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	3	2	1	4071837	222	329	810	552	628	20
1	3	2	2	4071888	242	338	810	552	606	20
1	3	2	3	4071929	168	360	810	552	670	20
1	3	2	4	4071973	227	353	810	552	616	20
1	3	2	5	4072015	261	380	810	552	575	20
1	3	2	6	4072056	151	391	810	552	678	20
1	3	2	7	4072096	204	369	810	552	633	20
1	3	2	8	4072139	110	349	810	552	728	20
1	3	2	9	4072181	244	380	810	552	591	20
1	3	2	10	4072222	342	299	810	552	532	20
1	3	2	11	4072265	552	352	810	552	326	20
1	3	2	12	4072305	525	496	810	552	290	20
1	3	2	13	4072346	405	331	810	552	461	20
1	3	2	14	4072388	814	463	810	552	89	20
1	3	2	15	4072428	642	448	810	552	197	20
1	3	2	16	4072468	488	385	810	552	362	20
1	3	2	17	4072516	562	459	810	552	264	20
1	3	2	18	4072556	627	357	810	552	267	20
1	3	2	19	4072599	547	406	810	552	300	20
1	3	2	20	4072654	656	536	810	552	154	19
1	3	2	21	4072695	815	477	810	552	75	19
1	3	2	22	4072737	747	434	810	552	133	19
1	3	2	23	4072777	651	502	810	552	166	19
1	3	2	24	4072837	735	467	810	552	113	18
1	3	2	25	4072901	659	438	810	552	189	18
1	3	2	26	4072944	663	491	810	552	159	18
1	3	2	27	4073000	857	494	810	552	74	17
1	3	2	28	4073042	784	438	810	552	116	17
1	3	2	29	4073083	644	640	810	552	187	17
1	3	2	30	4073125	644	431	810	552	205	17
1	3	2	31	4073186	760	405	810	552	155	16
1	3	2	32	4073242	834	495	810	552	61	16
1	3	2	33	4073296	815	416	810	552	136	16
1	3	2	34	4073401	652	586	810	552	161	15
1	3	2	35	4073452	706	503	810	552	114	15
1	3	2	36	4073497	762	600	810	552	67	15
1	3	2	37	4073548	665	562	810	552	145	14
1	3	2	38	4073592	767	519	810	552	54	14
1	3	2	39	4073634	717	469	810	552	124	14
1	3	2	40	4073675	860	523	810	552	57	14
1	3	2	41	4073735	702	551	810	552	108	13
1	3	2	42	4073781	772	520	810	552	49	13
1	3	2	43	4073824	684	611	810	552	139	13
1	3	2	44	4073865	660	573	810	552	151	13
1	3	2	45	4073919	734	577	810	552	80	12
1	3	2	46	4073960	694	564	810	552	116	12
1	3	2	47	4074002	760	531	810	552	54	12
1	3	2	48	4074043	651	587	810	552	162	12
1	3	2	49	4074105	695	578	810	552	117	11
1	3	2	50	4074149	868	548	810	552	58	11
1	3	2	51	4074190	775	509	810	552	55	11
1	3	2	52	4074231	727	475	810	552	113	11
1	3	2	53	4074289	746	529	810	552	68	10
1	3	2	54	4074338	743	562	810	552	67	10
1	3	2	55	4074381	838	595	810	552	51	10
1	3	2	56	4074423	763	455	810	552	107	10
1	3	2	57	4074478	756	515	810	552	65	9
1	3	2	58	4074518	677	521	810	552	136	9
1	3	2	59	4074560	802	420	810	552	132	9
1	3	2	60	4074602	802	545	810	552	10	9
1	3	2	61	4074659	672	464	810	552	163	8
1	3	2	62	4074704	797	489	810	552	64	8
1	3	2	63	4074744	765	594	810	552	61	8
1	3	2	64	4074785	773	477	810	552	83	8
1	3	2	65	4074848	781	486	810	552	72	7
1	3	2	66	4074890	644	583	810	552	168	7
1	3	2	67	4074931	926	547	810	552	116	7
1	3	2	68	4074970	799	442	810	552	110	7
1	3	2	69	4075024	748	484	810	552	92	6
1	3	2	70	4075067	700	536	810	552	111	6
1	3	2	71	4075107	689	526	810	552	123	6
1	3	2	72	4075150	711	516	810	552	105	6
1	3	2	73	4075203	770	566	810	552	42	5
1	3	2	74	4075246	841	464	810	552	93	5
1	3	2	75	4075286	838	515	810	552	46	5
1	3	2	76	4075327	854	407	810	552	151	5
1	3	2	77	4075388	730	496	810	552	97	4
1	3	2	78	4075431	875	485	810	552	93	4
1	3	2	79	4075473	804	551	810	552	6	4
1	3	2	80	4075515	811	500	810	552	52	4
1	3	2	81	4075573	829	565	810	552	23	3
1	3	2	82	4075614	740	533	810	552	72	3
1	3	2	83	4075656	852	531	810	552	46	3
1	3	2	84	4075699	820	554	810	552	10	3
1	3	2	85	4075751	787	545	810	552	24	2
1	3	2	86	4075794	813	509	810	552	43	2
1	3	2	87	4075835	864	517	810	552	64	2
1	3	2	88	4075875	830	550	810	552	20	2
1	3	2	89	4075944	788	544	810	552	23	1
1	3	2	90	4075985	822	501	810	552	52	1
1	3	2	91	4076027	836	410	810	552	144	1
1	3	2	92	4076069	876	525	810	552	71	1
