subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	1	simple	12	1	238501	dot_80%_20%	434	524	0	0	fixation_onset
1	1	simple	12	2	238536	dot_80%_20%	534	326	0	0	fixation_onset
1	1	simple	12	3	238572	dot_80%_20%	531	486	0	0	fixation_onset
1	1	simple	12	4	238605	dot_80%_20%	515	427	0	0	fixation_onset
1	1	simple	12	5	238640	dot_80%_20%	500	454	0	0	fixation_onset
1	1	simple	12	6	238678	dot_80%_20%	474	274	0	0	fixation_onset
1	1	simple	12	7	238714	dot_80%_20%	394	395	0	0	fixation_onset
1	1	simple	12	8	238747	dot_80%_20%	482	303	0	0	fixation_onset
1	1	simple	12	9	238801	dot_80%_20%	551	222	0	0	fixation_onset
1	1	simple	12	10	238836	dot_80%_20%	574	203	0	0	fixation_onset
1	1	simple	12	11	238868	dot_80%_20%	559	389	0	0	fixation_onset
1	1	simple	12	12	238905	dot_80%_20%	540	195	0	0	fixation_onset
1	1	simple	12	13	238937	dot_80%_20%	469	253	0	0	fixation_onset
1	1	simple	12	14	238970	dot_80%_20%	628	234	0	0	fixation_onset
1	1	simple	12	15	239005	dot_80%_20%	582	265	0	0	fixation_onset
1	1	simple	12	16	239039	dot_80%_20%	609	220	0	0	fixation_onset
1	1	simple	12	17	239074	dot_80%_20%	549	274	0	0	fixation_onset
1	1	simple	12	18	239114	dot_80%_20%	594	254	0	0	fixation_onset
1	1	simple	12	19	239151	dot_80%_20%	506	323	0	0	fixation_onset
1	1	simple	12	20	239189	dot_80%_20%	457	240	0	0	fixation_onset
1	1	simple	12	21	239224	dot_80%_20%	521	346	0	0	fixation_onset
1	1	simple	12	22	239259	dot_80%_20%	531	308	0	0	fixation_onset
1	1	simple	12	23	239293	dot_80%_20%	595	369	0	0	fixation_onset
1	1	simple	12	24	239329	dot_80%_20%	528	311	0	0	fixation_onset
1	1	simple	12	25	239365	dot_80%_20%	595	312	0	0	fixation_onset
1	1	simple	12	26	239400	dot_80%_20%	506	287	0	0	fixation_onset
1	1	simple	12	27	239439	dot_80%_20%	506	287	0	0	fixation_onset
1	1	simple	12	28	239472	dot_80%_20%	612	298	0	0	fixation_onset
1	1	simple	12	29	239506	dot_80%_20%	645	427	0	0	fixation_onset
1	1	simple	12	30	239541	dot_80%_20%	597	276	0	0	fixation_onset
1	1	simple	12	31	239576	dot_80%_20%	564	214	0	0	fixation_onset
1	1	simple	12	32	239610	dot_80%_20%	551	221	0	0	fixation_onset
1	1	simple	12	33	239650	dot_80%_20%	539	242	0	0	fixation_onset
1	1	simple	12	34	239684	dot_80%_20%	518	240	0	0	fixation_onset
1	1	simple	12	35	239722	dot_80%_20%	594	203	0	0	fixation_onset
1	1	simple	12	36	239756	dot_80%_20%	595	154	0	0	fixation_onset
1	1	simple	12	37	239790	dot_80%_20%	589	171	0	0	fixation_onset
1	1	simple	12	38	239823	dot_80%_20%	611	333	0	0	fixation_onset
1	1	simple	12	39	239858	dot_80%_20%	549	201	0	0	fixation_onset
1	1	simple	12	40	239891	dot_80%_20%	548	173	0	0	fixation_onset
1	1	simple	12	41	239923	dot_80%_20%	547	230	0	0	fixation_onset
1	1	simple	12	42	239958	dot_80%_20%	589	261	0	0	fixation_onset
1	1	simple	12	43	239991	dot_80%_20%	636	207	0	0	fixation_onset
1	1	simple	12	44	240026	dot_80%_20%	636	207	0	0	fixation_onset
1	1	simple	12	45	240062	dot_80%_20%	592	234	0	0	fixation_offset
1	1	simple	12	46	240097	dot_80%_20%	587	312	0	0	fixation_offset
1	1	simple	12	47	240130	dot_80%_20%	642	385	0	0	fixation_offset
1	1	simple	12	48	240166	dot_80%_20%	605	200	0	0	fixation_offset
1	1	simple	12	49	240200	dot_80%_20%	523	389	0	0	fixation_offset
1	1	simple	12	50	240233	dot_80%_20%	531	355	0	0	fixation_offset
1	1	simple	12	51	240273	dot_80%_20%	555	404	0	0	fixation_offset
1	1	simple	12	52	240307	dot_80%_20%	602	312	0	0	fixation_offset
1	1	simple	12	53	240345	dot_80%_20%	577	345	0	0	fixation_offset
1	1	simple	12	54	240379	dot_80%_20%	482	388	0	0	fixation_offset
1	1	simple	12	55	240412	dot_80%_20%	503	286	0	0	fixation_offset
1	1	simple	12	56	240445	dot_80%_20%	571	441	0	0	fixation_offset
1	1	simple	12	57	240480	dot_80%_20%	520	337	0	0	fixation_offset
1	1	simple	12	58	240514	dot_80%_20%	559	402	0	0	fixation_offset
1	1	simple	12	59	240548	dot_80%_20%	594	365	811	119	stimulus_onset
1	1	simple	12	60	240586	dot_80%_20%	482	318	811	119	stimulus_onset
1	1	simple	12	61	240619	dot_80%_20%	574	299	811	119	stimulus_onset
1	1	simple	12	62	240652	dot_80%_20%	536	315	811	119	stimulus_onset
1	1	simple	12	63	240691	dot_80%_20%	509	256	811	119	stimulus_onset
1	1	simple	12	64	240724	dot_80%_20%	586	296	811	119	stimulus_onset
1	1	simple	12	65	240757	dot_80%_20%	498	385	811	119	stimulus_onset
1	1	simple	12	66	240792	dot_80%_20%	546	366	811	119	stimulus_onset
1	1	simple	12	67	240825	dot_80%_20%	709	488	811	119	stimulus_onset
1	1	simple	12	68	240858	dot_80%_20%	507	452	811	119	stimulus_onset
1	1	simple	12	69	240892	dot_80%_20%	583	370	811	119	stimulus_onset
1	1	simple	12	70	240926	dot_80%_20%	589	361	811	119	stimulus_onset
1	1	simple	12	71	240960	dot_80%_20%	690	258	811	119	stimulus_onset
1	1	simple	12	72	240995	dot_80%_20%	661	277	811	119	stimulus_onset
1	1	simple	12	73	241028	dot_80%_20%	730	266	811	119	stimulus_onset
1	1	simple	12	74	241063	dot_80%_20%	536	150	811	119	stimulus_onset
1	1	simple	12	75	241100	dot_80%_20%	672	306	811	119	stimulus_onset
1	1	simple	12	76	241133	dot_80%_20%	713	158	811	119	stimulus_onset
1	1	simple	12	77	241166	dot_80%_20%	850	243	811	119	stimulus_onset
1	1	simple	12	78	241204	dot_80%_20%	824	225	811	119	stimulus_onset
1	1	simple	12	79	241241	dot_80%_20%	924	142	811	119	stimulus_onset
1	1	simple	12	80	241274	dot_80%_20%	829	156	811	119	stimulus_onset
1	1	simple	12	81	241309	dot_80%_20%	876	178	811	119	stimulus_onset
1	1	simple	12	82	241342	dot_80%_20%	942	178	811	119	stimulus_onset
1	1	simple	12	83	241378	dot_80%_20%	872	229	811	119	stimulus_onset
1	1	simple	12	84	241415	dot_80%_20%	831	159	811	119	stimulus_onset
1	1	simple	12	85	241449	dot_80%_20%	617	229	811	119	stimulus_onset
1	1	simple	12	86	241482	dot_80%_20%	646	116	811	119	stimulus_onset
1	1	simple	12	87	241518	dot_80%_20%	575	219	811	119	stimulus_onset
1	1	simple	12	88	241552	dot_80%_20%	666	216	811	119	stimulus_onset
1	1	simple	12	89	241588	dot_80%_20%	637	302	811	119	stimulus_onset
1	1	simple	12	90	241624	dot_80%_20%	758	223	811	119	stimulus_onset
1	1	simple	12	91	241665	dot_80%_20%	923	182	811	119	stimulus_onset
1	1	simple	12	92	241702	dot_80%_20%	797	271	811	119	stimulus_onset
1	1	simple	12	93	241737	dot_80%_20%	753	149	811	119	stimulus_onset
1	1	simple	12	94	241770	dot_80%_20%	735	175	811	119	stimulus_onset
1	1	simple	12	95	241803	dot_80%_20%	830	175	811	119	stimulus_onset
1	1	simple	12	96	241838	dot_80%_20%	835	35	811	119	stimulus_onset
1	1	simple	12	97	241872	dot_80%_20%	753	234	811	119	stimulus_onset
1	1	simple	12	98	241906	dot_80%_20%	826	190	811	119	stimulus_onset
1	1	simple	12	99	241941	dot_80%_20%	802	175	811	119	stimulus_onset
1	1	simple	12	100	241974	dot_80%_20%	824	68	811	119	stimulus_onset
1	1	simple	12	101	242007	dot_80%_20%	769	270	811	119	stimulus_onset
1	1	simple	12	102	242041	dot_80%_20%	816	226	811	119	stimulus_onset
1	1	simple	12	103	242078	dot_80%_20%	870	196	811	119	stimulus_onset
1	1	simple	12	104	242113	dot_80%_20%	815	169	811	119	stimulus_onset
1	1	simple	12	105	242150	dot_80%_20%	791	258	811	119	stimulus_onset
1	1	simple	12	106	242183	dot_80%_20%	787	202	811	119	stimulus_onset
1	1	simple	12	107	242217	dot_80%_20%	847	161	811	119	stimulus_onset
1	1	simple	12	108	242251	dot_80%_20%	964	225	811	119	stimulus_onset
1	1	simple	12	109	242286	dot_80%_20%	884	313	811	119	stimulus_onset
1	1	simple	12	110	242319	dot_80%_20%	822	146	811	119	stimulus_onset
1	1	simple	12	111	242353	dot_80%_20%	755	133	811	119	stimulus_onset
1	1	simple	12	112	242386	dot_80%_20%	790	104	811	119	stimulus_onset
1	1	simple	12	113	242419	dot_80%_20%	899	214	811	119	stimulus_onset
1	1	simple	12	114	242456	dot_80%_20%	760	98	811	119	stimulus_onset
1	1	simple	12	115	242489	dot_80%_20%	787	58	811	119	stimulus_onset
1	1	simple	12	116	242522	dot_80%_20%	773	113	811	119	stimulus_onset
1	1	simple	12	117	242558	dot_80%_20%	954	106	811	119	stimulus_onset
