subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	1	simple	14	1	247840	dot_50%_80%	518	368	0	0	fixation_onset
1	1	simple	14	2	247875	dot_50%_80%	552	351	0	0	fixation_onset
1	1	simple	14	3	247910	dot_50%_80%	631	264	0	0	fixation_onset
1	1	simple	14	4	247943	dot_50%_80%	545	347	0	0	fixation_onset
1	1	simple	14	5	247976	dot_50%_80%	531	227	0	0	fixation_onset
1	1	simple	14	6	248011	dot_50%_80%	601	199	0	0	fixation_onset
1	1	simple	14	7	248044	dot_50%_80%	637	259	0	0	fixation_onset
1	1	simple	14	8	248079	dot_50%_80%	559	361	0	0	fixation_onset
1	1	simple	14	9	248114	dot_50%_80%	525	433	0	0	fixation_onset
1	1	simple	14	10	248148	dot_50%_80%	396	278	0	0	fixation_onset
1	1	simple	14	11	248182	dot_50%_80%	579	343	0	0	fixation_onset
1	1	simple	14	12	248217	dot_50%_80%	443	303	0	0	fixation_onset
1	1	simple	14	13	248250	dot_50%_80%	481	435	0	0	fixation_onset
1	1	simple	14	14	248283	dot_50%_80%	599	440	0	0	fixation_onset
1	1	simple	14	15	248318	dot_50%_80%	521	414	0	0	fixation_onset
1	1	simple	14	16	248351	dot_50%_80%	545	459	0	0	fixation_onset
1	1	simple	14	17	248384	dot_50%_80%	514	409	0	0	fixation_onset
1	1	simple	14	18	248420	dot_50%_80%	595	428	0	0	fixation_onset
1	1	simple	14	19	248453	dot_50%_80%	521	310	0	0	fixation_onset
1	1	simple	14	20	248487	dot_50%_80%	499	120	0	0	fixation_onset
1	1	simple	14	21	248526	dot_50%_80%	600	286	0	0	fixation_onset
1	1	simple	14	22	248559	dot_50%_80%	600	286	0	0	fixation_onset
1	1	simple	14	23	248593	dot_50%_80%	618	278	0	0	fixation_onset
1	1	simple	14	24	248628	dot_50%_80%	559	411	0	0	fixation_onset
1	1	simple	14	25	248662	dot_50%_80%	527	239	0	0	fixation_onset
1	1	simple	14	26	248698	dot_50%_80%	580	239	0	0	fixation_onset
1	1	simple	14	27	248734	dot_50%_80%	565	270	0	0	fixation_onset
1	1	simple	14	28	248766	dot_50%_80%	595	229	0	0	fixation_onset
1	1	simple	14	29	248800	dot_50%_80%	531	240	0	0	fixation_onset
1	1	simple	14	30	248834	dot_50%_80%	538	393	0	0	fixation_onset
1	1	simple	14	31	248867	dot_50%_80%	557	305	0	0	fixation_onset
1	1	simple	14	32	248900	dot_50%_80%	591	221	0	0	fixation_onset
1	1	simple	14	33	248935	dot_50%_80%	552	321	0	0	fixation_onset
1	1	simple	14	34	248967	dot_50%_80%	526	300	0	0	fixation_onset
1	1	simple	14	35	249000	dot_50%_80%	540	302	0	0	fixation_onset
1	1	simple	14	36	249035	dot_50%_80%	560	354	0	0	fixation_onset
1	1	simple	14	37	249067	dot_50%_80%	485	297	0	0	fixation_onset
1	1	simple	14	38	249100	dot_50%_80%	488	271	0	0	fixation_onset
1	1	simple	14	39	249135	dot_50%_80%	550	351	0	0	fixation_onset
1	1	simple	14	40	249188	dot_50%_80%	635	366	0	0	fixation_onset
1	1	simple	14	41	249222	dot_50%_80%	508	219	0	0	fixation_onset
1	1	simple	14	42	249256	dot_50%_80%	536	363	0	0	fixation_onset
1	1	simple	14	43	249290	dot_50%_80%	592	306	0	0	fixation_onset
1	1	simple	14	44	249323	dot_50%_80%	509	242	0	0	fixation_onset
1	1	simple	14	45	249357	dot_50%_80%	588	173	0	0	fixation_onset
