subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	4	freeviewing	5	1	4483091	view_stimuli/tolcam_face_24.png_left	602	229	-1	-1	fixation_onset
1	4	freeviewing	5	2	4483138	view_stimuli/tolcam_face_24.png_left	631	310	-1	-1	fixation_onset
1	4	freeviewing	5	3	4483183	view_stimuli/tolcam_face_24.png_left	718	294	-1	-1	fixation_onset
1	4	freeviewing	5	4	4483223	view_stimuli/tolcam_face_24.png_left	712	337	-1	-1	fixation_onset
1	4	freeviewing	5	5	4483274	view_stimuli/tolcam_face_24.png_left	594	345	-1	-1	fixation_onset
1	4	freeviewing	5	6	4483353	view_stimuli/tolcam_face_24.png_left	625	379	-1	-1	fixation_onset
1	4	freeviewing	5	7	4483395	view_stimuli/tolcam_face_24.png_left	707	364	-1	-1	fixation_onset
1	4	freeviewing	5	8	4483435	view_stimuli/tolcam_face_24.png_left	738	318	-1	-1	fixation_onset
1	4	freeviewing	5	9	4483478	view_stimuli/tolcam_face_24.png_left	613	252	-1	-1	fixation_onset
1	4	freeviewing	5	10	4483520	view_stimuli/tolcam_face_24.png_left	479	486	-1	-1	fixation_onset
1	4	freeviewing	5	11	4483562	view_stimuli/tolcam_face_24.png_left	579	510	-1	-1	fixation_onset
1	4	freeviewing	5	12	4483603	view_stimuli/tolcam_face_24.png_left	610	560	-1	-1	fixation_onset
1	4	freeviewing	5	13	4483644	view_stimuli/tolcam_face_24.png_left	597	427	-1	-1	fixation_onset
1	4	freeviewing	5	14	4483685	view_stimuli/tolcam_face_24.png_left	514	378	-1	-1	fixation_onset
1	4	freeviewing	5	15	4483726	view_stimuli/tolcam_face_24.png_left	599	453	-1	-1	fixation_onset
1	4	freeviewing	5	16	4483769	view_stimuli/tolcam_face_24.png_left	482	436	-1	-1	fixation_onset
1	4	freeviewing	5	17	4483810	view_stimuli/tolcam_face_24.png_left	527	376	-1	-1	fixation_onset
1	4	freeviewing	5	18	4483854	view_stimuli/tolcam_face_24.png_left	502	319	-1	-1	fixation_onset
1	4	freeviewing	5	19	4483895	view_stimuli/tolcam_face_24.png_left	508	387	-1	-1	fixation_onset
