subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	5	25	1	4740080	507	536	654	227	342	20
1	5	25	2	4740128	444	475	654	227	324	20
1	5	25	3	4740173	453	540	654	227	371	20
1	5	25	4	4740213	382	472	654	227	366	20
1	5	25	5	4740255	399	445	654	227	335	20
1	5	25	6	4740296	449	507	654	227	347	20
1	5	25	7	4740337	535	418	654	227	225	20
1	5	25	8	4740380	712	299	654	227	92	20
1	5	25	9	4740424	715	296	654	227	92	20
1	5	25	10	4740466	653	247	654	227	20	20
1	5	25	11	4740507	760	269	654	227	114	20
1	5	25	12	4740547	630	193	654	227	41	20
1	5	25	13	4740589	771	252	654	227	119	20
1	5	25	14	4740633	612	163	654	227	76	20
1	5	25	15	4740677	614	228	654	227	40	20
1	5	25	16	4740719	649	249	654	227	22	20
1	5	25	17	4740760	533	214	654	227	121	20
1	5	25	18	4740803	637	115	654	227	113	20
1	5	25	19	4740847	713	228	654	227	59	20
1	5	25	20	4740899	553	99	654	227	163	19
1	5	25	21	4740943	605	198	654	227	56	19
1	5	25	22	4740985	721	155	654	227	98	19
1	5	25	23	4741026	676	127	654	227	102	19
1	5	25	24	4741084	631	117	654	227	112	18
1	5	25	25	4741127	643	129	654	227	98	18
1	5	25	26	4741168	682	154	654	227	78	18
1	5	25	27	4741213	712	169	654	227	82	18
1	5	25	28	4741265	725	155	654	227	101	17
1	5	25	29	4741308	632	43	654	227	185	17
1	5	25	30	4741351	670	41	654	227	186	17
1	5	25	31	4741392	615	160	654	227	77	17
1	5	25	32	4741446	607	351	654	227	132	16
1	5	25	33	4741487	597	232	654	227	57	16
1	5	25	34	4741529	549	333	654	227	149	16
1	5	25	35	4741572	724	40	654	227	199	16
1	5	25	36	4741635	573	203	654	227	84	15
1	5	25	37	4741680	678	139	654	227	91	15
1	5	25	38	4741723	629	179	654	227	54	15
1	5	25	39	4741763	678	185	654	227	48	15
1	5	25	40	4741815	692	125	654	227	108	14
1	5	25	41	4741857	615	142	654	227	93	14
1	5	25	42	4741898	646	168	654	227	59	14
1	5	25	43	4741941	672	161	654	227	68	14
1	5	25	44	4741994	678	157	654	227	74	13
1	5	25	45	4742035	697	175	654	227	67	13
1	5	25	46	4742077	664	181	654	227	47	13
1	5	25	47	4742120	671	135	654	227	93	13
1	5	25	48	4742173	598	281	654	227	77	12
1	5	25	49	4742238	675	170	654	227	60	12
1	5	25	50	4742280	704	201	654	227	56	12
1	5	25	51	4742334	626	235	654	227	29	11
1	5	25	52	4742375	657	218	654	227	9	11
1	5	25	53	4742416	670	275	654	227	50	11
1	5	25	54	4742457	571	256	654	227	87	11
1	5	25	55	4742510	655	159	654	227	68	10
1	5	25	56	4742553	716	140	654	227	106	10
1	5	25	57	4742595	739	147	654	227	116	10
1	5	25	58	4742639	621	249	654	227	39	10
1	5	25	59	4742692	647	267	654	227	40	9
1	5	25	60	4742736	585	250	654	227	72	9
1	5	25	61	4742777	679	192	654	227	43	9
1	5	25	62	4742817	685	127	654	227	104	9
1	5	25	63	4742874	707	172	654	227	76	8
1	5	25	64	4742916	694	165	654	227	73	8
1	5	25	65	4742962	620	137	654	227	96	8
1	5	25	66	4743003	621	276	654	227	59	8
1	5	25	67	4743062	640	154	654	227	74	7
1	5	25	68	4743104	684	156	654	227	77	7
1	5	25	69	4743145	653	149	654	227	78	7
1	5	25	70	4743187	652	209	654	227	18	7
1	5	25	71	4743239	595	180	654	227	75	6
1	5	25	72	4743282	613	269	654	227	58	6
1	5	25	73	4743323	671	250	654	227	28	6
1	5	25	74	4743364	543	254	654	227	114	6
1	5	25	75	4743421	570	249	654	227	86	5
1	5	25	76	4743463	615	218	654	227	40	5
1	5	25	77	4743504	585	293	654	227	95	5
1	5	25	78	4743545	618	313	654	227	93	5
1	5	25	79	4743600	741	128	654	227	131	4
1	5	25	80	4743642	686	246	654	227	37	4
1	5	25	81	4743683	733	172	654	227	96	4
1	5	25	82	4743725	630	235	654	227	25	4
1	5	25	83	4743777	713	213	654	227	60	3
1	5	25	84	4743823	675	156	654	227	74	3
1	5	25	85	4743863	732	177	654	227	92	3
1	5	25	86	4743905	717	244	654	227	65	3
1	5	25	87	4743967	662	158	654	227	69	2
1	5	25	88	4744008	607	312	654	227	97	2
1	5	25	89	4744050	748	196	654	227	98	2
1	5	25	90	4744092	708	201	654	227	59	2
1	5	25	91	4744149	562	221	654	227	92	1
1	5	25	92	4744190	656	277	654	227	50	1
1	5	25	93	4744231	562	158	654	227	115	1
1	5	25	94	4744273	618	229	654	227	36	1
